qid,label_en,description_en,instance_of_uuid,instance_of,sex_uuid,sex,occupation_uuid,occupation,occupation_ref1_hash,occupation_ref1_referenceUrl,occupation_ref1_retrieved_nodeId,occupation_ref1_retrieved_val,occupation_ref1_retrieved_prec,birthdate_uuid,birthdate_nodeId,birthdate_val,birthdate_prec,birthdate_ref1_hash,birthdate_ref1_referenceUrl,birthdate_ref1_retrieved_nodeId,birthdate_ref1_retrieved_val,birthdate_ref1_retrieved_prec,birthplace_uuid,birthplace,birthplace_ref1_hash,birthplace_ref1_referenceUrl,birthplace_ref1_retrieved_nodeId,birthplace_ref1_retrieved_val,birthplace_ref1_retrieved_prec,deathdate_uuid,deathdate_nodeId,deathdate_val,deathdate_prec,deathdate_ref1_hash,deathdate_ref1_referenceUrl,deathdate_ref1_retrieved_nodeId,deathdate_ref1_retrieved_val,deathdate_ref1_retrieved_prec,deathplace_uuid,deathplace,deathplace_ref1_hash,deathplace_ref1_referenceUrl,deathplace_ref1_retrieved_nodeId,deathplace_ref1_retrieved_val,deathplace_ref1_retrieved_prec,works_in_collection_uuid,works_in_collection,works_in_collection_ref1_hash,works_in_collection_ref1_referenceUrl,works_in_collection_ref1_retrieved_nodeId,works_in_collection_ref1_retrieved_val,works_in_collection_ref1_retrieved_prec,citizenship_country_uuid,citizenship_country,citizenship_country_ref1_hash,citizenship_country_ref1_referenceUrl,citizenship_country_ref1_retrieved_nodeId,citizenship_country_ref1_retrieved_val,citizenship_country_ref1_retrieved_prec,ulan_uuid,ulan,ulan_ref1_hash,ulan_ref1_retrieved_nodeId,ulan_ref1_retrieved_val,ulan_ref1_retrieved_prec
Q105090333,Miquel Vilà,Spanish printmaker,8F89262D-1D18-439B-ACBB-F15F5A372A9C,Q5,15148F27-AA8C-4D34-9C05-E454809FD302,Q6581097,FFA577E5-C227-4E2C-83AC-1AC064AB253B,Q11569986,,,,,,03F5BC49-1A9D-4B47-88E4-5AFE76609604,82e0c894-d16c-4926-94d8-244fb7fda8b6,1940-00-00T00:00:00Z,9,,,,,,D9854B63-A33B-43D1-9EDC-159FABD10FBE,Q1492,,,,,,,,,,,,,,,,,,,,,,BA2961E8-4F90-48E8-9EA1-C959E6EAC05B,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,d3f4767e-a0ab-4e2f-90c9-862e32479c3d,2021-01-27T00:00:00Z,11,D837271E-CB2D-4029-B1C5-EA59F6DA4B7C,Q29,,,,,,,,,,,
Q105090336,Manzano Acisclo,printmaker,EB53C593-CA8B-4787-A1B4-5760DA21BC5E,Q5,,,3F518E5D-DB75-456C-B919-8EEFBC967107,Q11569986,,,,,,3222C6B7-8907-4C32-BBB0-3BB3AE70CC4E,699b8e83-1689-46c1-aeaf-34d6f1bc0489,1940-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AF658011-8579-43CA-9CED-812DA5220C84,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,f0b56411-d3b6-4363-9277-0cb443e0461e,2021-01-27T00:00:00Z,11,,,,,,,,,,,,,
Q105090339,Cis Lenerts,printmaker,78E282CE-0F8E-4B4F-9960-EA8CFE918B25,Q5,,,660C1519-C262-4E12-9363-C24CAF21E250,Q11569986,,,,,,56A95904-00D2-48E1-8501-A094B32A9815,e8d62dad-8fb7-4f24-b688-658f99444401,1940-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7136BB63-1C5C-4378-9B2F-160D4053905F,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,6898ede7-4728-4030-aaac-240b7772613c,2021-01-27T00:00:00Z,11,,,,,,,,,,,,,
Q105090342,Terry Max Hochstetler,American painter,77DF821B-2A25-40BE-8237-982CB3C2C7CA,Q5,4494FA33-7E9B-484A-889F-DD4BE2D89F74,Q6581097,4392825E-90DB-4EF4-B6E6-8584CE6EA20E,Q1028181,,,,,,5191BC1F-6AFC-46F3-897F-5CDFBDEF59CC,7548cc85-966b-4928-8ef8-4221b47e3c2e,1941-00-00T00:00:00Z,9,,,,,,201B3B48-5C69-4622-9842-9555BE46D617,Q492478,,,,,,D954088A-4AB8-415E-AE72-3CF7ACC6E509,25e13fe4-8af1-4f80-9896-f03a447b9e7d,2019-00-00T00:00:00Z,9,,,,,,CF86FAA9-33E1-4AC4-B665-6A595E4945AB,Q328941,,,,,,258EA10A-5306-4155-9E50-CDC6221E9B24,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,b46ec5df-288e-43c0-bf4a-fdb30d14f8be,2021-01-27T00:00:00Z,11,641CD0F1-F6E3-4BB7-978B-35BFC7B35992,Q30,,,,,,,,,,,
Q105090345,Yukio Katsuda,printmaker,A42BF18C-396E-4180-B194-51CA1129A769,Q5,16112AE4-CA9F-48E6-8B97-62FE8C638C38,Q6581097,E6527BA1-B75E-40B8-9521-CA9FF0B5C46B,Q11569986,,,,,,112D61CA-9178-4E73-A768-D0BBDD96D871,2d46a098-1707-4195-935c-7527fc6b56ae,1941-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ABC69BE-137E-4B1B-9FFF-E514D5AF81AC,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,e63eef8b-09bb-4e59-8d2b-5defc006f5f0,2021-01-27T00:00:00Z,11,,,,,,,,,,,,,
Q105090349,Watthana Watthanāphan,Thai painter,5517A7F0-53E8-44B3-84EF-D89E78FE26C5,Q5,C3AA8ECA-E955-4853-A8AD-2C23268ED4E7,Q6581097,0B74F7CE-21FA-4362-A648-305568E0060E,Q1028181,,,,,,9811223C-04D3-4EDD-A5BA-E07940272AB7,00a55ecf-ff1b-4cbe-b9c4-7273ce0129e4,1941-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FD600BAB-E598-41AF-A126-3806CBBCDCB8,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,a2032048-3938-465b-ae16-7c9b2c3a897b,2021-01-27T00:00:00Z,11,3ED6FD5E-F202-4DD4-BE73-6394851D3132,Q869,,,,,,337D5CA7-DAA0-48CC-A3C8-B7AAAE95852D,500122968,41fa5e38cea39b08b7ee3108d6e14b606c385cce,7d937739-c8f3-406b-ba3f-a57c2e4040c7,2021-01-27T00:00:00Z,11
Q105090353,Joseph A. Pecsenke,Hungarian American printmaker,967F383F-0403-4545-A774-07699E6AC6D4,Q5,97FB7A92-1231-4C51-82D2-82587428C4C4,Q6581097,0F8674B9-A24F-4581-8D31-C63488AD472C,Q11569986,,,,,,D879D290-924C-4D57-96B3-D2F34AD100AB,7f56a1f4-aec4-48bf-9676-ff4d2a5ae1ca,1942-00-00T00:00:00Z,9,,,,,,,,,,,,,A6A10C71-91FB-444A-BC98-5E0528ABF766,eeea5bd2-03eb-4681-a1a1-8e4ed1088565,1989-00-00T00:00:00Z,9,,,,,,,,,,,,,773F052C-08DB-4BAE-AFAA-CC640CF9B6B7,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,e361fe99-73ec-4812-95c9-6a547569eb03,2021-01-27T00:00:00Z,11,D137DAE4-5F91-4D38-ADC2-C6907E197295,Q30,,,,,,,,,,,
Q105090357,Phillis Ideal,American printmaker,2467B63B-DD5C-4112-A4B6-71DC2BCDA696,Q5,E518BBFD-534F-475A-8ECF-62EB67BAFB50,Q6581072,C1C12EFF-996B-4321-98F6-B6C6BB83C4A0,Q11569986,,,,,,F3393DC7-9FB3-43A8-AC68-03D568C24D89,1fc698ea-d42e-4656-b106-1fe67407e6bf,1942-00-00T00:00:00Z,9,,,,,,75632D45-4472-4B03-A9BF-E98751ED8095,Q33561,,,,,,,,,,,,,,,,,,,,,,EA7EC701-88AC-4CDB-92E0-FB5047C90B54,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,7fe4957d-ed3b-4a13-9f3b-ef2a79fdc411,2021-01-27T00:00:00Z,11,DEBCA3E0-97FC-490E-893E-6E52741286C8,Q30,,,,,,,,,,,
Q105090360,Diana R. Hansen,printmaker,1C712352-9296-46E7-85AD-E1C749B99AF6,Q5,5ED8BE66-90CF-45FC-BA11-75DD089B37DA,Q6581072,3EB99889-9945-42F8-9958-034E1038A900,Q11569986,,,,,,8CBE9B08-7E2C-4215-830E-1814AC7D44D7,2a84cefa-57f7-4d31-bfac-e1f728bdd789,1942-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925EB916-73CA-4206-8159-EDE7BA9EFA57,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,54c9aaaf-ad93-4328-9517-de50ed9af806,2021-01-27T00:00:00Z,11,,,,,,,,,,,,,
Q105090363,Manuel Boix Alvarez,Spanish printmaker,62CB0D72-6CF8-4931-88BD-82EACED87B55,Q5,D25E1852-AC39-4928-88FB-E43642212759,Q6581097,464E5809-FED5-4D85-8BDB-090959D9BEF7,Q11569986,,,,,,81CB20AC-EDF7-4AEE-B313-E01B8A434E01,2a56e0a4-6884-4235-a064-156c80635094,1942-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3E755119-5C53-4E55-AD40-B3CE89FCA2C2,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,7452b94d-808d-436c-9371-52015e6b368e,2021-01-27T00:00:00Z,11,3D054309-0C82-4912-868D-9FDEBEAB6EC9,Q29,,,,,,,,,,,
Q105090366,Pere Puiggros,Spanish printmaker,48269B13-4128-4201-A7B7-FE1824878D3E,Q5,C86BBF70-E73E-4793-A127-ECEAD3EBE3B8,Q6581097,A6370E8F-B002-4C4D-B4F3-3D079EFC2EAD,Q11569986,,,,,,46023EFE-8067-4167-9081-DBBDA8E12AE9,763491fc-fcfc-4911-8973-9264adafc173,1942-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9A2FB5E0-D2F6-459C-8A12-9109A81C28E5,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,52464012-a31e-4e18-b78f-e360d5df8baa,2021-01-27T00:00:00Z,11,523C9E37-9E65-4B1B-8A40-17381088E7CB,Q29,,,,,,,,,,,
Q105090370,Chaim Kanner,French photographer,27C0B560-0C8C-46DA-BDEB-05D1E98A9635,Q5,F7C1F899-F4C9-4EFC-9801-4471C35BC2FA,Q6581097,430E8018-5D14-44D0-AAD9-3AC453868F6C,Q33231,,,,,,D828DAD9-D8F6-425B-BAAB-A7D1B96C88B5,0ac4ca9b-78a0-4175-948c-96b56b4faa94,1943-00-00T00:00:00Z,9,,,,,,EB845F16-2C49-4707-B9AE-83D3918C1757,Q33959,,,,,,9C8AE078-9437-4D6B-A4C9-58C789E173F9,92b494a0-c72a-4388-a687-51b2b956493d,2000-00-00T00:00:00Z,9,,,,,,,,,,,,,BC236ED3-23C2-4121-88B4-8EE99ACEEDC3,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,fb210f87-3441-452d-8361-e5b424892fa8,2021-01-27T00:00:00Z,11,B0A602D4-F9C0-47C3-8C50-AFCD39BEEC12,Q142,,,,,,,,,,,
Q105090373,Lenore Vanderkooi,American ceramic artist,DCF0ED7E-D120-416D-9D0B-724565ADC1CD,Q5,55BFC3E5-A82A-4B85-BDB9-14244B5CD07F,Q6581072,644069FD-5647-4647-B25A-FC19E7647812,Q7541856,,,,,,EACD053A-3BD9-41FC-8C8B-08AB72E2460C,21290b65-1412-4565-8ca8-a859eb8f5046,1943-00-00T00:00:00Z,9,,,,,,D65F61DA-46E0-4A87-9A4D-3C499EB25A2C,Q100,,,,,,,,,,,,,,,,,,,,,,9C423545-BDA6-45B4-9046-3F1AAB65A022,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,e1dd3667-d1bb-4026-bf36-11bab5648ca3,2021-01-27T00:00:00Z,11,13471C9E-834D-40A3-80AA-991BDF70BDAD,Q30,,,,,,,,,,,
Q105090376,James Joseph Juszczk,printmaker,42EB7CD1-25DE-4388-9445-6907C6EDF027,Q5,695E9CA4-BF69-4253-A983-D9896EC75541,Q6581097,327165B9-046E-460E-A018-9E909D080D50,Q11569986,,,,,,ABB36B55-5436-413C-9E20-654B045EE428,c8ce57b2-a566-4d63-99eb-71e5923b2294,1943-00-00T00:00:00Z,9,,,,,,BD9AA1F9-5002-4276-A3C5-7F37A8A5005B,Q1297,,,,,,,,,,,,,,,,,,,,,,EC0CEB8C-B9D1-448F-8154-26DD6BA224B0,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,9d3ae29c-ee93-4431-8bf9-3d8df4b236f1,2021-01-27T00:00:00Z,11,D833780A-A294-4C03-8F01-F19DACAEB5B6,Q30,,,,,,,,,,,
Q105090382,Gilbert Herreyns,Belgian printmaker,25513835-D58F-44A0-9FF0-8D3D53825BE1,Q5,CE1D756D-E804-4971-8B13-F38B043938E0,Q6581097,3E3B42E6-E5C1-4B82-ACFA-F8F2C3012015,Q11569986,,,,,,7D6DC127-5BB4-45F3-BD40-BAEEEC1991BF,9db11088-5aca-4363-9f9c-f7782c49b655,1943-00-00T00:00:00Z,9,,,,,,14749111-3583-4C9F-AD30-1E78C88A3CA0,Q203312,,,,,,,,,,,,,,,,,,,,,,309AFE88-57CB-43D5-8715-4F043073410D,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,ea4d62b8-23fc-49a5-ab70-b80613422b67,2021-01-27T00:00:00Z,11,84B01960-56B3-4B75-AF63-DC6F58399EA3,Q31,,,,,,,,,,,
Q105090385,David Smyth,American painter,F78200D7-47ED-4E68-BBEC-3AEE3186CEB7,Q5,2F85D2A8-A63C-4273-B086-E5D00CCD8216,Q6581097,9E24E39A-2DA5-43EB-92D6-18FB0DDF5DE9,Q11569986,,,,,,ADC43E09-1417-4B49-8A2D-1A4A5FE9CC45,9ada2b4c-8ae2-41ed-90f6-468c92cbc025,1943-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0152836A-249E-47BE-9843-DA6CC281362C,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,5d54f5ad-45ab-4ce4-b5ad-90155be951c7,2021-01-27T00:00:00Z,11,76CAA24B-56B1-4537-A8F9-6FDB3824C846,Q30,,,,,,AD58E3A2-FB8B-408F-91FC-062832DFE369,500021111,41fa5e38cea39b08b7ee3108d6e14b606c385cce,7d1d2104-4fc8-492e-9874-9b619e42c7e3,2021-01-27T00:00:00Z,11
Q105090388,David Shapiro,American painter and printmaker,9561A05D-7818-4C82-A712-6C738B211856,Q5,363248A6-FBBF-4E2F-984D-E60218DFC5AB,Q6581097,F59418FE-04B5-4BFD-9299-0C7352C9DE12,Q15296811,,,,,,C7956A8C-8C7D-4D8A-B547-A81AA8C2172C,227cc6e7-bfa7-47d5-a1b0-e86745742c71,1943-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82C38AE6-B6F8-4CAF-9DF9-7540AAF5033A,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,b8ee7a43-488d-4589-80eb-3951b846a05e,2021-01-27T00:00:00Z,11,05C9AF54-F149-4D99-ACA2-A6CE57E2C36E,Q30,,,,,,,,,,,
Q105090391,Daniel Gualdoni,American printmaker,45D19663-7A27-40A8-848F-D8F768CC5A44,Q5,14643635-E160-4077-BEFA-407E775F8E6F,Q6581097,59CFB144-9CD3-4C4D-8AD8-963E11745681,Q11569986,,,,,,FB1DF1C5-14A3-49AB-A13A-35453B0D19A1,8df98b94-df7f-4f42-bf59-89340e15d799,1943-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A599839E-55FF-42A8-8845-872D0322A90D,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,3bb5f41e-a59c-4ca2-898a-9184da538b2b,2021-01-27T00:00:00Z,11,F3AA839A-0705-4BEF-B04B-1D3909CEF7CA,Q30,,,,,,,,,,,
Q105090393,Faik Husein,Iraqi American printmaker,DF0CA99F-DF22-42CB-BD53-3D5439871E93,Q5,022BC712-721B-4DEA-ACA6-8D26F5BFAE5F,Q6581097,D833C359-046E-4536-86BA-087F3BB1F222,Q11569986,,,,,,E4C343A9-A970-42C9-97F3-A779A1F77335,ffd89390-d97a-4a96-91db-2263be5a89d9,1944-00-00T00:00:00Z,9,,,,,,74DFD2E1-F73F-4D44-A07F-2C4246F9AE84,Q38811,,,,,,24FE3223-E76F-41A8-A4FE-C22D37B04101,35e04a72-b6d3-431e-b729-ed8534fbf84d,2004-00-00T00:00:00Z,9,,,,,,5917A05F-B35A-4072-8663-2CAEA8F73D0B,Q60,,,,,,DAB8E04F-72DC-4B0E-8D6D-B4C492583339,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,7a73c625-98ba-46ad-b7d4-5f448915cff4,2021-01-27T00:00:00Z,11,BBFE2262-ED8F-432A-B0DA-FA20194823FF,Q30,,,,,,,,,,,
Q105090398,Lisa Collado,American printmaker,668CD488-5708-43B9-B149-E5475800234F,Q5,9F691764-33FA-4031-AFC7-F37297AD0A0A,Q6581072,3ABC7675-9A11-4A03-95E2-B8FC78D0C31B,Q11569986,,,,,,548C7AA8-FFCC-4E1E-8D3D-F345BA55DBB4,a9543af5-9cf9-4007-bdfa-5d7c0e24f49f,1944-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D8276E29-BD5F-4B77-B304-3B4C9DA3CAF3,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,261e2a75-8769-4568-b470-91a8ee086273,2021-01-27T00:00:00Z,11,D19516DF-847A-4491-B54F-D22A2F7939FD,Q30,,,,,,7B3BFCE6-9D81-41F0-9D3C-CE09F7B9DF6D,500387117,41fa5e38cea39b08b7ee3108d6e14b606c385cce,e64246e4-875b-4092-85b8-f59d8fdac36b,2021-01-27T00:00:00Z,11
Q105090402,Eduardo Mira,artist,6BA8195B-F971-4CD4-BC1E-ECEB42E4FAC2,Q5,3FE52F0A-2E2A-4B08-BE7E-B95AC3ED2E4D,Q6581097,AF7B925C-F545-42EB-BA82-B04F4E105002,Q483501,,,,,,4B72F840-6D41-472C-8077-C7FCA04623C0,826710dd-d2d8-4b23-8d42-9cbce6665820,1945-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C9D62B23-B48E-49D4-82A2-A048F303A100,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,1b25a685-802e-4ad7-bfd2-9e2399ef3d40,2021-01-27T00:00:00Z,11,,,,,,,,,,,,,
Q105090405,John P. Stewart,printmaker,0B8EEAC6-3ECA-49F8-9AB0-5C1A7B547FD6,Q5,CC2B15C1-81B6-4231-B539-E7128B10D3B1,Q6581097,1840312E-484C-471B-90E3-9746F9E965D9,Q11569986,,,,,,0D2C90FD-71B2-43B4-80B1-816F57F25AB8,a39a3ff1-6abd-4469-b59f-090c6eebb791,1945-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FFA8C189-A17C-47E4-B5D6-5716F3018BD4,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,68ccdbad-a929-4692-a9ac-d55b4d0ca707,2021-01-27T00:00:00Z,11,,,,,,,,,,,,,
Q105090409,Judith Page,American sculptor,A57B2751-BBFA-4D23-8495-1AAB92BE5958,Q5,B1C97093-8CFE-464D-8BD6-AEF0B054B877,Q6581072,315B7E97-BE16-43CF-8914-286FCD32FF82,Q1281618,,,,,,59313FBF-A7BF-40F3-9365-93C6B10DAAE4,3753f9f9-45dd-4a50-969b-929e84c4f68c,1946-00-00T00:00:00Z,9,,,,,,E3929D9E-41AE-4EAB-88B7-72BAE339F9F3,Q49241,,,,,,,,,,,,,,,,,,,,,,C33C913B-0F67-4B0E-83C7-EEE79D6597A0,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,b2349a41-d4f6-48de-a8ac-8576d0a55a72,2021-01-27T00:00:00Z,11,EFFF703D-1AC0-4913-8957-AC8B6BD5A998,Q30,,,,,,,,,,,
Q105090413,Kathleen Walkup,American printmaker,42FFC4C8-D35F-4FA0-ACB8-A1B9BF1242B4,Q5,EE2EBB3A-6A8A-446B-9F0E-5D40BC37BDFE,Q6581072,35D2D5EB-ACB8-4E06-8F31-C946CA504397,Q11569986,,,,,,4D0F5C1C-DB86-4805-9583-F8CB4A9405E1,eb01d407-c146-44e0-ad75-d802611173c2,1946-00-00T00:00:00Z,9,,,,,,28A34BC9-C66D-4CC2-93A0-7F089B20B434,Q6106,,,,,,,,,,,,,,,,,,,,,,07EDE312-4343-411B-B6A7-646FBAF21708,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,f8dcdad9-728c-44a1-982e-8cac6e5e5ff2,2021-01-27T00:00:00Z,11,27E465E8-6CD8-4A37-A6F3-AF86285D5FB5,Q30,,,,,,,,,,,
Q105090416,Barry Buxkamper,American painter,E786E8F7-B49C-446F-BD17-3497C2A69EA5,Q5,E678838E-DFE5-4D1B-A972-EC1B20E8C2E0,Q6581097,EAEFDEAE-356E-4B01-B8D0-B982DF8D3C70,Q1028181,,,,,,5E436979-C22D-4782-8A68-CB8E2D48495D,590aa3a9-1fd0-46ca-925f-fba9c2af6ec9,1946-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72744C33-82F8-4330-845A-E85041A59766,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,b119f351-0c2d-4271-ac9d-7082395d3573,2021-01-27T00:00:00Z,11,1A86A50B-C3BB-4CAF-8692-3CA4520878C0,Q30,,,,,,,,,,,
Q105090419,Alvin Garret,printmaker,089D04E8-9C4F-4338-864D-862BC2C67A99,Q5,E8B1D0CE-4D94-431C-88A5-C5E2A0130AC6,Q6581097,ED3739E9-3EB2-4DCE-8E19-3898E15CA68A,Q11569986,,,,,,C83D2608-B834-4802-96DB-78477DE44095,e6d8c454-3169-4034-b766-c15c4862c8e1,1946-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A48BB717-8D2C-4ECF-A5A7-FB866B62AF9A,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,9191e893-e84f-491a-8e96-8730c5d7769c,2021-01-27T00:00:00Z,11,,,,,,,,,,,,,
Q105090422,Dennis Lukas,Canadian painter,02E626D7-C6D7-4E95-9007-02E1CD4E8BD5,Q5,6F30978C-FE77-405D-A56D-7E529B09482F,Q6581097,C45379A9-E998-4947-BE5A-6A31A294F33E,Q1028181,,,,,,890557BB-320C-4475-A521-710BF11A0D18,842e4065-8e2b-49fe-9d9a-a489d7020adf,1947-00-00T00:00:00Z,9,,,,,,D32433C6-29BA-4F93-AEEC-FF15332A245E,Q133116,,,,,,D8F424D1-BFBF-4645-8F1F-6B5C2033EBEA,3c88ec32-c581-4e43-994a-43bf400fa183,2003-00-00T00:00:00Z,9,,,,,,,,,,,,,7D760E7B-3972-4537-81C4-63BB9482F338,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,9a7fbe19-ae6f-4d42-971c-22e00b709943,2021-01-27T00:00:00Z,11,FDBB7367-F1C8-45D3-9A10-EAD15C9CFBD5,Q16,,,,,,,,,,,
Q105090424,Elliot Ross,American book artist,8F0D55D4-6A4B-4AC5-B1C2-7C5D14527767,Q5,77E4095B-3F81-4FDE-AD64-906FB74D3E7B,Q6581097,DBBE0DCF-2409-42B1-BAA2-80E4379E8EFF,Q56884373,,,,,,347EB715-FFF5-4134-BD62-A374CF2B76EB,f0ed565f-25de-424b-b3e9-357f923e73d4,1947-00-00T00:00:00Z,9,,,,,,2681CBE1-4A18-4C83-B076-6C67EDB64860,Q1297,,,,,,,,,,,,,,,,,,,,,,A9B58A8A-0250-4693-856C-54B6F6FE9330,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,74b0e3ae-bd1b-4b2f-9ce2-a1e660c94285,2021-01-27T00:00:00Z,11,28C27E37-F9D2-4237-90DF-B7A0FE41D6C1,Q30,,,,,,58756EEC-F567-4E13-A0B6-B6F449CE87B8,500129424,41fa5e38cea39b08b7ee3108d6e14b606c385cce,60278d4f-901f-43ec-a3d0-3fa7efe88cab,2021-01-27T00:00:00Z,11
Q105090427,Okada Teru,ceramic artist,C18291AB-096A-4ABA-AB91-959906CA3EE3,Q5,,,7A898EC7-E155-4B87-92C4-2D7524669A66,Q7541856,,,,,,3D19534E-CF0B-4ED4-9A8E-5D28A77057E2,d569c04f-055a-4122-8680-51cac68f4e13,1947-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AC16BA8B-B298-41D9-A0F4-AE1178105CE1,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,94ac3cdf-55c4-4190-93c4-aed776cbd58b,2021-01-27T00:00:00Z,11,,,,,,,,,,,,,
Q105090430,Rosalyn Richards,painter,19DDBAC2-D7F9-41C0-A7E6-A437A51D90FB,Q5,8E1F623F-4BF8-4E4F-A044-CEFEF155D380,Q6581072,DFFE96A7-5C8F-4FC6-A3B8-6CED1F82FF3F,Q1028181,,,,,,3DEB69E1-61F9-4A96-9A4E-DF9106EE6E00,5369c6ba-e0a1-445d-8e88-3030f272ba4b,1947-00-00T00:00:00Z,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25200B9D-C662-470F-90FE-8E15A36A929E,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,1a48e0c4-c122-49a9-9d0a-86ee8097f4cc,2021-01-27T00:00:00Z,11,,,,,,,,,,,,,
Q105090432,Hernan Zúñiga Albán,printmaker,0C6BEE21-AE4D-4B9F-9C3D-A5FE20E1D76C,Q5,364C164A-459F-4E59-9AA9-14E27D5161DA,Q6581097,32FF16E5-006F-438F-8BC8-DEEFCB82B1FB,Q11569986,,,,,,B9C983A3-B22C-4FE8-857F-5EDFF600A29F,e2de7b71-281d-4193-8007-d4029681dd9f,1948-00-00T00:00:00Z,9,,,,,,43FE592A-F41D-460A-937E-7315FBC63055,Q210161,,,,,,,,,,,,,,,,,,,,,,CCBFC198-6773-4B1C-899F-203D9D792E2B,Q18563658,2c81b8ff1a1ae0b563d902fbec07a3b2fa61b549,https://library.artstor.org/#/collection/100140247,c11282b6-4b3d-4cfc-bcbf-61430cb4fb7e,2021-01-27T00:00:00Z,11,5754BF09-A879-4EEC-A476-2F0525983E2D,Q736,,,,,,,,,,,
