qid,label_en,description_en,instance_of_uuid,instance_of,gender_uuid,gender,orcid_uuid,orcid,orcid_ref1_hash,orcid_ref1_retrieved_nodeId,orcid_ref1_retrieved_val,orcid_ref1_retrieved_prec,employer_uuid,employer,employer_start_time_nodeId,employer_start_time_val,employer_start_time_prec,employer_end_time_nodeId,employer_end_time_val,employer_end_time_prec,employer_ref1_hash,employer_ref1_referenceUrl,employer_ref1_retrieved_nodeId,employer_ref1_retrieved_val,employer_ref1_retrieved_prec
Q91134519,Lloyd G. King,physician,5F7204ED-FFCE-42CA-BFF4-620C16C43192,Q5,6D683D59-CC71-4C32-8EA8-CE95F6D1602F,Q6581097,,,,,,,9386EBDB-0DCC-4936-948D-EDE063B387FE,Q29052,,,,,,,c3c0b787297709e30d0b3c463c47e1a4a6b4b636,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=K,4196e508b2bcf2b6bf75cad8ea922a4d,2020-04-19T00:00:00Z,11
Q91134524,Lora D. Thomas,physician,F7F7369E-4C17-4644-9935-44DFECE70027,Q5,39D64D58-646A-47FE-B4F5-2481466FFD6D,Q6581072,,,,,,,FBEE0FEA-4C8F-4602-8D10-0BC0D2E54B8B,Q29052,,,,,,,e13bc697f334491a8dbfab9a006fa5a3606e7d80,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=T,4196e508b2bcf2b6bf75cad8ea922a4d,2020-04-19T00:00:00Z,11
Q91134535,Lori Ann Rolando,physician,E3F4AFF7-CF47-42D7-AF2B-432687276E10,Q5,D3E25455-2FB0-4078-85FD-A5B8A775989E,Q6581072,,,,,,,830E80E2-4EDB-4AA4-BB8C-1FC67B27256C,Q29052,,,,,,,fbe56a1143bfc3a1e000379010bc99ad004aa42c,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=R,4196e508b2bcf2b6bf75cad8ea922a4d,2020-04-19T00:00:00Z,11
Q91134540,Lorina T. Poe,physician,AD27A26B-E987-46BE-A763-122931927CCF,Q5,F0B362B6-7060-4585-B8DC-75DC2E4D3FEC,Q6581072,,,,,,,8F0CF060-03E5-4797-809A-E5E8FDEF047E,Q29052,,,,,,,a6685625d7edb77dc1a6820bd15be20e75987401,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=P,4196e508b2bcf2b6bf75cad8ea922a4d,2020-04-19T00:00:00Z,11
Q91134545,Lorraine B. Ware,physician and researcher,1EA0355B-AB7C-47A1-A6FD-FAEE89B935B7,Q5,7DB49092-9059-4F2F-8B5B-B4B2AE42DABA,Q6581072,,,,,,,9E5E67CB-7B85-42BC-8C96-E8CA7491CBD3,Q29052,,,,,,,a067aa496145519ad4f3de8459afb322b7d4a974,https://wag.app.vanderbilt.edu/PublicPage/Faculty/Details/31175,c40da1f66114bccdb50c5cc268122fa8,2020-05-07T00:00:00Z,11
Q91134551,Luis E. Okamoto,physician,9C47D3DD-8713-458E-AC10-B563D2F3EF4D,Q5,646248B7-43A4-49D2-81EF-A3A5B6FBAC34,Q6581097,,,,,,,FA77B243-D806-4422-AAF0-A4E89BE11A3D,Q29052,,,,,,,289e63313d0458b09d4c04b19eb24b7718fed2f9,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=O,4196e508b2bcf2b6bf75cad8ea922a4d,2020-04-19T00:00:00Z,11
Q91149298,Naira Baregamian,surgeon,E48936C9-D1DB-429B-80C8-74E0F90E41F1,Q5,E6562470-0793-4E56-8C7C-351E29A33667,Q6581072,BAB0795F-CB20-458E-AFB6-F586D0EB5B8A,0000-0002-1616-3774,886a00dce4ac1dbef3576edda43b2047dedb04b8,8b7f260d6236d75e3ddb363710fb71fe,2020-04-23T00:00:00Z,11,B123F595-BBF6-4871-8ECF-57F3E1FE40A3,Q29052,,,,,,,b109d69b4f2680fc09491094fb761ba96a1fa9c5,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=B,8b7f260d6236d75e3ddb363710fb71fe,2020-04-23T00:00:00Z,11
Q91152193,Kristen M. Ogden,pediatric researcher,7CD78357-DDE5-4ECD-A710-E8142F58D7E7,Q5,DEF9C1BB-9272-4A4F-975B-D7098836ACF1,Q6581072,9EE609A8-5C6A-4C46-9DA1-54F9DFD052FC,0000-0002-2670-4335,6555de6f74327dc60ef29dc8e176711883bbbde0,b3f925bd84268cfd06a8acdc40af434a,2020-04-22T00:00:00Z,11,D8D18A7D-42E9-4323-944E-D276D777C123,Q29052,,,,,,,12f9851d704615a70835e16edfb61310baa27930,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=O,b3f925bd84268cfd06a8acdc40af434a,2020-04-22T00:00:00Z,11
Q91155131,Amanda C. Doran,physician,A16D9C48-E162-4FC8-B736-FAC8E9018482,Q5,435216B8-7E3B-49E8-A1D7-BFBDAE1F7D66,Q6581072,,,,,,,BDFAA053-61C8-408F-B41B-E431216A6DA8,Q29052,,,,,,,e6185b7b66edb11a46d1fd402453e80515a1f913,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=D,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91155138,Cheryl L. Laffer,physician,93AD27F1-A21D-4DAF-88E3-79EC383F84AC,Q5,BE234F31-79AE-454E-B746-34A05AB46408,Q6581072,,,,,,,5EFA3DF6-08CA-4C57-BD4D-53A89DB9EA3C,Q29052,,,,,,,5cac9aeddad2000fa2a25adf3cffe03728b9b167,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=L,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91155145,Ciara Martin Shaver,physician scientist,A986F952-F35A-4D25-BDA3-5CEE5FAEAB48,Q5,9D4E749D-1BB2-4A94-9B1F-21D13EDA6BD9,Q6581072,CEEB01DE-34C9-45C3-A6E5-EFDD6D41F981,0000-0002-5677-0288,7f81f24a4148728c2eb8e030140bb2808f105296,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11,8D256122-5699-4A67-BF7B-4C9A05D1CBF8,Q29052,,,,,,,04a546d050aa26e10869a3b649981fa2155d7b71,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=S,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91155155,Katie D. White,physician,35794858-7247-4162-A67A-8EE3B19B68E2,Q5,A0D0D38A-B1AD-4E83-94FF-7139EADE1F34,Q6581072,88C7DF3B-7B39-4D37-A0FD-EC37469AFCC0,0000-0003-4341-8004,f1a95a3211807c547d6179e76d7b9a6d3d59f83c,b7e06c4f2d2bd3a678348ab06389fdbb,2021-04-01T00:00:00Z,11,CDFE392B-F2CA-49A7-B0B8-F18939DCA356,Q29052,,,,,,,4526f65ade46e24d303b5e471b36f525c65317b9,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=W,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91155161,Kristine Phillips,physician,7DB0E9E4-0BF1-4FAF-9284-51F130721EAE,Q5,840B2344-4582-41FD-B7F8-B5316743DA63,Q6581072,98B86964-984B-457C-933E-7D48DCC5CABF,0000-0001-8436-153X,7f81f24a4148728c2eb8e030140bb2808f105296,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11,DFB275D1-385F-4664-A818-2C9DDD14A2CA,Q29052,,,,,,,4820fb8bbf4060c54dd4f0f0745fa6ddc12cff80,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=P,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91155168,Leslie M. Meenderink,physician,3E5DA34F-E501-470A-B4AA-C283D8BB3E79,Q5,2506866A-3C9C-462E-8382-16F4C0B1B617,Q6581072,,,,,,,55469980-B2C7-498A-BE88-B37A94B3D78D,Q29052,,,,,,,8808dc5764b1f8fe646afd0ed3c89edb0ae55358,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=M,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91155182,Rebecca R. Hung,physician,EA0FB5DD-59E1-47CB-9CE5-C753729D6413,Q5,D8BB39B7-4FD7-4BA5-82FB-8C22BFC0022B,Q6581072,,,,,,,8F20A194-2529-495B-ABD4-B234DC3451AF,Q29052,,,,,,,3fa10b808ee07f6580fe91986b50644fd982c5e1,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=H,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91155192,Allen J. Naftilan,physician,8798A33E-21A8-4512-954E-E767871B5579,Q5,43929DA9-F7E7-4F66-B123-AAC9AA66B57C,Q6581097,,,,,,,40D6383D-D589-43A3-B6A0-3FB054C37845,Q29052,,,,,,,2e31143557519a1b0b1b3ba5d6f94d315fa839d1,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=N,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91155197,Brent N. Rexer,physician,E1077903-D3A3-4633-B8A6-733651F51614,Q5,438AC6EC-A562-4B83-9BA2-5BE8CD2B6E42,Q6581097,,,,,,,3C807789-907D-494C-82C7-DFBCF15D151B,Q29052,,,,,,,cf712b6106db154cc77932dd496f78bd4283b0bd,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=R,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91155204,Gautam Bhave,physician,63CAC59F-94CF-4808-A4A2-59E929C1AFF7,Q5,7892B853-5A98-4065-8E64-E58E0E545601,Q6581097,,,,,,,0AAE9D3A-9A58-4188-A0AE-00024D6A43F2,Q29052,,,,,,,c53dc5c01e9f06fc48c4ef84185bd91cb0d7f0ab,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=B,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91155217,Kevin Dean Niswender,physician,948C80CE-B38A-423E-91FB-12D20DC041F1,Q5,CF15F7BB-A824-4B9E-A531-E035A005EAA8,Q6581097,,,,,,,D40413CC-0045-4CF7-A9B8-61D163E8B2A9,Q29052,,,,,,,2e31143557519a1b0b1b3ba5d6f94d315fa839d1,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=N,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91155221,M. Kevin Smith,physician,15A4DE59-1D76-4B89-98A1-3F2DC7C78C98,Q5,04AB5FD2-474C-4D02-A8ED-4EF3F4175E25,Q6581097,,,,,,,CAF16520-288F-4A67-BA3A-95307B102895,Q29052,,,,,,,04a546d050aa26e10869a3b649981fa2155d7b71,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=S,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91155228,Michael E. May,physician,CE741B66-5161-4966-9CC0-5AFFA68DBA24,Q5,6AEAD2F8-C1D6-4384-BE2F-AC114FFAAEE9,Q6581097,,,,,,,E8F2B527-DE77-48EE-89FA-7AC48E183EC9,Q29052,,,,,,,8808dc5764b1f8fe646afd0ed3c89edb0ae55358,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=M,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91155233,Michael F. Vaezi,physician,62078861-F4D0-4682-B3D4-F579C2C8DD02,Q5,0463D467-A928-4A82-9C54-4D0DD82F85DC,Q6581097,76ECDAA3-BFA2-422F-BC87-0D6301E74E93,0000-0003-3179-0212,7f81f24a4148728c2eb8e030140bb2808f105296,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11,2BEBAAA9-585D-4001-8219-358A735A1F85,Q29052,,,,,,,6b52f5f2f31713af3dfeb5eae03a90f44e84b203,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=V,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91155239,Raymond M. Hakim,physician,5C2995F9-2E88-484B-863C-24FE675B3D8E,Q5,623578F5-4049-4E7D-9E9D-2DFF0BD53D39,Q6581097,,,,,,,63F9ABFC-4452-49A2-A1D3-06CD8D75510A,Q29052,,,,,,,3fa10b808ee07f6580fe91986b50644fd982c5e1,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=H,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91155244,Scott Alan Smith,physician,E13D96A2-290C-40FE-9B73-4EB50B756112,Q5,3A6F8AC0-8A64-45FA-AF9A-1515AEE09E7D,Q6581097,C94EF62F-5F1F-41E2-AF37-9C891BAE803D,0000-0002-5519-8662,7f81f24a4148728c2eb8e030140bb2808f105296,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11,05493D33-5919-4F3F-82E4-A9348A8B3112,Q29052,,,,,,,04a546d050aa26e10869a3b649981fa2155d7b71,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=S,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91155251,ZhenJiang Yang,physician,58D3B4B3-00BD-4D37-BC68-625E82D14E4D,Q5,7CDD799C-285C-4A94-8AD1-8CC0D9971B2A,Q6581097,,,,,,,0A082692-4868-4967-96EE-7F2E1277F00D,Q29052,,,,,,,41dbde4daf5696cb33e62c98b2865fe8fa3d0bee,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=Y,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91164848,Brett P Nabit,researcher (ORCID 0000-0001-9459-2462),A1D0EF80-2C47-4B6E-AB01-8C88701BDF97,Q5,,,178A80F0-8376-4991-9A73-1C9BC19509C3,0000-0001-9459-2462,,,,,D4711B25-B0FB-4E9C-9351-9A2154219094,Q29052,41b7f72998f5a27d1871fed29d1c2fcc,2018-08-01T00:00:00Z,10,,,,d45f9ac816e6cb1e1191dfa339a8612567919286,https://pub.orcid.org/v3.0_rc1/0000-0001-9459-2462/employment/8262218,8c2bdc5006a93f73a2b03849218b4e7b,2021-01-10T00:00:00Z,11
Q91164853,Robert T. Matthews,molecular physiologist,DE746148-9289-4B9D-A25C-CD04322852A8,Q5,914808AD-FFA5-4814-9D43-C45C97048818,Q6581097,244FC71E-CD53-4874-AC11-B2B8467F09D1,0000-0002-1235-3802,6555de6f74327dc60ef29dc8e176711883bbbde0,b3f925bd84268cfd06a8acdc40af434a,2020-04-22T00:00:00Z,11,50440318-AB60-4AD8-B4FA-C3D58AE669BF,Q29052,,,,,,,c4621eb807d19489c89413272f8a14c07f28d42a,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=M,b3f925bd84268cfd06a8acdc40af434a,2020-04-22T00:00:00Z,11
Q91185964,Craig R. Brooks,medical researcher,5E9E6D47-055C-4F20-92FA-61BD9B73235C,Q5,DB76053D-8E7C-446C-8702-F35CB558FFF2,Q6581097,6F6630F8-BEEE-41E7-8A0D-EB1094CD9B31,0000-0001-8113-2993,7f81f24a4148728c2eb8e030140bb2808f105296,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11,F424BE07-2AA2-48B1-BD62-83FD39131A43,Q29052,,,,,,,c53dc5c01e9f06fc48c4ef84185bd91cb0d7f0ab,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=B,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91206051,Sarah K Cook,researcher (ORCID 0000-0002-4906-7084),873D6A5B-51C9-4374-97D9-91751CC2DC88,Q5,,,8D618CFE-04D6-4051-B535-BC3FCE6687FD,0000-0002-4906-7084,,,,,F869DB37-15C6-4D89-9BC6-4EAB525351CB,Q7914455,7dd3be3697b28ee2100ef6373c3da129,2018-03-01T00:00:00Z,10,,,,46a8be6a9aa6516a6ee10c9c6997f97d134561dd,https://pub.orcid.org/v3.0_rc1/0000-0002-4906-7084/employment/7432746,8c2bdc5006a93f73a2b03849218b4e7b,2021-01-10T00:00:00Z,11
Q91222470,Kasey C. Vickers,medical researcher,273B8DD2-2895-49D2-B567-816113AC94F3,Q5,B1F3EC71-933A-4853-863E-4E2E10518B1B,Q6581072,7CE53EF3-83F9-43BA-A56D-DDFBE8E67C99,0000-0001-5643-3102,7f81f24a4148728c2eb8e030140bb2808f105296,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11,431E38D8-A194-4282-B632-6610EE6C6849,Q29052,,,,,,,6b52f5f2f31713af3dfeb5eae03a90f44e84b203,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=V,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91232098,Andrea L. Utz,physician,570DA8A8-959C-4E88-89DF-B02758FB37C4,Q5,D9AF2AA2-E9EA-42B9-9106-C2B11E61061E,Q6581072,,,,,,,D823FFA4-3FCD-4374-81EC-8846902F90D1,Q29052,,,,,,,f63955f788621430a132e7430d3f1675635adb2f,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=U,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91232105,Celestine N. Wanjalla,physician,436ABBC8-1454-40EA-AFE2-CB6D0E4DA96E,Q5,95D20002-994A-4579-B36B-56F70833E49D,Q6581072,3FEEA9E7-83AA-4E80-9DB5-21FC3FE0FD8F,0000-0001-9159-5414,7f81f24a4148728c2eb8e030140bb2808f105296,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11,CF75B2E8-50E8-4907-B464-60D5DF5EFF8C,Q29052,,,,,,,4526f65ade46e24d303b5e471b36f525c65317b9,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=W,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91232122,Lin Zhu,physician,DB7A1E83-8100-46BE-9078-E58AAD090F4D,Q5,1B3262CD-B6CC-41AA-8CF0-892DB996A944,Q6581072,,,,,,,B05E93FD-15A9-41E2-B465-717B2E02A0BB,Q29052,,,,,,,d7262fe8f965f1f098ed482e08778edde73bedbf,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=Z,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91232130,Lynn Holliday,physician,862B5931-2AFF-42FB-856C-62CC0015D12A,Q5,FD947DBE-B61D-4C8D-B460-97C7A21A5AEE,Q6581072,,,,,,,A9A8417D-1DD9-4159-9429-A67756D84EE2,Q29052,,,,,,,3fa10b808ee07f6580fe91986b50644fd982c5e1,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=H,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91232137,Lynne Warner Stevenson,physician,0EE547D6-F0B7-40EE-955F-92848A8F26DF,Q5,0D45DFD3-9E31-44B3-8F71-DD3A3B4666C5,Q6581072,,,,,,,7F60C07B-3598-4725-AE46-48991381D26F,Q29052,,,,,,,04a546d050aa26e10869a3b649981fa2155d7b71,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=S,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91232146,Maie El-Sourady,physician,D33CB0D0-7815-4F11-8270-E43457B6860D,Q5,83BEB1DA-46AE-4E54-8335-6ACDF26A7670,Q6581072,CCD085B4-23D3-4F90-875E-669982BFA808,0000-0003-0464-6039,7f81f24a4148728c2eb8e030140bb2808f105296,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11,2638E478-D6E6-494A-A112-4C674E1B0069,Q29052,,,,,,,f28cf5558fc2d8b43b7c11b33465563dae2a6c67,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=E,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91232169,Maria Carlo Duggan,physician,1275ED2A-0705-4466-8886-ECB49A74E984,Q5,F5E43EAF-5BC0-4B5F-B7F9-B24FC904E952,Q6581072,29194225-F3FA-4D73-BBC1-6F785794D938,0000-0002-7979-8881,7f81f24a4148728c2eb8e030140bb2808f105296,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11,F7E4E81A-5274-4A11-8EAF-E42C9DBD1D1D,Q29052,,,,,,,e6185b7b66edb11a46d1fd402453e80515a1f913,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=D,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91232176,Martha Leonard,physician,9F1FF3CE-B214-48C4-B915-3B040C7D36B1,Q5,4C67F9D3-F2B9-488A-A8AB-346332F9CDE8,Q6581072,,,,,,,8F8478F7-AD13-4FA1-8A63-45718FE4CA4F,Q29052,,,,,,,5cac9aeddad2000fa2a25adf3cffe03728b9b167,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=L,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91232188,Mary I. Yarbrough,physician,64383B74-5551-4A3F-BA2C-4E2FEFE835B9,Q5,42DE953F-8698-48A4-8E92-B73D6A2308D5,Q6581072,,,,,,,B42EAFC5-1F60-4ECA-BD8B-AA48BA79A304,Q29052,,,,,,,41dbde4daf5696cb33e62c98b2865fe8fa3d0bee,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=Y,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91232194,Maureen Frances Seitz,physician,C7692246-EBF9-4A5C-985A-D9B8C7DE296E,Q5,5A07525F-9384-4779-B2C8-F7CCF49A6DD6,Q6581072,,,,,,,027758FD-4664-4C2F-86BF-CA42FDA94539,Q29052,,,,,,,04a546d050aa26e10869a3b649981fa2155d7b71,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=S,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91232199,Melissa A. Warren,physician,AF139FB1-42B2-4A65-BE90-9E11F225BB63,Q5,40B20D2F-371B-4846-A775-A72A0A974CF0,Q6581072,,,,,,,417B9750-791A-4A7D-B893-95643422898B,Q29052,,,,,,,4526f65ade46e24d303b5e471b36f525c65317b9,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=W,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91232205,Melissa F. Wellons,physician,EDF88F4B-98E6-47BF-9C4B-5C5970611AEC,Q5,F955AC62-554A-4185-92CF-8F6124F1B5E5,Q6581072,,,,,,,9DC6A700-55C2-41AB-8ACE-BD099611ACD1,Q29052,,,,,,,4526f65ade46e24d303b5e471b36f525c65317b9,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=W,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91232212,Meredith Evans Pugh,physician,9FD72050-0DAD-4E16-8912-C91C85AA060B,Q5,61338006-5633-4A14-86B6-549B449FA1E8,Q6581072,,,,,,,FDAC7E2F-F213-4535-8B50-6C9ABD477C83,Q29052,,,,,,,4820fb8bbf4060c54dd4f0f0745fa6ddc12cff80,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=P,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91232217,Merranda Dawn Holmes,physician,D41FE0B2-DB53-454E-86A9-84FF52F63154,Q5,03705563-4FCB-4DBF-8A77-7E3B69E04A03,Q6581072,,,,,,,F39BAA6A-D2A9-412C-8D3A-E3A3F0C42D2B,Q29052,,,,,,,3fa10b808ee07f6580fe91986b50644fd982c5e1,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=H,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91232220,Mohana Karlekar,physician,29788B69-1473-4A22-944D-563220409B6D,Q5,4326787E-7FDB-4D7E-8FAD-F2B3810D6392,Q6581072,,,,,,,D16F3EF6-1E6F-4B60-A089-5C0DCA2DEBFE,Q29052,,,,,,,4b13782625f5fd8bfd5dd9db2b737797a23bac04,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=K,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91232225,Nancy B. Davis,physician,42389AA4-CDA9-436E-BAD9-EB087ABBFEAE,Q5,32551A13-9DF2-4E93-BE14-DCE389BB4878,Q6581072,,,,,,,3D258216-028B-43AA-9833-7754AA0A1FA1,Q29052,,,,,,,e6185b7b66edb11a46d1fd402453e80515a1f913,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=D,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91232229,Natalie M. Spradlin,physician,06AA8CDC-973A-494F-91DB-96C50A3F5213,Q5,1B49A890-655B-4F0B-A8DE-C79E54BD26CC,Q6581072,,,,,,,71C400F2-322B-4CAE-8FF8-889B66A0AF36,Q29052,,,,,,,04a546d050aa26e10869a3b649981fa2155d7b71,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=S,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91232235,Natalie Nesmith McCall,physician,FB066909-85EE-4587-9812-8D0A21BFA0ED,Q5,BF7DD3FF-4656-454B-BBD5-DA5557360643,Q6581072,,,,,,,5711FAC7-2C6D-439D-8D8E-D1946AAF02BE,Q29052,,,,,,,8808dc5764b1f8fe646afd0ed3c89edb0ae55358,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=M,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91232239,Natasha J. Schneider,physician,40CF1CE2-5E77-4EB5-A382-84DDBB7F2038,Q5,AB93DF27-9F2E-48DC-9473-9AB3CD006404,Q6581072,,,,,,,B2966D63-7885-4BFB-A037-BAFB6DE989EF,Q29052,,,,,,,04a546d050aa26e10869a3b649981fa2155d7b71,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=S,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91232244,Neeraja B. Peterson,physician,7D7C7726-9713-4238-906A-FBDAAB6A7260,Q5,34542894-764E-4EF8-890D-33530D1960B9,Q6581072,,,,,,,3ACDE80E-2450-41D0-8A0D-819839814816,Q29052,,,,,,,4820fb8bbf4060c54dd4f0f0745fa6ddc12cff80,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=P,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91232250,Nidhi Kumar Dole,physician,61E0F58B-0102-4378-B9C5-48F61D036767,Q5,4E29E439-0DBA-400A-827A-E34DB3AD240D,Q6581072,,,,,,,E1EAE1C0-37EC-4207-AD54-247DB98BCDDA,Q29052,,,,,,,e6185b7b66edb11a46d1fd402453e80515a1f913,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=D,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
Q91232256,Olamide Zaka,physician,6030FE17-0DF2-4F94-BD62-D3881087CAF0,Q5,4E8159F1-B26F-4525-878F-E6B304C22CCC,Q6581072,,,,,,,7E74B6CB-1AEA-4357-AD1C-E989E28AFEFA,Q29052,,,,,,,d7262fe8f965f1f098ed482e08778edde73bedbf,https://wag.app.vanderbilt.edu//PublicPage/Faculty/PickLetter?letter=Z,579f8d0ef1579284d73028ba8eb348c8,2020-04-20T00:00:00Z,11
