accession_number,status,description,image_url
2015.075.02,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.02.tif/pct:0.0,60.546875,99.609375,39.0625/!512,512/0/default.jpg"
2015.075.02,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.02.tif/pct:0.9765625,10.546875,98.6328125,87.109375/!512,512/0/default.jpg"
2015.075.12,uploaded,Tie,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.12.tif/pct:39.453125,82.421875,9.960936999999998,17.1875/!512,512/0/default.jpg"
2015.075.17,uploaded,Hat,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.17.tif/pct:1.5747069999999999,0.9033203,95.690918,22.143554700000003/!512,512/0/default.jpg"
2015.075.20,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.20.tif/pct:3.1982422,11.9140625,95.6298828,86.5234375/!512,512/0/default.jpg"
2015.075.27,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.27.tif/pct:56.640625,49.804688000000006,15.234375,23.632811999999998/!512,512/0/default.jpg"
2015.075.27,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.27.tif/pct:14.257812,47.460938000000006,8.984376,15.820311999999998/!512,512/0/default.jpg"
2015.075.27,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.27.tif/pct:36.914061999999994,55.859375,13.867188000000002,16.40625/!512,512/0/default.jpg"
2015.075.27,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.27.tif/pct:13.671875,44.53125,10.351563,20.3125/!512,512/0/default.jpg"
2015.075.27,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.27.tif/pct:38.671875,59.375,9.570313000000002,10.9375/!512,512/0/default.jpg"
2015.075.27,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.27.tif/pct:80.859375,40.429688000000006,15.625,23.242186999999998/!512,512/0/default.jpg"
2015.075.27,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.27.tif/pct:68.75,49.804688000000006,15.625,22.460936999999998/!512,512/0/default.jpg"
2015.075.27,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.27.tif/pct:49.414061999999994,28.710938000000002,12.304688000000002,26.367186999999998/!512,512/0/default.jpg"
2015.075.27,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.27.tif/pct:80.46875,33.984375,16.796875,40.234375/!512,512/0/default.jpg"
2015.075.27,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.27.tif/pct:68.359375,43.359375,16.40625,30.078125/!512,512/0/default.jpg"
2015.075.28,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.28.tif/pct:33.59375,55.078125,19.53125,27.34375/!512,512/0/default.jpg"
2015.075.28,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.28.tif/pct:33.59375,55.078125,19.53125,27.34375/!512,512/0/default.jpg"
2015.075.28,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.28.tif/pct:14.257812,19.628905999999997,15.429688,16.308594000000003/!512,512/0/default.jpg"
2015.075.28,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.28.tif/pct:50.0,57.03125,16.015625,23.046875/!512,512/0/default.jpg"
2015.075.28,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.28.tif/pct:26.367188000000002,17.285155999999997,16.601561999999998,20.410155999999997/!512,512/0/default.jpg"
2015.075.28,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.28.tif/pct:61.71875,20.703125,16.40625,16.992186999999998/!512,512/0/default.jpg"
2015.075.28,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.28.tif/pct:26.367188000000002,17.285155999999997,16.601561999999998,20.410155999999997/!512,512/0/default.jpg"
2015.075.28,uploaded,Pants,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.28.tif/pct:50.78125,67.96875,14.453125,11.328125/!512,512/0/default.jpg"
2015.075.28,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.28.tif/pct:61.71875,20.703125,16.40625,16.992186999999998/!512,512/0/default.jpg"
2015.075.28,uploaded,Top,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.28.tif/pct:33.59375,58.984375,11.132811999999998,8.984375/!512,512/0/default.jpg"
2015.075.29,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.29.tif/pct:11.230469,20.898438,39.550781,51.367187/!512,512/0/default.jpg"
2015.075.29,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.29.tif/pct:25.390625,41.015625,41.796875,32.03125/!512,512/0/default.jpg"
2015.075.29,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.29.tif/pct:25.390625,41.015625,41.796875,32.03125/!512,512/0/default.jpg"
2015.075.29,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.29.tif/pct:25.390625,57.421875,42.578125,14.84375/!512,512/0/default.jpg"
2015.075.29,uploaded,Top,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.29.tif/pct:48.632811999999994,36.523438000000006,39.648438000000006,35.351561999999994/!512,512/0/default.jpg"
2015.075.29,uploaded,Top,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.29.tif/pct:11.0839844,31.445311999999998,39.306640599999994,35.742188000000006/!512,512/0/default.jpg"
2015.075.29,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.29.tif/pct:48.632811999999994,36.523438000000006,39.648438000000006,35.351561999999994/!512,512/0/default.jpg"
2015.075.29,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.29.tif/pct:11.0839844,31.445311999999998,39.306640599999994,35.742188000000006/!512,512/0/default.jpg"
2015.075.29,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.29.tif/pct:39.84375,25.585938000000002,47.65625,46.679686999999994/!512,512/0/default.jpg"
2015.075.29,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.29.tif/pct:11.230469,20.898438,39.550781,51.367187/!512,512/0/default.jpg"
2015.075.30,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.30.tif/pct:13.28125,1.3183594,54.296875,43.603515599999994/!512,512/0/default.jpg"
2015.075.30,uploaded,Top,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.30.tif/pct:13.476562,11.5722656,32.226563,33.544922400000004/!512,512/0/default.jpg"
2015.075.30,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.30.tif/pct:49.804688000000006,11.1816406,43.554686999999994,33.935547400000004/!512,512/0/default.jpg"
2015.075.30,uploaded,Top,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.30.tif/pct:50.0,24.316405999999997,43.359375,20.410155999999997/!512,512/0/default.jpg"
2015.075.30,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.30.tif/pct:50.0,24.316405999999997,43.359375,20.410155999999997/!512,512/0/default.jpg"
2015.075.30,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.30.tif/pct:49.804688000000006,11.1816406,43.554686999999994,33.935547400000004/!512,512/0/default.jpg"
2015.075.30,uploaded,Top,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.30.tif/pct:13.476562,11.5722656,32.226563,33.544922400000004/!512,512/0/default.jpg"
2015.075.30,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.30.tif/pct:13.28125,1.3183594,54.296875,43.603515599999994/!512,512/0/default.jpg"
2015.075.30,uploaded,Top,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.30.tif/pct:13.28125,1.3183594,54.296875,43.603515599999994/!512,512/0/default.jpg"
2015.075.31,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.31.tif/pct:36.132811999999994,50.78125,17.382813000000002,18.75/!512,512/0/default.jpg"
2015.075.31,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.31.tif/pct:66.796875,23.828125,10.546875,19.726563000000002/!512,512/0/default.jpg"
2015.075.31,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.31.tif/pct:10.3027344,22.753905999999997,10.7910156,18.847655999999997/!512,512/0/default.jpg"
2015.075.31,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.31.tif/pct:4.4433594,50.390625,11.9628906,19.140625/!512,512/0/default.jpg"
2015.075.31,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.31.tif/pct:76.5625,24.316405999999997,11.71875,19.238282000000005/!512,512/0/default.jpg"
2015.075.31,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.31.tif/pct:74.21875,52.34375,8.59375,15.234375/!512,512/0/default.jpg"
2015.075.31,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.31.tif/pct:36.132811999999994,50.78125,17.382813000000002,18.75/!512,512/0/default.jpg"
2015.075.31,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.31.tif/pct:50.390625,24.414062,9.765625,18.749999999999996/!512,512/0/default.jpg"
2015.075.31,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.31.tif/pct:35.9375,57.03125,17.1875,12.890625/!512,512/0/default.jpg"
2015.075.31,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.31.tif/pct:76.953125,26.171875,10.15625,16.796875/!512,512/0/default.jpg"
2015.075.32,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.32.tif/pct:37.304688000000006,36.328125,29.101561999999998,36.328125/!512,512/0/default.jpg"
2015.075.32,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.32.tif/pct:8.935547000000001,35.742188000000006,30.908203,36.914061999999994/!512,512/0/default.jpg"
2015.075.33,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.33.tif/pct:50.390625,14.355469000000001,49.609375,62.597656/!512,512/0/default.jpg"
2015.075.33,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.33.tif/pct:23.242188,42.1875,53.710937,34.765625/!512,512/0/default.jpg"
2015.075.33,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.33.tif/pct:66.40625,33.203125,33.59375,42.1875/!512,512/0/default.jpg"
2015.075.33,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.33.tif/pct:0.15716553,46.679688000000006,34.803772470000006,31.445311999999998/!512,512/0/default.jpg"
2015.075.33,uploaded,Top,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.33.tif/pct:0.15716553,46.679688000000006,34.803772470000006,31.445311999999998/!512,512/0/default.jpg"
2015.075.33,uploaded,Top,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.33.tif/pct:66.40625,33.203125,33.59375,42.1875/!512,512/0/default.jpg"
2015.075.33,uploaded,Top,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.33.tif/pct:23.242188,42.1875,53.710937,34.765625/!512,512/0/default.jpg"
2015.075.33,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.33.tif/pct:22.363280999999997,26.171875,56.152344,51.953125/!512,512/0/default.jpg"
2015.075.33,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.33.tif/pct:0.6988525400000001,26.5625,34.84802246,51.5625/!512,512/0/default.jpg"
2015.075.33,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.33.tif/pct:0.6988525400000001,26.5625,34.84802246,51.5625/!512,512/0/default.jpg"
2015.075.34,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.34.tif/pct:32.226561999999994,43.75,12.890626000000005,17.578125/!512,512/0/default.jpg"
2015.075.34,uploaded,Top,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.34.tif/pct:49.023438000000006,41.796875,13.867186999999998,12.890625/!512,512/0/default.jpg"
2015.075.34,uploaded,Top,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.34.tif/pct:32.617188000000006,48.046875,11.71875,12.890625/!512,512/0/default.jpg"
2015.075.34,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.34.tif/pct:6.933594,58.203125,18.261718,9.375/!512,512/0/default.jpg"
2015.075.34,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.34.tif/pct:56.640625,73.828125,8.203125,12.5/!512,512/0/default.jpg"
2015.075.34,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.34.tif/pct:56.25,72.65625,8.984375,14.0625/!512,512/0/default.jpg"
2015.075.34,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.34.tif/pct:58.59375,11.8652344,14.84375,15.2832036/!512,512/0/default.jpg"
2015.075.34,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.34.tif/pct:6.4453125,53.90625,19.140625500000002,14.84375/!512,512/0/default.jpg"
2015.075.34,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.34.tif/pct:32.617188000000006,48.046875,11.71875,12.890625/!512,512/0/default.jpg"
2015.075.34,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.34.tif/pct:6.4453125,53.90625,19.140625500000002,14.84375/!512,512/0/default.jpg"
2015.075.35,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.35.tif/pct:25.390625,14.648438,58.59375,50.976562/!512,512/0/default.jpg"
2015.075.35,uploaded,Top,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.35.tif/pct:26.367188000000002,24.902344000000003,41.210936999999994,26.269531/!512,512/0/default.jpg"
2015.075.35,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.35.tif/pct:0.58288574,17.285155999999997,27.346802260000004,26.464844/!512,512/0/default.jpg"
2015.075.35,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.35.tif/pct:25.390625,14.648438,58.59375,50.976562/!512,512/0/default.jpg"
2015.075.35,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.35.tif/pct:25.390625,14.648438,58.59375,50.976562/!512,512/0/default.jpg"
2015.075.35,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.35.tif/pct:30.078125,47.070311999999994,50.0,18.164063000000002/!512,512/0/default.jpg"
2015.075.35,uploaded,Animal,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.35.tif/pct:79.296875,33.007811999999994,20.3125,35.351563000000006/!512,512/0/default.jpg"
2015.075.35,uploaded,Pants,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.35.tif/pct:30.078125,47.070311999999994,50.0,18.164063000000002/!512,512/0/default.jpg"
2015.075.35,uploaded,Top,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.35.tif/pct:0.8483886999999999,20.996094000000003,18.4875493,11.425780999999999/!512,512/0/default.jpg"
2015.075.35,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.35.tif/pct:0.58288574,17.285155999999997,27.346802260000004,26.464844/!512,512/0/default.jpg"
2015.075.36,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.36.tif/pct:18.261719000000003,43.164061999999994,31.542969,27.539063000000002/!512,512/0/default.jpg"
2015.075.36,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.36.tif/pct:50.78125,29.492188000000002,29.6875,27.539061999999998/!512,512/0/default.jpg"
2015.075.39,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.39.tif/pct:22.65625,23.4375,10.351561999999998,14.648438000000002/!512,512/0/default.jpg"
2015.075.39,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.39.tif/pct:62.890625,15.625,9.765625,28.710938000000002/!512,512/0/default.jpg"
2015.075.39,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.39.tif/pct:11.035156,16.992188,13.085938000000002,25.390623999999995/!512,512/0/default.jpg"
2015.075.39,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.39.tif/pct:21.972655999999997,19.628905999999997,11.035155999999999,23.339844000000003/!512,512/0/default.jpg"
2015.075.39,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.39.tif/pct:62.109375,53.90625,12.5,24.609375/!512,512/0/default.jpg"
2015.075.39,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.39.tif/pct:62.890625,19.140625,10.15625,24.414063000000002/!512,512/0/default.jpg"
2015.075.39,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.39.tif/pct:9.667969,49.414061999999994,13.867186999999998,30.664063000000002/!512,512/0/default.jpg"
2015.075.39,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.39.tif/pct:11.035156,16.992188,13.085938000000002,25.390623999999995/!512,512/0/default.jpg"
2015.075.39,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.39.tif/pct:21.09375,54.6875,11.71875,17.96875/!512,512/0/default.jpg"
2015.075.39,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.39.tif/pct:21.582030999999997,50.390625,12.207030999999999,27.34375/!512,512/0/default.jpg"
2015.075.40,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.40.tif/pct:49.023438000000006,35.351561999999994,50.976562,45.117188000000006/!512,512/0/default.jpg"
2015.075.40,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.40.tif/pct:55.859375,40.820311999999994,43.359375,33.007813000000006/!512,512/0/default.jpg"
2015.075.40,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.40.tif/pct:0.0,34.375,51.171875,52.734375/!512,512/0/default.jpg"
2015.075.40,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.40.tif/pct:0.049972534000000006,44.726561999999994,38.231277466,39.648438000000006/!512,512/0/default.jpg"
2015.075.40,uploaded,Top,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.40.tif/pct:55.859375,40.234375,43.359375,27.734375/!512,512/0/default.jpg"
2015.075.40,uploaded,Top,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.40.tif/pct:0.049972534000000006,44.726561999999994,38.231277466,39.648438000000006/!512,512/0/default.jpg"
2015.075.41,uploaded,1D barcode,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.41.tif/pct:66.40625,75.78125,8.203125,13.28125/!512,512/0/default.jpg"
2015.075.42,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.42.tif/pct:12.451172000000001,29.492188000000002,31.298828,59.179687/!512,512/0/default.jpg"
2015.075.42,uploaded,Clothing,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.42.tif/pct:12.011719,49.804688000000006,31.933593,38.085936999999994/!512,512/0/default.jpg"
2015.075.42,uploaded,Top,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.42.tif/pct:12.011719,49.804688000000006,31.933593,38.085936999999994/!512,512/0/default.jpg"
2015.075.42,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.42.tif/pct:8.300781,7.03125,35.449219,27.148438000000002/!512,512/0/default.jpg"
2015.075.42,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.42.tif/pct:0.13885498000000002,24.902344000000003,23.88458302,70.019531/!512,512/0/default.jpg"
2015.075.42,uploaded,Person,"https://iiif.library.vanderbilt.edu/iiif/2/gallery%2F2015%2F2015.075.42.tif/pct:12.451172000000001,29.492188000000002,31.298828,59.179687/!512,512/0/default.jpg"
