qid,label_en,instance_of_uuid,instance_of
Q98690505,Taoist ritual and popular cults of Southeast China,6ac81dea-4945-7d9f-4b68-b8a51909f68e,Q3331189
Q98690506,Knowing Words: Wisdom and Cunning in the Classical Traditions of China and Greece,3C8DEC3A-FBF5-4045-876A-F263271A7FFD,Q637866
Q98690506,Knowing Words: Wisdom and Cunning in the Classical Traditions of China and Greece,c86636ab-403d-56f4-910e-fdd80fad7b15,Q3331189
Q98690507,Rethinking Scripture: Essays from a Comparative Perspective,00f7baea-4a3e-c9f7-4474-a854e71e4a95,Q3331189
Q98690507,Rethinking Scripture: Essays from a Comparative Perspective,712558C1-804C-4CD9-97B9-830978F74FE6,Q637866
Q98690508,"Religion, Interpretation, and Diversity of Belief: The Framework Model from Kant to Durkheim to Davidson",76b7bf90-437e-9b79-5eca-5c9d60e52247,Q3331189
Q98690508,"Religion, Interpretation, and Diversity of Belief: The Framework Model from Kant to Durkheim to Davidson",F41B6394-8D0C-4254-A53A-8EE51ADA4F7A,Q637866
Q98690509,The Ghost Festival in Medieval China,074E68A3-1C92-439B-BCAD-DA373F8C1F5F,Q637866
Q98690509,The Ghost Festival in Medieval China,c477c298-452f-2f8a-986f-a894ea3c246e,Q3331189
Q98690510,"Vision, Tradition, Interpretation: Theology, Religion and the Study of Religion",987D818E-BA67-4297-90FF-8B5C7ACB3F6E,Q637866
Q98690510,"Vision, Tradition, Interpretation: Theology, Religion and the Study of Religion",e15146f4-40cc-210e-e4f8-1b9f89c399df,Q3331189
Q98690511,Tradition and Creativity: Essays on East Asian Civilization,0ee9b25d-4264-4bed-42db-e20e9ea28259,Q3331189
Q98690511,Tradition and Creativity: Essays on East Asian Civilization,13C6FDE4-680B-4C41-8133-00E619B37914,Q637866
Q98690512,Journey to the North: An Ethnohistorical Analysis and Annotated Translation of the Chinese Folk Novel Pei-yu-chi,B894A522-0F9B-4BCB-8C39-DB51D877827E,Q637866
Q98690512,Journey to the North: An Ethnohistorical Analysis and Annotated Translation of the Chinese Folk Novel Pei-yu-chi,f61e3460-413f-4ead-60a0-5ceeb0423a54,Q3331189
Q98690513,Buddhism under the T'ang,A842BF86-33BE-4990-8972-9DA28408623A,Q637866
Q98690513,Buddhism under the T'ang,de733e50-4619-cbcd-739e-3765e5fcba14,Q3331189
Q98690514,The Flying Phoenix: Aspects of Chinese Sectarianism in Taiwan,3bfef9f2-4f13-3727-4c9a-e30f10404854,Q3331189
Q98690514,The Flying Phoenix: Aspects of Chinese Sectarianism in Taiwan,D0B4A4A1-0EE2-49B6-91F7-38FDB0FFEE0A,Q637866
Q98690515,Comparative Religion: Its Genesis and Growth,22478b0e-4295-c66e-7ccc-327caf2f56db,Q3331189
Q98690515,Comparative Religion: Its Genesis and Growth,2C836989-5831-4274-A9C8-29860905D7BE,Q637866
Q98690516,Research in Ritual Studies,25918244-4068-05b2-9f34-754a81dba486,Q3331189
Q98690516,Research in Ritual Studies,ADCBBC53-39CD-4A62-903E-BCF205C46951,Q637866
Q99082810,Ancient Mediterranean Religions,C2189CF9-A6BC-4114-9BB6-5597A9BBB4D7,Q193495
Q99215683,Useless and Useful Survivals: A Reply To Robert A. Segal,617ED6ED-74C8-4D67-96FC-0DDD48A30DF7,Q13442814
Q99215757,[Religious Visions during the Chinese High Middle Ages],D198004F-D45B-442B-9AD4-D43457BEAC19,Q13442814
Q99533529,Shenxian zhuan 神仙傳,A0927F8D-14D5-4DE2-A9EC-10F17A315480,Q21481766
Q99533531,Seekers of Transcendence and their Communities in this World (Pre-350 AD),52A99AEF-479A-4144-A06C-46249661A4B4,Q21481766
Q99533533,[Ingesting the Marvelous: The Practitioner's Relationship to Nature according to Ge Hong],AA84CA97-D64C-43C5-BACE-E690B901160D,Q21481766
Q99533533,[Ingesting the Marvelous: The Practitioner's Relationship to Nature according to Ge Hong],fb87fc92-46c0-ccee-193a-cec39d3389b2,Q3331189
Q99533534,Eating Better than Gods and Ancestors,6DD4788C-D9CB-483B-9D7C-B4B9E391C067,Q21481766
Q99533536,Long-Distance Specialists in Early Medieval China,66B63D79-734D-4495-8647-F3A46524E88D,Q21481766
Q99533537,The Real Presence,896BEAFC-1680-4C7F-BDD3-9CDF1E351194,Q21481766
Q99533539,Xunzi and Durkheim as Theorists of Ritual Practice,6C174E96-F136-4F7B-A610-E1305DA03EB1,Q21481766
Q99533540,Response to Peter C. Phan,B3075CF8-0176-4BA0-A81D-F108C6D431CF,Q21481766
Q99533542,Chih-kuai,F894F85E-BAB2-4B06-9D53-4E0F83488635,Q21481766
Q99533544,Feng-shen yen-i,5FE8B136-CE25-49CA-8DC4-33FCA4F67BF8,Q21481766
Q99533546,Hsi-yu chi,DC0942F7-79D0-4773-A693-9499A3849617,Q21481766
Q99533548,Hua-hu ching,A7419AAE-E592-4BFA-817D-AED394D6FF54,Q21481766
Q99533549,Summary Report 1,B9FA6E58-15E7-4940-B541-BDF947678BC3,Q21481766
Q99533550,Buddhist Ethics,AB6E2949-8958-4D93-B04B-F3213A5A1AC0,Q21481766
Q99767273,"Mortality in Traditional Chinese Thought. Edited by Amy Olberding and Philip J. Ivanhoe. Albany: State University of New York Press, 2011. ix, 313 pp. $85.00 (cloth); $26.95 (paper).",0C2A0681-AB63-49BC-B1E4-17C9E2598830,Q637866
Q99767273,"Mortality in Traditional Chinese Thought. Edited by Amy Olberding and Philip J. Ivanhoe. Albany: State University of New York Press, 2011. ix, 313 pp. $85.00 (cloth); $26.95 (paper).",1A6A4730-DA3B-4E52-A660-9956294A5997,Q3331189
Q99767274,Selfless Offspring: Filial Children and Social Order in Medieval China. By Keith Nathaniel Knapp,8B9996FD-56DE-4C1F-98CD-CF722B9B398B,Q3331189
Q99767274,Selfless Offspring: Filial Children and Social Order in Medieval China. By Keith Nathaniel Knapp,D0C9A869-FADF-4AE7-BE55-673EE27E18DA,Q637866
Q99767275,Considering the End: Mortality in Early Medieval Chinese Poetic Representation. By Timothy Wai Keung Chan,2C0B0AF4-BF33-42AC-AAF2-1286C9AE8A68,Q637866
Q99767275,Considering the End: Mortality in Early Medieval Chinese Poetic Representation. By Timothy Wai Keung Chan,544C7A51-4095-4C3C-A7A8-715C5C12166B,Q3331189
Q99767276,Patterns of Disengagement: The Practice and Portrayal of Reclusion in Early Medieval China (review),858AA7E3-9C85-4B0A-8CFD-02F9F9A6512E,Q637866
Q99767276,Patterns of Disengagement: The Practice and Portrayal of Reclusion in Early Medieval China (review),86E0F588-5BD0-41C8-9468-2CA52DC2BE86,Q3331189
Q99767277,The Impact of Buddhism on Chinese Material Culture by John Kieschnick,23365BDA-9A17-43C9-91EA-339C23FCEB38,Q637866
Q99767277,The Impact of Buddhism on Chinese Material Culture by John Kieschnick,3945F61D-EF36-4BB3-A3E5-9AE74542C984,Q3331189
Q99827239,"Auspicious Omens and Miracles in Ancient China: Han, Three Kingdoms, and Six Dynasties. By Tiziana Lippiello",616AEC2E-09D3-4C4B-8937-B121836693E6,Q3331189
Q99827239,"Auspicious Omens and Miracles in Ancient China: Han, Three Kingdoms, and Six Dynasties. By Tiziana Lippiello",9310D5E9-30CD-4646-9772-2A83CECB0EA5,Q637866
Q99827241,Writing and Authority in Early China by Mark Edward Lewis,48FB3C25-116F-4513-88EF-482C18EFDD37,Q637866
Q99827241,Writing and Authority in Early China by Mark Edward Lewis,81663827-2215-4A18-A355-411261F0719A,Q3331189
Q99827243,"In Search of the Supernatural: The Written Record, by Kenneth J. DeWoskin, J. I. Crump, Jr.",2E4EF918-4AB6-4A77-B0FF-57FFC47DCE87,Q3331189
Q99827243,"In Search of the Supernatural: The Written Record, by Kenneth J. DeWoskin, J. I. Crump, Jr.",F93DDD70-0F3E-4138-8C79-9770BB5F99AD,Q637866
Q99827245,"Religious Experience and Lay Society in T'ang China: A Reading of Tai Fu's ""Kuang-i chi"" by Glen Dudbridge",1DD0C7B2-A3FA-48C8-ABCE-8CD38285EDEC,Q637866
Q99827245,"Religious Experience and Lay Society in T'ang China: A Reading of Tai Fu's ""Kuang-i chi"" by Glen Dudbridge",82BF8C4F-E405-4AF3-86DF-92C83FDAD24F,Q3331189
Q99827247,Religion and Wine: A Cultural History of Wine Drinking in the United States. By Robert C. Fuller,11E3F937-0062-4661-921E-8F19C2E84815,Q3331189
Q99827247,Religion and Wine: A Cultural History of Wine Drinking in the United States. By Robert C. Fuller,18F118CB-DD89-44B5-8B06-8A1475EBABCC,Q637866
Q99827248,"Pilgrims and Sacred Sites in China, edited by by Susan Naquin, Chunfang Yu",7B2F605E-4CE1-494B-B4A7-E8E8D1C10334,Q637866
Q99827248,"Pilgrims and Sacred Sites in China, edited by by Susan Naquin, Chunfang Yu",C6C6C19A-AB90-4622-8C1A-3CD4897ABDB8,Q3331189
Q99827250,"Miraculous Retribution: A Study and Translation of T’ang Lin’s “Ming-pao chi"" by Donald B. Gjertson",8995D8C2-CC3D-4243-9EEE-7A9ED063CEAE,Q637866
Q99827250,"Miraculous Retribution: A Study and Translation of T’ang Lin’s “Ming-pao chi"" by Donald B. Gjertson",B62FDFB1-ABC4-429D-8989-96A8CE372EA5,Q3331189
Q99827252,"Mingtang and Buddhist Utopias in the History of the Astronomical Clock: The Tower, Statue and Armillary Sphere Constructed by Empress Wu, Serie Orientale Roma, Volume LIX, by Antonino Forte",3481D1BB-4B9E-4865-B2B7-E9BC35179F80,Q3331189
Q99827252,"Mingtang and Buddhist Utopias in the History of the Astronomical Clock: The Tower, Statue and Armillary Sphere Constructed by Empress Wu, Serie Orientale Roma, Volume LIX, by Antonino Forte",CB9F4883-3E04-4301-88EE-30287D7AFEE7,Q637866
Q99827254,"Written and Unwritten: A New History of the Buddhist Caves at Yungang, by James O. Caswell",8B8C6E0D-39CE-40C5-9DD1-0826CA7182D0,Q3331189
Q99827254,"Written and Unwritten: A New History of the Buddhist Caves at Yungang, by James O. Caswell",D2149AB5-7420-4FBB-A251-A811E2D1AEB9,Q637866
Q99827858,"The Confucian World Observed: A Discussion of Confucian Humanism in East Asia, edited by Tu Weiming, Milan Hejtmanek, and Alan Wachman",08918074-4f0f-c8d6-34aa-ea708957e734,Q637866
Q99827858,"The Confucian World Observed: A Discussion of Confucian Humanism in East Asia, edited by Tu Weiming, Milan Hejtmanek, and Alan Wachman",96331d9f-47da-c3c9-229f-6b20f6ef482b,Q3331189
