qid,artistLabel,birthdate,deathdate,sexgender,ulan,birthplace,birthLabel,citizenship,citizenLabel
Q509724,Johann Georg Wille,1715-11-05T00:00:00Z,1808-04-05T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500019339,http://www.wikidata.org/entity/Q3874,Gießen,http://www.wikidata.org/entity/Q183,Germany
Q376062,Sigmar Polke,1941-02-13T00:00:00Z,2010-06-10T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500115233,http://www.wikidata.org/entity/Q138229,Oleśnica,http://www.wikidata.org/entity/Q183,Germany
Q449119,Emil Schumacher,1912-08-29T00:00:00Z,1999-10-04T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500005420,http://www.wikidata.org/entity/Q2871,Hagen,http://www.wikidata.org/entity/Q183,Germany
Q535048,Edwin Scharff,1887-03-21T00:00:00Z,1955-05-18T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500069708,http://www.wikidata.org/entity/Q4120,Neu-Ulm,http://www.wikidata.org/entity/Q183,Germany
Q698624,Georg Pencz,1500-01-01T00:00:00Z,1550-10-31T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500006353,http://www.wikidata.org/entity/Q2090,Nuremberg,http://www.wikidata.org/entity/Q183,Germany
Q825382,Bernhard Jäger,1935-06-17T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q1726,Munich,http://www.wikidata.org/entity/Q183,Germany
Q693095,Conrad Felixmüller,1897-05-21T00:00:00Z,1977-03-24T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500017719,http://www.wikidata.org/entity/Q1731,Dresden,http://www.wikidata.org/entity/Q183,Germany
Q828966,Erwin Bechtold,1925-04-12T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500386516,http://www.wikidata.org/entity/Q365,Cologne,http://www.wikidata.org/entity/Q183,Germany
Q872832,Manfred Mohr,1938-06-08T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500333910,http://www.wikidata.org/entity/Q3046,Pforzheim,http://www.wikidata.org/entity/Q183,Germany
Q698624,Georg Pencz,1500-01-01T00:00:00Z,1550-10-11T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500006353,http://www.wikidata.org/entity/Q2090,Nuremberg,http://www.wikidata.org/entity/Q183,Germany
Q657402,Hans Hartung,1904-09-21T00:00:00Z,1989-12-07T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500003694,http://www.wikidata.org/entity/Q2079,Leipzig,http://www.wikidata.org/entity/Q183,Germany
Q710479,Arthur Luiz Piza,1928-01-13T00:00:00Z,2017-05-26T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500335008,http://www.wikidata.org/entity/Q174,São Paulo,http://www.wikidata.org/entity/Q155,Brazil
Q1616131,William Home Lizars,1788-05-04T00:00:00Z,1859-03-30T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500030357,http://www.wikidata.org/entity/Q23436,Edinburgh,http://www.wikidata.org/entity/Q174193,United Kingdom of Great Britain and Ireland
Q1970087,Philip James de Loutherbourg,1740-10-31T00:00:00Z,1812-03-11T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500019411,http://www.wikidata.org/entity/Q6602,Strasbourg,http://www.wikidata.org/entity/Q174193,United Kingdom of Great Britain and Ireland
Q1421536,Lawson Wood,1878-08-23T00:00:00Z,1957-10-26T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500002744,http://www.wikidata.org/entity/Q123947,Highgate,http://www.wikidata.org/entity/Q174193,United Kingdom of Great Britain and Ireland
Q2360939,Richard Earlom,1743-05-14T00:00:00Z,1822-10-09T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500018023,http://www.wikidata.org/entity/Q84,London,http://www.wikidata.org/entity/Q174193,United Kingdom of Great Britain and Ireland
Q1288248,John Sell Cotman,1782-05-16T00:00:00Z,1842-07-28T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500014103,http://www.wikidata.org/entity/Q130191,Norwich,http://www.wikidata.org/entity/Q174193,United Kingdom of Great Britain and Ireland
Q1288248,John Sell Cotman,1782-05-16T00:00:00Z,1842-07-24T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500014103,http://www.wikidata.org/entity/Q130191,Norwich,http://www.wikidata.org/entity/Q174193,United Kingdom of Great Britain and Ireland
Q1616131,William Home Lizars,1788-05-04T00:00:00Z,1859-03-30T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500030357,http://www.wikidata.org/entity/Q23436,Edinburgh,http://www.wikidata.org/entity/Q161885,Great Britain
Q2405427,George Morland,1763-06-26T00:00:00Z,1804-10-29T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500031295,http://www.wikidata.org/entity/Q84,London,http://www.wikidata.org/entity/Q161885,Great Britain
Q2481088,John Opie,1761-05-16T00:00:00Z,1807-04-09T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500011687,http://www.wikidata.org/entity/Q7838941,Trevellas,http://www.wikidata.org/entity/Q161885,Great Britain
Q1537756,Goswin van der Weyden,1455-01-01T00:00:00Z,1543-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500115539,http://www.wikidata.org/entity/Q9005,Brussels metropolitan area,http://www.wikidata.org/entity/Q157109,Burgundian Netherlands
Q1288248,John Sell Cotman,1782-05-16T00:00:00Z,1842-07-28T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500014103,http://www.wikidata.org/entity/Q130191,Norwich,http://www.wikidata.org/entity/Q161885,Great Britain
Q1288248,John Sell Cotman,1782-05-16T00:00:00Z,1842-07-24T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500014103,http://www.wikidata.org/entity/Q130191,Norwich,http://www.wikidata.org/entity/Q161885,Great Britain
Q880221,Vitaly Komar,1943-09-11T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500120584,http://www.wikidata.org/entity/Q649,Moscow,http://www.wikidata.org/entity/Q159,Russia
Q465342,Wifredo Lam,1902-12-08T00:00:00Z,1982-09-11T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500006317,http://www.wikidata.org/entity/Q5030,Sagua La Grande,http://www.wikidata.org/entity/Q241,Cuba
Q1854445,Paulus Pontius,1603-05-27T00:00:00Z,1658-01-16T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500010060,http://www.wikidata.org/entity/Q12892,Antwerp,http://www.wikidata.org/entity/Q6581823,Southern Netherlands
Q1866375,Hubert Goltzius,1526-11-09T00:00:00Z,1583-03-24T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500009741,http://www.wikidata.org/entity/Q9777,Venlo,http://www.wikidata.org/entity/Q6581823,Southern Netherlands
Q1976706,Christoffel Jegher,1596-01-01T00:00:00Z,1652-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500004848,http://www.wikidata.org/entity/Q12892,Antwerp,http://www.wikidata.org/entity/Q6581823,Southern Netherlands
Q1866375,Hubert Goltzius,1526-11-13T00:00:00Z,1583-03-24T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500009741,http://www.wikidata.org/entity/Q2999,Würzburg,http://www.wikidata.org/entity/Q6581823,Southern Netherlands
Q1866375,Hubert Goltzius,1526-11-13T00:00:00Z,1583-03-24T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500009741,http://www.wikidata.org/entity/Q9777,Venlo,http://www.wikidata.org/entity/Q6581823,Southern Netherlands
Q1866375,Hubert Goltzius,1526-11-09T00:00:00Z,1583-03-24T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500009741,http://www.wikidata.org/entity/Q2999,Würzburg,http://www.wikidata.org/entity/Q6581823,Southern Netherlands
Q714363,Ju Ming,1938-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500079137,http://www.wikidata.org/entity/Q713026,Tongxiao,http://www.wikidata.org/entity/Q865,Taiwan
Q1297898,Aegidius Sadeler,1570-01-01T00:00:00Z,1629-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500016165,http://www.wikidata.org/entity/Q12892,Antwerp,http://www.wikidata.org/entity/Q1031430,Habsburg Netherlands
Q1366347,Jacques Courtois,1621-02-12T00:00:00Z,1676-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500019546,http://www.wikidata.org/entity/Q841403,Saint-Hippolyte,http://www.wikidata.org/entity/Q642314,County of Burgundy
Q1366347,Jacques Courtois,1621-02-12T00:00:00Z,1676-11-14T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500019546,http://www.wikidata.org/entity/Q841403,Saint-Hippolyte,http://www.wikidata.org/entity/Q642314,County of Burgundy
Q1537756,Goswin van der Weyden,1455-01-01T00:00:00Z,1543-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500115539,http://www.wikidata.org/entity/Q9005,Brussels metropolitan area,http://www.wikidata.org/entity/Q1031430,Habsburg Netherlands
Q450236,Roberto Matta,1911-11-11T00:00:00Z,2002-11-23T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500057123,http://www.wikidata.org/entity/Q2887,Santiago,http://www.wikidata.org/entity/Q298,Chile
Q481327,Hervé Télémaque,1937-11-05T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500025851,http://www.wikidata.org/entity/Q34261,Port-au-Prince,http://www.wikidata.org/entity/Q258,South Africa
Q154260,Oskar Kokoschka,1886-03-01T00:00:00Z,1980-02-22T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500024536,http://www.wikidata.org/entity/Q255350,Pöchlarn,http://www.wikidata.org/entity/Q213,Czech Republic
Q880221,Vitaly Komar,1943-09-11T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500120584,http://www.wikidata.org/entity/Q649,Moscow,http://www.wikidata.org/entity/Q15180,Soviet Union
Q610532,David Burliuk,1882-07-21T00:00:00Z,1967-01-15T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500026962,http://www.wikidata.org/entity/Q12152027,Semyrotivschyna,http://www.wikidata.org/entity/Q15180,Soviet Union
Q464011,Leonor Fini,1908-08-30T00:00:00Z,1996-01-18T00:00:00Z,http://www.wikidata.org/entity/Q6581072,500002643,http://www.wikidata.org/entity/Q1486,Buenos Aires,http://www.wikidata.org/entity/Q414,Argentina
Q27595506,Henry Patrick Raleigh,1880-01-01T00:00:00Z,1945-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500044639,http://www.wikidata.org/entity/Q6106,Portland,http://www.wikidata.org/entity/Q30,United States of America
Q21995288,Robert Swain,1940-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500017096,,,http://www.wikidata.org/entity/Q30,United States of America
Q22086935,Ward Jackson,1928-09-10T00:00:00Z,2004-02-03T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500381390,,,http://www.wikidata.org/entity/Q30,United States of America
Q30132143,Asa Cheffetz,1896-01-01T00:00:00Z,1965-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500099606,http://www.wikidata.org/entity/Q40435,Buffalo,http://www.wikidata.org/entity/Q30,United States of America
Q22086935,Ward Jackson,1929-01-01T00:00:00Z,2004-02-03T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500381390,,,http://www.wikidata.org/entity/Q30,United States of America
Q21929746,Helen Gerardia,1903-01-01T00:00:00Z,1988-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581072,500053529,http://www.wikidata.org/entity/Q49518,Yekaterinoslav Governorate,http://www.wikidata.org/entity/Q30,United States of America
Q23418770,Lynne Harlow,1968-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,,,,http://www.wikidata.org/entity/Q30,United States of America
Q29373888,Donald Shaw MacLaughlan,1876-11-09T00:00:00Z,1938-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500050463,http://www.wikidata.org/entity/Q2127,Charlottetown,http://www.wikidata.org/entity/Q30,United States of America
Q21598753,Howard Thomas,1899-01-01T00:00:00Z,1971-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500093503,http://www.wikidata.org/entity/Q1892836,Mount Pleasant,http://www.wikidata.org/entity/Q30,United States of America
Q37912626,M. Leone Bracker,1885-01-01T00:00:00Z,1937-08-26T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500075828,http://www.wikidata.org/entity/Q37320,Cleveland,http://www.wikidata.org/entity/Q30,United States of America
Q21866302,Frank Tomlinson,1883-01-01T00:00:00Z,1974-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q23064,Cheshire,http://www.wikidata.org/entity/Q30,United States of America
Q21757749,Denny Winters,1907-03-17T00:00:00Z,1985-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581072,,http://www.wikidata.org/entity/Q184587,Grand Rapids,http://www.wikidata.org/entity/Q30,United States of America
Q27595506,Henry Patrick Raleigh,1880-01-01T00:00:00Z,1944-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500044639,http://www.wikidata.org/entity/Q6106,Portland,http://www.wikidata.org/entity/Q30,United States of America
Q27979251,Beatrice Riese,1917-01-01T00:00:00Z,2004-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581072,500097869,http://www.wikidata.org/entity/Q36600,The Hague,http://www.wikidata.org/entity/Q30,United States of America
Q37912626,M. Leone Bracker,1885-01-01T00:00:00Z,1937-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500075828,http://www.wikidata.org/entity/Q37320,Cleveland,http://www.wikidata.org/entity/Q30,United States of America
Q23892587,Joseph Fiore,1925-01-01T00:00:00Z,2008-09-18T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,,,http://www.wikidata.org/entity/Q30,United States of America
Q27964788,Fred Nagler,1891-02-27T00:00:00Z,1983-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500051560,,,http://www.wikidata.org/entity/Q30,United States of America
Q43139749,Merrill Wagner,1935-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500058940,,,http://www.wikidata.org/entity/Q30,United States of America
Q43132705,Augustus Koopman,1869-01-02T00:00:00Z,1914-01-31T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500020211,http://www.wikidata.org/entity/Q16565,Charlotte,http://www.wikidata.org/entity/Q30,United States of America
Q28784581,Leo Rabkin,1919-01-01T00:00:00Z,2015-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500014503,,,http://www.wikidata.org/entity/Q30,United States of America
Q43140105,Thomas Worth,1834-02-12T00:00:00Z,1917-12-29T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500005361,http://www.wikidata.org/entity/Q60,New York City,http://www.wikidata.org/entity/Q30,United States of America
Q43136021,David Row,1949-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q49201,Portland,http://www.wikidata.org/entity/Q30,United States of America
Q21985030,Mary Butler,1865-01-01T00:00:00Z,1946-03-16T00:00:00Z,http://www.wikidata.org/entity/Q6581072,,http://www.wikidata.org/entity/Q1345,Philadelphia,http://www.wikidata.org/entity/Q30,United States of America
Q21647599,Richard Zoellner,1909-01-01T00:00:00Z,2003-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q685335,Portsmouth,http://www.wikidata.org/entity/Q30,United States of America
Q22086169,Morris Davidson,1898-12-16T00:00:00Z,1979-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500484365,http://www.wikidata.org/entity/Q49218,Rochester,http://www.wikidata.org/entity/Q30,United States of America
Q23020275,Charles Edward Chambers,1883-08-09T00:00:00Z,1941-11-05T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500026963,http://www.wikidata.org/entity/Q853566,Ottumwa,http://www.wikidata.org/entity/Q30,United States of America
Q26707502,Willie Betty Newman,1863-01-21T00:00:00Z,1935-02-06T00:00:00Z,http://www.wikidata.org/entity/Q6581072,,http://www.wikidata.org/entity/Q501766,Murfreesboro,http://www.wikidata.org/entity/Q30,United States of America
Q22002308,William H. W. Bicknell,1860-01-01T00:00:00Z,1947-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500105394,http://www.wikidata.org/entity/Q100,Boston,http://www.wikidata.org/entity/Q30,United States of America
Q32947646,Clement Rollins Grant,1849-01-01T00:00:00Z,1893-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500027311,http://www.wikidata.org/entity/Q1453617,Freeport,http://www.wikidata.org/entity/Q30,United States of America
Q33123451,Martin Barooshian,1929-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500465916,http://www.wikidata.org/entity/Q771,Massachusetts,http://www.wikidata.org/entity/Q30,United States of America
Q43140105,Thomas Worth,1834-01-01T00:00:00Z,1917-12-29T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500005361,http://www.wikidata.org/entity/Q60,New York City,http://www.wikidata.org/entity/Q30,United States of America
Q33123451,Martin Barooshian,1929-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500465916,http://www.wikidata.org/entity/Q54156,Chelsea,http://www.wikidata.org/entity/Q30,United States of America
Q21647599,Richard Zoellner,1908-01-01T00:00:00Z,2003-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,,http://www.wikidata.org/entity/Q685335,Portsmouth,http://www.wikidata.org/entity/Q30,United States of America
Q21929739,Harry Shokler,1896-01-01T00:00:00Z,1978-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500336291,http://www.wikidata.org/entity/Q43196,Cincinnati,http://www.wikidata.org/entity/Q30,United States of America
Q23720084,Robert Gordy,1933-01-01T00:00:00Z,1986-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500074594,,,http://www.wikidata.org/entity/Q30,United States of America
Q43140105,Thomas Worth,1839-01-01T00:00:00Z,1917-12-29T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500005361,http://www.wikidata.org/entity/Q60,New York City,http://www.wikidata.org/entity/Q30,United States of America
Q28001298,Robert Riggs,1896-02-05T00:00:00Z,1970-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500105897,,,http://www.wikidata.org/entity/Q30,United States of America
Q27595506,Henry Patrick Raleigh,1880-01-01T00:00:00Z,1945-06-08T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500044639,http://www.wikidata.org/entity/Q6106,Portland,http://www.wikidata.org/entity/Q30,United States of America
Q22001567,Keith Boyle,1930-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500082597,http://www.wikidata.org/entity/Q651108,Defiance,http://www.wikidata.org/entity/Q30,United States of America
Q21682728,Alex Redein,1912-01-01T00:00:00Z,1990-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500054166,http://www.wikidata.org/entity/Q49174,Bridgeport,http://www.wikidata.org/entity/Q30,United States of America
Q27704719,Siri Berg,1921-09-14T00:00:00Z,2020-04-08T00:00:00Z,http://www.wikidata.org/entity/Q6581072,,http://www.wikidata.org/entity/Q1754,Stockholm,http://www.wikidata.org/entity/Q30,United States of America
Q22132695,Thomas Willoughby Nason,1889-01-01T00:00:00Z,1971-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500073675,http://www.wikidata.org/entity/Q771,Massachusetts,http://www.wikidata.org/entity/Q30,United States of America
Q21898072,Stefan Hirsch,1899-01-02T00:00:00Z,1964-09-28T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500024254,http://www.wikidata.org/entity/Q2090,Nuremberg,http://www.wikidata.org/entity/Q30,United States of America
Q26703615,Edward Knippers,1946-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500347757,,,http://www.wikidata.org/entity/Q30,United States of America
Q29047374,Jane Logemann,1942-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,,http://www.wikidata.org/entity/Q37836,Milwaukee,http://www.wikidata.org/entity/Q30,United States of America
Q22001593,Lawrence Nelson Wilbur,1897-12-21T00:00:00Z,1988-01-01T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500044804,http://www.wikidata.org/entity/Q2536900,Whitman,http://www.wikidata.org/entity/Q30,United States of America
Q22086935,Ward Jackson,1928-01-01T00:00:00Z,2004-02-03T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500381390,,,http://www.wikidata.org/entity/Q30,United States of America
Q23310132,Gabriele Evertz,1945-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581072,500333803,http://www.wikidata.org/entity/Q64,Berlin,http://www.wikidata.org/entity/Q30,United States of America
Q22001567,Keith Boyle,1930-02-15T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500082597,http://www.wikidata.org/entity/Q651108,Defiance,http://www.wikidata.org/entity/Q30,United States of America
Q22712804,Leonard J. Koscianski,1952-01-01T00:00:00Z,,http://www.wikidata.org/entity/Q6581097,500083572,http://www.wikidata.org/entity/Q37320,Cleveland,http://www.wikidata.org/entity/Q30,United States of America
Q23720084,Robert Gordy,1933-01-01T00:00:00Z,1986-09-25T00:00:00Z,http://www.wikidata.org/entity/Q6581097,500074594,,,http://www.wikidata.org/entity/Q30,United States of America
