qid,label_en,description_en,instance_of_uuid,instance_of,gender_uuid,gender,orcid_uuid,orcid,orcid_ref1_hash,orcid_ref1_retrieved_nodeId,orcid_ref1_retrieved_val,orcid_ref1_retrieved_prec,employer_uuid,employer,employer_start_time_nodeId,employer_start_time_val,employer_start_time_prec,employer_end_time_nodeId,employer_end_time_val,employer_end_time_prec,employer_ref1_hash,employer_ref1_referenceUrl,employer_ref1_retrieved_nodeId,employer_ref1_retrieved_val,employer_ref1_retrieved_prec,affiliation_uuid,affiliation,affiliation_start_time_nodeId,affiliation_start_time_val,affiliation_start_time_prec,affiliation_end_time_nodeId,affiliation_end_time_val,affiliation_end_time_prec,affiliation_ref1_hash,affiliation_ref1_referenceUrl,affiliation_ref1_retrieved_nodeId,affiliation_ref1_retrieved_val,affiliation_ref1_retrieved_prec,department
,Danielle Keifert,education researcher,,Q5,,Q6581072,,0000-0002-3818-0858,,,2021-03-27,,,Q29052,,2018-07-02,,,,,,https://orcid.org/0000-0002-3818-0858,,2021-03-27,,,Q83550321,,2018-07-02,,,,,,https://orcid.org/0000-0002-3818-0858,,2021-03-27,,Teaching and Learning
,John Selden,education researcher,,Q5,,Q6581097,,0000-0001-6380-1794,,,2021-03-27,,,Q29052,,1992,,,1993,,,https://orcid.org/0000-0001-6380-1794,,2021-03-27,,,Q83550321,,1992,,,1993,,,https://orcid.org/0000-0001-6380-1794,,2021-03-27,,Teaching and Learning
,Sean Bedingfield,biomedical engineer,,Q5,,Q6581097,,0000-0002-7676-2592,,,2021-03-27,,,Q29052,,2015-07-07,,,2020-05-08,,,https://orcid.org/0000-0002-7676-2592,,2021-03-27,,,Q84268104,,2015-07-07,,,2020-05-08,,,https://orcid.org/0000-0002-7676-2592,,2021-03-27,,Biomedical Engineering
,Graham Johnson,biomedical engineer,,Q5,,,,0000-0002-9154-4315,,,2021-03-27,,,Q29052,,,,,,,,https://orcid.org/0000-0002-9154-4315,,2021-03-27,,,Q84268104,,,,,,,,https://orcid.org/0000-0002-9154-4315,,2021-03-27,,Biomedical Engineering
,Mark Vander Roest,biomedical engineer,,Q5,,Q6581097,,0000-0002-9868-8530,,,2021-03-27,,,Q29052,,2014-06-10,,,2019-12-13,,,https://orcid.org/0000-0002-9868-8530,,2021-03-27,,,Q84268104,,2014-06-10,,,2019-12-13,,,https://orcid.org/0000-0002-9868-8530,,2021-03-27,,Biomedical Engineering
,Shusen Pu,biomedical engineer,,Q5,,,,0000-0003-0148-1734,,,2021-03-27,,,Q29052,,2021-01-10,,,2023-01-09,,,https://orcid.org/0000-0003-0148-1734,,2021-03-27,,,Q84268104,,2021-01-10,,,2023-01-09,,,https://orcid.org/0000-0003-0148-1734,,2021-03-27,,Biomedical Engineering
,Eric Chung,biomedical engineer,,Q5,,Q6581097,,0000-0002-0824-7126,,,2021-03-27,,,Q7914455,,2008-06-01,,,2010-08-10,,,https://orcid.org/0000-0002-0824-7126,,2021-03-27,,,Q84268104,,2008-06-01,,,2010-08-10,,,https://orcid.org/0000-0002-0824-7126,,2021-03-27,,Biomedical Engineering
,Zackary Zimmers,biomedical engineer,,Q5,,Q6581097,,0000-0001-6900-3304,,,2021-03-27,,,Q29052,,2017-08-01,,,,,,https://orcid.org/0000-0001-6900-3304,,2021-03-27,,,Q84268104,,2017-08-01,,,,,,https://orcid.org/0000-0001-6900-3304,,2021-03-27,,Biomedical Engineering
,Charleson Bell,biomedical engineer,,Q5,,,,0000-0002-1821-8484,,,2021-03-27,,,Q29052,,2018-05-01,,,,,,https://orcid.org/0000-0002-1821-8484,,2021-03-27,,,Q84268104,,2018-05-01,,,,,,https://orcid.org/0000-0002-1821-8484,,2021-03-27,,Biomedical Engineering
,Neil Chada,biomedical engineer,,Q5,,Q6581097,,0000-0003-4566-3564,,,2021-03-27,,,Q29052,,2019-08-13,,,,,,https://orcid.org/0000-0003-4566-3564,,2021-03-27,,,Q84268104,,2019-08-13,,,,,,https://orcid.org/0000-0003-4566-3564,,2021-03-27,,Biomedical Engineering
,David Florian,biomedical engineer,,Q5,,Q6581097,,0000-0002-0530-8878,,,2021-03-27,,,Q29052,,2017-06,,,,,,https://orcid.org/0000-0002-0530-8878,,2021-03-27,,,Q84268104,,2017-06,,,,,,https://orcid.org/0000-0002-0530-8878,,2021-03-27,,Biomedical Engineering
,Jasmine Shu,biomedical engineer,,Q5,,Q6581072,,0000-0001-9459-218X,,,2021-03-27,,,Q29052,,2014-06-02,,,,,,https://orcid.org/0000-0001-9459-218X,,2021-03-27,,,Q84268104,,2014-06-02,,,,,,https://orcid.org/0000-0001-9459-218X,,2021-03-27,,Biomedical Engineering
,Lauren Drake,biomedical engineer,,Q5,,Q6581072,,0000-0003-1067-479X,,,2021-03-27,,,Q29052,,2020-07-07,,,,,,https://orcid.org/0000-0003-1067-479X,,2021-03-27,,,Q84268104,,2020-07-07,,,,,,https://orcid.org/0000-0003-1067-479X,,2021-03-27,,Biomedical Engineering
,Graham Throckmorton,biomedical engineer,,Q5,,,,0000-0002-5909-0181,,,2021-03-27,,,Q29052,,2017-09,,,,,,https://orcid.org/0000-0002-5909-0181,,2021-03-27,,,Q84268104,,2017-09,,,,,,https://orcid.org/0000-0002-5909-0181,,2021-03-27,,Biomedical Engineering
,Austin Hardcastle,biomedical engineer,,Q5,,Q6581097,,0000-0003-0697-7595,,,2021-03-27,,,Q29052,,2015-05-30,,,2018-05-01,,,https://orcid.org/0000-0003-0697-7595,,2021-03-27,,,Q84268104,,2015-05-30,,,2018-05-01,,,https://orcid.org/0000-0003-0697-7595,,2021-03-27,,Biomedical Engineering
,John Martin,biomedical engineer,,Q5,,Q6581097,,0000-0003-1681-3818,,,2021-03-27,,,Q29052,,2011-08,,,2017-02,,,https://orcid.org/0000-0003-1681-3818,,2021-03-27,,,Q84268104,,2011-08,,,2017-02,,,https://orcid.org/0000-0003-1681-3818,,2021-03-27,,Biomedical Engineering
,Christopher Haycook,biomedical engineer,,Q5,,Q6581097,,0000-0002-3974-2613,,,2021-03-27,,,Q29052,,2016,,,,,,https://orcid.org/0000-0002-3974-2613,,2021-03-27,,,Q84268104,,2016,,,,,,https://orcid.org/0000-0002-3974-2613,,2021-03-27,,Biomedical Engineering
,Isom Kelly,biomedical engineer,,Q5,,,,0000-0002-1622-7037,,,2021-03-27,,,Q29052,,2016-09-01,,,,,,https://orcid.org/0000-0002-1622-7037,,2021-03-27,,,Q84268104,,2016-09-01,,,,,,https://orcid.org/0000-0002-1622-7037,,2021-03-27,,Biomedical Engineering
,J. Caleb Snider,biomedical engineer,,Q5,,Q6581097,,0000-0003-3568-381X,,,2021-03-27,,,Q29052,,2015-07-21,,,2020-10-06,,,https://orcid.org/0000-0003-3568-381X,,2021-03-27,,,Q84268104,,2015-07-21,,,2020-10-06,,,https://orcid.org/0000-0003-3568-381X,,2021-03-27,,Biomedical Engineering
,Jennifer Bateman,biomedical engineer,,Q5,,Q6581072,,0000-0001-8810-8443,,,2021-03-27,,,Q29052,,2016-08-03,,,,,,https://orcid.org/0000-0001-8810-8443,,2021-03-27,,,Q84268104,,2016-08-03,,,,,,https://orcid.org/0000-0001-8810-8443,,2021-03-27,,Biomedical Engineering
,Rene Harder,biomedical engineer,,Q5,,,,0000-0002-8528-246X,,,2021-03-27,,,Q29052,,2007-04,,,2009-09,,,https://orcid.org/0000-0002-8528-246X,,2021-03-27,,,Q84268104,,2007-04,,,2009-09,,,https://orcid.org/0000-0002-8528-246X,,2021-03-27,,Biomedical Engineering
,Adam Luchies,biomedical engineer,,Q5,,Q6581097,,0000-0002-8211-2422,,,2021-03-27,,,Q29052,,2016-09,,,,,,https://orcid.org/0000-0002-8211-2422,,2021-03-27,,,Q84268104,,2016-09,,,,,,https://orcid.org/0000-0002-8211-2422,,2021-03-27,,Biomedical Engineering
,Christos Constantinidis,biomedical engineer,,Q5,,Q6581097,,0000-0001-7441-022X,,,2021-03-27,,,Q29052,,2021-01-01,,,,,,https://orcid.org/0000-0001-7441-022X,,2021-03-27,,,Q84268104,,2021-01-01,,,,,,https://orcid.org/0000-0001-7441-022X,,2021-03-27,,Biomedical Engineering
,Ana Isabel Borrachero Conejo,biomedical engineer,,Q5,,Q6581072,,0000-0002-0479-5598,,,2021-03-27,,,Q29052,,2019-08-19,,,,,,https://orcid.org/0000-0002-0479-5598,,2021-03-27,,,Q84268104,,2019-08-19,,,,,,https://orcid.org/0000-0002-0479-5598,,2021-03-27,,Biomedical Engineering
,Balbir Singh,biomedical engineer,,Q5,,,,0000-0001-7829-2558,,,2021-03-27,,,Q29052,,2021-01-01,,,,,,https://orcid.org/0000-0001-7829-2558,,2021-03-27,,,Q84268104,,2021-01-01,,,,,,https://orcid.org/0000-0001-7829-2558,,2021-03-27,,Biomedical Engineering 
,Michael Valentine,biomedical engineer,,Q5,,Q6581097,,0000-0002-7966-0102,,,2021-03-27,,,Q29052,,2020-07-01,,,,,,https://orcid.org/0000-0002-7966-0102,,2021-03-27,,,Q84268104,,2020-07-01,,,,,,https://orcid.org/0000-0002-7966-0102,,2021-03-27,,Biomedical Engineering Department
,Xin Zhou,biomedical engineer,,Q5,,,,0000-0003-4015-4787,,,2021-03-27,,,Q29052,,2020-08-16,,,,,,https://orcid.org/0000-0003-4015-4787,,2021-03-27,,,Q84268104,,2020-08-16,,,,,,https://orcid.org/0000-0003-4015-4787,,2021-03-27,,"Biomedical Engineering, Computer Science, Data Science Institute"
,Andrea Locke,biomedical engineer,,Q5,,Q6581072,,0000-0002-7357-9688,,,2021-03-27,,,Q29052,,2018-07-09,,,,,,https://orcid.org/0000-0002-7357-9688,,2021-03-27,,,Q84268104,,2018-07-09,,,,,,https://orcid.org/0000-0002-7357-9688,,2021-03-27,,Biomeidcal Engineering Biophotonics Center
,Megan Hollister,biostatistician,,Q5,,Q6581072,,0000-0002-0131-2626,,,2021-03-27,,,Q7914455,,,,,,,,https://orcid.org/0000-0002-0131-2626,,2021-03-27,,,Q84268104,,,,,,,,https://orcid.org/0000-0002-0131-2626,,2021-03-27,,Biostatistics
,Ahra Kim,biostatistician,,Q5,,,,0000-0003-4510-7453,,,2021-03-27,,,Q7914455,,2017-06-26,,,,,,https://orcid.org/0000-0003-4510-7453,,2021-03-27,,,Q84268104,,2017-06-26,,,,,,https://orcid.org/0000-0003-4510-7453,,2021-03-27,,Biostatistics
,Hannah Weeks,biostatistician,,Q5,,Q6581072,,0000-0002-0262-6790,,,2021-03-27,,,Q29052,,2016-06-01,,,,,,https://orcid.org/0000-0002-0262-6790,,2021-03-27,,,Q84268104,,2016-06-01,,,,,,https://orcid.org/0000-0002-0262-6790,,2021-03-27,,Biostatistics
,Jennifer Thompson,biostatistician,,Q5,,Q6581072,,0000-0001-8833-837X,,,2021-03-27,,,Q7914455,,2005-06,,,,,,https://orcid.org/0000-0001-8833-837X,,2021-03-27,,,Q84268104,,2005-06,,,,,,https://orcid.org/0000-0001-8833-837X,,2021-03-27,,Biostatistics
,Bonnie J. LaFleur,biostatistician,,Q5,,Q6581072,,0000-0002-4939-9337,,,2021-03-27,,,Q29052,,2001,,,2007,,,https://orcid.org/0000-0002-4939-9337,,2021-03-27,,,Q84268104,,2001,,,2007,,,https://orcid.org/0000-0002-4939-9337,,2021-03-27,,Biostatistics
,Thomas Manuel,biomedical engineer,,Q5,,Q6581097,,0000-0003-3053-935X,,,2021-03-27,,,Q29052,,,,,,,,https://orcid.org/0000-0003-3053-935X,,2021-03-27,,,Q84268104,,,,,,,,https://orcid.org/0000-0003-3053-935X,,2021-03-27,,BME
,McKenzie Windham,chemical engineer,,Q5,,,,0000-0001-8894-3932,,,2021-03-27,,,Q29052,,2019-01-07,,,,,,https://orcid.org/0000-0001-8894-3932,,2021-03-27,,,Q84269864,,2019-01-07,,,,,,https://orcid.org/0000-0001-8894-3932,,2021-03-27,,Chemical and Biomolecular Engineering
,Samuel Thompson,chemical engineer,,Q5,,Q6581097,,0000-0003-0263-1319,,,2021-03-27,,,Q29052,,2019-08,,,,,,https://orcid.org/0000-0003-0263-1319,,2021-03-27,,,Q84269864,,2019-08,,,,,,https://orcid.org/0000-0003-0263-1319,,2021-03-27,,Chemical and Biomolecular Engineering
,Tim Moore,chemical engineer,,Q5,,Q6581097,,0000-0002-5709-7259,,,2021-03-27,,,Q29052,,2012-01,,,2017-12,,,https://orcid.org/0000-0002-5709-7259,,2021-03-27,,,Q84269864,,2012-01,,,2017-12,,,https://orcid.org/0000-0002-5709-7259,,2021-03-27,,Chemical and Biomolecular Engineering
,Debasis Banik,chemical engineer,,Q5,,,,0000-0003-1065-991X,,,2021-03-27,,,Q29052,,2019-01-10,,,2021-05-31,,,https://orcid.org/0000-0003-1065-991X,,2021-03-27,,,Q84269864,,2019-01-10,,,2021-05-31,,,https://orcid.org/0000-0003-1065-991X,,2021-03-27,,Chemical and Biomolecular Engineering
,Kazi Tasneem,chemical engineer,,Q5,,,,0000-0003-2878-5543,,,2021-03-27,,,Q29052,,2016-08-15,,,,,,https://orcid.org/0000-0003-2878-5543,,2021-03-27,,,Q84269864,,2016-08-15,,,,,,https://orcid.org/0000-0003-2878-5543,,2021-03-27,,Chemical and Biomolecular Engineering
,Sema Sevimli,chemical engineer,,Q5,,,,0000-0003-3882-7452,,,2021-03-27,,,Q29052,,2014,,,,,,https://orcid.org/0000-0003-3882-7452,,2021-03-27,,,Q84269864,,2014,,,,,,https://orcid.org/0000-0003-3882-7452,,2021-03-27,,Chemical and Biomolecular Engineering
,Kyle Garland,chemical engineer,,Q5,,Q6581097,,0000-0003-0722-4245,,,2021-03-27,,,Q29052,,2016-07-15,,,,,,https://orcid.org/0000-0003-0722-4245,,2021-03-27,,,Q84269864,,2016-07-15,,,,,,https://orcid.org/0000-0003-0722-4245,,2021-03-27,,Chemical and Biomolecular Engineering
,Co Quach,chemical engineer,,Q5,,,,0000-0002-1255-4161,,,2021-03-27,,,Q29052,,2019-05-01,,,,,,https://orcid.org/0000-0002-1255-4161,,2021-03-27,,,Q84269864,,2019-05-01,,,,,,https://orcid.org/0000-0002-1255-4161,,2021-03-27,,Chemical and Biomolecular Engineering 
,Kameron Hagerla,chemical engineer,,Q5,,,,0000-0002-9886-0118,,,2021-03-27,,,Q29052,,2018,,,2020-05,,,https://orcid.org/0000-0002-9886-0118,,2021-03-27,,,Q84269864,,2018,,,2020-05,,,https://orcid.org/0000-0002-9886-0118,,2021-03-27,,Chemical Engineering
,Yu Wang,chemical engineer,,Q5,,,,0000-0002-3444-9207,,,2021-03-27,,,Q29052,,2005-12,,,2011-10,,,https://orcid.org/0000-0002-3444-9207,,2021-03-27,,,Q84269864,,2005-12,,,2011-10,,,https://orcid.org/0000-0002-3444-9207,,2021-03-27,,Chemical Engineering
,Hyunho Choi,civil engineer,,Q5,,,,0000-0002-2936-9288,,,2021-03-27,,,Q29052,,2004-09-19,,,2005-10-06,,,https://orcid.org/0000-0002-2936-9288,,2021-03-27,,,Q84270575,,2004-09-19,,,2005-10-06,,,https://orcid.org/0000-0002-2936-9288,,2021-03-27,,Civil & Environment Engineering
,Kate Thomson,civil engineer,,Q5,,Q6581072,,0000-0001-8954-5805,,,2021-03-27,,,Q29052,,2015-09,,,2017-05,,,https://orcid.org/0000-0001-8954-5805,,2021-03-27,,,Q84270575,,2015-09,,,2017-05,,,https://orcid.org/0000-0001-8954-5805,,2021-03-27,,Civil and Environmental Engineering
,Berkcan Kapusuzoglu,civil engineer,,Q5,,,,0000-0003-3184-8365,,,2021-03-27,,,Q29052,,2017,,,2022,,,https://orcid.org/0000-0003-3184-8365,,2021-03-27,,,Q84270575,,2017,,,2022,,,https://orcid.org/0000-0003-3184-8365,,2021-03-27,,Civil and Environmental Engineering
,Lindsey Fox,civil engineer,,Q5,,Q6581072,,0000-0002-2586-4740,,,2021-03-27,,,Q29052,,2011-09,,,2013-09,,,https://orcid.org/0000-0002-2586-4740,,2021-03-27,,,Q84270575,,2011-09,,,2013-09,,,https://orcid.org/0000-0002-2586-4740,,2021-03-27,,Civil and Environmental Engineering
,Tung Phan,civil engineer,,Q5,,,,0000-0002-4510-6234,,,2021-03-27,,,Q29052,,2016-02-01,,,2017-01-27,,,https://orcid.org/0000-0002-4510-6234,,2021-03-27,,,Q84270575,,2016-02-01,,,2017-01-27,,,https://orcid.org/0000-0002-4510-6234,,2021-03-27,,Civil and Environmental Engineering
,Juan Martínez,civil engineer,,Q5,,Q6581097,,0000-0002-2881-3076,,,2021-03-27,,,Q29052,,2019-08-20,,,,,,https://orcid.org/0000-0002-2881-3076,,2021-03-27,,,Q84270575,,2019-08-20,,,,,,https://orcid.org/0000-0002-2881-3076,,2021-03-27,,Civil and Environmental Engineering
,Bowen He,civil engineer,,Q5,,,,0000-0002-8352-0209,,,2021-03-27,,,Q29052,,2018-08-01,,,,,,https://orcid.org/0000-0002-8352-0209,,2021-03-27,,,Q84270575,,2018-08-01,,,,,,https://orcid.org/0000-0002-8352-0209,,2021-03-27,,Civil and Environmental Engineering
,Gabriel Perez,civil engineer,,Q5,,,,0000-0003-3880-0874,,,2021-03-27,,,Q29052,,2018-09-01,,,,,,https://orcid.org/0000-0003-3880-0874,,2021-03-27,,,Q84270575,,2018-09-01,,,,,,https://orcid.org/0000-0003-3880-0874,,2021-03-27,,Civil and Environmental Engineering
,Zhen Hu,civil engineer,,Q5,,,,0000-0003-1661-515X,,,2021-03-27,,,Q29052,,2014-09-01,,,2017-08-30,,,https://orcid.org/0000-0003-1661-515X,,2021-03-27,,,Q84270575,,2014-09-01,,,2017-08-30,,,https://orcid.org/0000-0003-1661-515X,,2021-03-27,,Civil and Environmental Engineering
,Shankar Sankararaman,civil engineer,,Q5,,,,0000-0002-6183-3562,,,2021-03-27,,,Q29052,,2012-02-01,,,2012-05-10,,,https://orcid.org/0000-0002-6183-3562,,2021-03-27,,,Q84270575,,2012-02-01,,,2012-05-10,,,https://orcid.org/0000-0002-6183-3562,,2021-03-27,,Civil and Environmental Engineering
,Elise Hunter,civil engineer,,Q5,,Q6581072,,0000-0001-7850-9526,,,2021-03-27,,,Q29052,,2015-09,,,,,,https://orcid.org/0000-0001-7850-9526,,2021-03-27,,,Q84270575,,2015-09,,,,,,https://orcid.org/0000-0001-7850-9526,,2021-03-27,,Civil and Environmental Engineering
,Malcolm Ray,civil engineer,,Q5,,Q6581097,,0000-0002-9739-0927,,,2021-03-27,,,Q29052,,1987,,,1992,,,https://orcid.org/0000-0002-9739-0927,,2021-03-27,,,Q84270575,,1987,,,1992,,,https://orcid.org/0000-0002-9739-0927,,2021-03-27,,Civil and Environmental Engineering
,Alessandro Fascetti,civil engineer,,Q5,,Q6581097,,0000-0003-4289-5909,,,2021-03-27,,,Q29052,,2017-01-07,,,2018-06-30,,,https://orcid.org/0000-0003-4289-5909,,2021-03-27,,,Q84270575,,2017-01-07,,,2018-06-30,,,https://orcid.org/0000-0003-4289-5909,,2021-03-27,,Civil and Environmental Engineering
,Jose Dario Aristizabal-ochoa,civil engineer,,Q5,,Q6581097,,0000-0001-8036-4960,,,2021-03-27,,,Q29052,,1980-07-01,,,1986-12-10,,,https://orcid.org/0000-0001-8036-4960,,2021-03-27,,,Q84270575,,1980-07-01,,,1986-12-10,,,https://orcid.org/0000-0001-8036-4960,,2021-03-27,,Civil and Environmental Engineering
,Rudraprasad Bhattacharyya,civil engineer,,Q5,,,,0000-0001-6768-6113,,,2021-03-27,,,Q29052,,2014-08,,,2020-12,,,https://orcid.org/0000-0001-6768-6113,,2021-03-27,,,Q84270575,,2014-08,,,2020-12,,,https://orcid.org/0000-0001-6768-6113,,2021-03-27,,Civil and Environmental Engineering
,D. Brian Rogers,civil engineer,,Q5,,Q6581097,,0000-0002-3936-5838,,,2021-03-27,,,Q29052,,2016-05,,,2016-08,,,https://orcid.org/0000-0002-3936-5838,,2021-03-27,,,Q84270575,,2016-05,,,2016-08,,,https://orcid.org/0000-0002-3936-5838,,2021-03-27,,Civil and Environmental Engineering
,Xiang Zhang,civil engineer,,Q5,,,,0000-0002-7984-6003,,,2021-03-27,,,Q29052,,2017-09-11,,,2018-01-10,,,https://orcid.org/0000-0002-7984-6003,,2021-03-27,,,Q84270575,,2017-09-11,,,2018-01-10,,,https://orcid.org/0000-0002-7984-6003,,2021-03-27,,Civil Engineering
,Chris Tasich,environmental engineer,,Q5,,,,0000-0002-5174-6860,,,2021-03-27,,,Q29052,,2016-08-15,,,,,,https://orcid.org/0000-0002-5174-6860,,2021-03-27,,,Q84270575,,2016-08-15,,,,,,https://orcid.org/0000-0002-5174-6860,,2021-03-27,,Environmental Engineering
,Derek Gloudemans,computer scientist,,Q5,,Q6581097,,0000-0003-0744-1362,,,2021-03-27,,,Q29052,,2018-07-15,,,,,,https://orcid.org/0000-0003-0744-1362,,2021-03-27,,,Q84270584,,2018-07-15,,,,,,https://orcid.org/0000-0003-0744-1362,,2021-03-27,,Computer Science
,Brian Broll,computer scientist,,Q5,,Q6581097,,0000-0003-4549-0333,,,2021-03-27,,,Q29052,,,,,,,,https://orcid.org/0000-0003-4549-0333,,2021-03-27,,,Q84270584,,,,,,,,https://orcid.org/0000-0003-4549-0333,,2021-03-27,,Computer Science
,Shunxing Bao,computer scientist,,Q5,,,,0000-0001-6376-4292,,,2021-03-27,,,Q29052,,2012-08-01,,,,,,https://orcid.org/0000-0001-6376-4292,,2021-03-27,,,Q84270584,,2012-08-01,,,,,,https://orcid.org/0000-0001-6376-4292,,2021-03-27,,Computer Science
,M. Brandon Smith,computer scientist,,Q5,,Q6581097,,0000-0001-8622-9284,,,2021-03-27,,,Q29052,,2017-08-15,,,2018-06-30,,,https://orcid.org/0000-0001-8622-9284,,2021-03-27,,,Q84270584,,2017-08-15,,,2018-06-30,,,https://orcid.org/0000-0001-8622-9284,,2021-03-27,,Computer Science
,Anirban Bhattacharjee,computer scientist,,Q5,,,,0000-0003-0184-7759,,,2021-03-27,,,Q29052,,2012-08-15,,,2020-01-27,,,https://orcid.org/0000-0003-0184-7759,,2021-03-27,,,Q84270584,,2012-08-15,,,2020-01-27,,,https://orcid.org/0000-0003-0184-7759,,2021-03-27,,Computer Science
,Gordon Stein,electrical engineer/computer scientist,,Q5,,,,0000-0002-1422-2814,,,2021-03-27,,,Q29052,,2018-08-15,,,,,,https://orcid.org/0000-0002-1422-2814,,2021-03-27,,,Q84270584,,2018-08-15,,,,,,https://orcid.org/0000-0002-1422-2814,,2021-03-27,,EE/CS
,Huahong Zhang,electrical engineer/computer scientist,,Q5,,,,0000-0001-7371-0060,,,2021-03-27,,,Q29052,,,,,,,,https://orcid.org/0000-0001-7371-0060,,2021-03-27,,,Q84270584,,,,,,,,https://orcid.org/0000-0001-7371-0060,,2021-03-27,,EECS
,Akshith Ullal,electrical engineer/computer scientist,,Q5,,,,0000-0003-3923-5491,,,2021-03-27,,,Q29052,,2018-06-01,,,,,,https://orcid.org/0000-0003-3923-5491,,2021-03-27,,,Q84270584,,2018-06-01,,,,,,https://orcid.org/0000-0003-3923-5491,,2021-03-27,,EECS
,Chao Yan,electrical engineer/computer scientist,,Q5,,,,0000-0002-6719-1388,,,2021-03-27,,,Q29052,,2015-08-20,,,,,,https://orcid.org/0000-0002-6719-1388,,2021-03-27,,,Q84270584,,2015-08-20,,,,,,https://orcid.org/0000-0002-6719-1388,,2021-03-27,,EECS
,Zhenkai Zhang,electrical engineer/computer scientist,,Q5,,,,0000-0002-7934-7773,,,2021-03-27,,,Q29052,,2016,,,2019,,,https://orcid.org/0000-0002-7934-7773,,2021-03-27,,,Q84270584,,2016,,,2019,,,https://orcid.org/0000-0002-7934-7773,,2021-03-27,,EECS
,Ramkumar Rajendran,electrical engineer/computer scientist,,Q5,,,,0000-0002-0411-1782,,,2021-03-27,,,Q29052,,2016-08-01,,,2018-07-31,,,https://orcid.org/0000-0002-0411-1782,,2021-03-27,,,Q84270584,,2016-08-01,,,2018-07-31,,,https://orcid.org/0000-0002-0411-1782,,2021-03-27,,EECS
,Zoran Vukić,electrical engineer,,Q5,,,,0000-0002-5998-2913,,,2021-03-27,,,Q29052,,1985,,,1986,,,https://orcid.org/0000-0002-5998-2913,,2021-03-27,,,Q84270584,,1985,,,1986,,,https://orcid.org/0000-0002-5998-2913,,2021-03-27,,Electrical Engineeering
,Erin Bratu,electrical engineer,,Q5,,Q6581072,,0000-0001-7388-399X,,,2021-03-27,,,Q29052,,2020-05,,,,,,https://orcid.org/0000-0001-7388-399X,,2021-03-27,,,Q84270584,,2020-05,,,,,,https://orcid.org/0000-0001-7388-399X,,2021-03-27,,Electrical Engineering
,Rene Harder,electrical engineer,,Q5,,,,0000-0002-8528-246X,,,2021-03-27,,,Q29052,,2009-10,,,2015-03-31,,,https://orcid.org/0000-0002-8528-246X,,2021-03-27,,,Q84270584,,2009-10,,,2015-03-31,,,https://orcid.org/0000-0002-8528-246X,,2021-03-27,,Electrical Engineering
,M. Brandon Smith,electrical engineer,,Q5,,Q6581097,,0000-0001-8622-9284,,,2021-03-27,,,Q29052,,2020-09-01,,,,,,https://orcid.org/0000-0001-8622-9284,,2021-03-27,,,Q84270584,,2020-09-01,,,,,,https://orcid.org/0000-0001-8622-9284,,2021-03-27,,Electrical Engineering
,Thiago Assis,electrical engineer,,Q5,,,,0000-0001-9046-4842,,,2021-03-27,,,Q29052,,2009-04-01,,,2009-10-01,,,https://orcid.org/0000-0001-9046-4842,,2021-03-27,,,Q84270584,,2009-04-01,,,2009-10-01,,,https://orcid.org/0000-0001-9046-4842,,2021-03-27,,Electrical Engineering
,David Noelle,electrical engineer/computer scientist,,Q5,,Q6581097,,0000-0003-3141-5658,,,2021-03-27,,,Q29052,,2001-10-01,,,2006-06-30,,,https://orcid.org/0000-0003-3141-5658,,2021-03-27,,,Q84270584,,2001-10-01,,,2006-06-30,,,https://orcid.org/0000-0003-3141-5658,,2021-03-27,,Electrical Engineering & Computer Science
,Patrick Nsengiyumva,electrical engineer/computer scientist,,Q5,,Q6581097,,0000-0003-0270-7731,,,2021-03-27,,,Q29052,,2015-01-01,,,2017-07-31,,,https://orcid.org/0000-0003-0270-7731,,2021-03-27,,,Q84270584,,2015-01-01,,,2017-07-31,,,https://orcid.org/0000-0003-0270-7731,,2021-03-27,,Electrical Engineering and Computer Engineering
,Joseph D'Amico,electrical engineer/computer scientist,,Q5,,Q6581097,,0000-0002-7163-572X,,,2021-03-27,,,Q29052,,,,,,,,https://orcid.org/0000-0002-7163-572X,,2021-03-27,,,Q84270584,,,,,,,,https://orcid.org/0000-0002-7163-572X,,2021-03-27,,Electrical Engineering and Computer Science
,Scott Eisele,electrical engineer/computer scientist,,Q5,,Q6581097,,0000-0003-2496-8916,,,2021-03-27,,,Q29052,,,,,,,,https://orcid.org/0000-0003-2496-8916,,2021-03-27,,,Q84270584,,,,,,,,https://orcid.org/0000-0003-2496-8916,,2021-03-27,,Electrical Engineering and Computer Science
,Sami Halimi,electrical engineer/computer scientist,,Q5,,,,0000-0002-0527-3855,,,2021-03-27,,,Q29052,,2017-05,,,,,,https://orcid.org/0000-0002-0527-3855,,2021-03-27,,,Q84270584,,2017-05,,,,,,https://orcid.org/0000-0002-0527-3855,,2021-03-27,,Electrical Engineering and Computer Science
,Dimitrios Boursinos,electrical engineer/computer scientist,,Q5,,,,0000-0002-5966-3058,,,2021-03-27,,,Q29052,,,,,,,,https://orcid.org/0000-0002-5966-3058,,2021-03-27,,,Q84270584,,,,,,,,https://orcid.org/0000-0002-5966-3058,,2021-03-27,,Electrical Engineering and Computer Science
,Lauren Buck,electrical engineer/computer scientist,,Q5,,Q6581072,,0000-0002-7220-3558,,,2021-03-27,,,Q29052,,,,,,,,https://orcid.org/0000-0002-7220-3558,,2021-03-27,,,Q84270584,,,,,,,,https://orcid.org/0000-0002-7220-3558,,2021-03-27,,Electrical Engineering and Computer Science
