local_filename,qid_x,local_identifier_x,rank_x,label,notes_x,kilobytes,height,width,photo_inception,subdir,extension,qid_y,commons_id,local_identifier_y,label_en,directory,rank_y,image_name,iiif_manifest,notes_y
,,,,,,,,,,,,Q65080716,M81681029,1956.032,The Entombment,,,"Lucas Cranach the Elder, The Entombment, in or before 1509, NGA 37023.jpg",https://www.nga.gov/api/v1/iiif/presentation/manifest.json?cultObj:id=37023,Merged from Q103309678. Can't figure out why it isn't getting picked up by Listeria - only getting old version.
,,,,,,,,,,,,Q76552832,M81854064,1965.002,Zacharie Astruc,,,"Félix Bracquemond, Zacharie Astruc, 1865, NGA 151064.jpg",https://www.nga.gov/api/v1/iiif/presentation/manifest.json?cultObj:id=151064,The image is not identical to the one in our collection. Merged from Q103310115.
,,,,,,,,,,,,Q80566046,M85506789,1979.0659P,Madonna and Child with Apollonia and Another Female Saint,,,Gerolamo Giovenone - Madonna and Child with Saint Apollonia and one other saint.jpg,,
,,,,,,,,,,,,Q90716090,M31171961,,Emily Thorn Vanderbilt Sloane,,,Emily Thorn Vanderbilt Sloane White.jpg,,
,,,,,,,,,,,,Q94002062,M18081868,2002.014,Marine Landscape,,,Paul-Jean Clays - Paysage marin.jpg,,
,,,,,,,,,,,,Q94702774,M6649731,1979.0648P,A Baptismal Ceremony,,,Amico Aspertini.1474–1552A Baptismal Ceremony Cress Collection.jpg,,
2009.004j.jpg,Q106567659,2009.004j,suppress,,,157,500,336,2010-07-27,2009,jpg,,,,,,,,,
2009.004j.tif,Q106567659,2009.004j,primary,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.004k.jpg,Q106567610,2009.004k,suppress,,,182,500,350,2010-07-27,2009,jpg,,,,,,,,,
2009.004k.tif,Q106567610,2009.004k,primary,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.004l.jpg,Q106567675,2009.004l,suppress,,,178,500,364,2010-07-27,2009,jpg,,,,,,,,,
2009.004l.tif,Q106567675,2009.004l,primary,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.004m.jpg,Q106566615,2009.004m,suppress,,,184,500,376,2010-07-27,2009,jpg,,,,,,,,,
2009.004m.tif,Q106566615,2009.004m,primary,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.004n.jpg,Q106566941,2009.004n,suppress,,,182,500,369,2010-07-27,2009,jpg,,,,,,,,,
2009.004n.tif,Q106566941,2009.004n,primary,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.004o.jpg,Q106566947,2009.004o,suppress,,,205,500,398,2010-07-27,2009,jpg,,,,,,,,,
2009.004o.tif,Q106566947,2009.004o,primary,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.004p.jpg,Q106566733,2009.004p,suppress,,,172,500,339,2010-07-27,2009,jpg,,,,,,,,,
2009.004p.tif,Q106566733,2009.004p,primary,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.004q.jpg,Q106567606,2009.004q,suppress,,,180,500,342,2010-07-27,2009,jpg,,,,,,,,,
2009.004q.tif,Q106567606,2009.004q,primary,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.004r.jpg,Q106567576,2009.004r,suppress,,,204,500,382,2010-07-27,2009,jpg,,,,,,,,,
2009.004r.tif,Q106567576,2009.004r,primary,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.004s.jpg,Q106566591,2009.004s,suppress,,,187,500,362,2010-07-27,2009,jpg,,,,,,,,,
2009.004s.tif,Q106566591,2009.004s,primary,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.004t.jpg,Q106566840,2009.004t,suppress,,,189,500,351,2010-07-27,2009,jpg,,,,,,,,,
2009.004t.tif,Q106566840,2009.004t,primary,,,546,500,351,2010-07-20,2009,tif,,,,,,,,,
2009.005a.jpg,Q106567680,2009.005a,suppress,,,159,500,303,2010-07-27,2009,jpg,,,,,,,,,
2009.005a.tif,Q106567680,2009.005a,primary,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.005b.jpg,Q106566606,2009.005b,suppress,,,152,500,302,2010-07-27,2009,jpg,,,,,,,,,
2009.005b.tif,Q106566606,2009.005b,primary,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.005c.jpg,Q106567679,2009.005c,suppress,,,161,500,314,2010-07-27,2009,jpg,,,,,,,,,
2009.005c.tif,Q106567679,2009.005c,primary,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.005d.jpg,Q106566953,2009.005d,suppress,,,148,500,299,2010-07-27,2009,jpg,,,,,,,,,
2009.005d.tif,Q106566953,2009.005d,primary,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.005e.jpg,Q106567641,2009.005e,suppress,,,164,500,307,2010-07-27,2009,jpg,,,,,,,,,
2009.005e.tif,Q106567641,2009.005e,primary,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.005f.jpg,Q106567687,2009.005f,suppress,,,152,500,302,2010-07-27,2009,jpg,,,,,,,,,
2009.005f.tif,Q106567687,2009.005f,primary,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.005g.jpg,Q106567702,2009.005g,suppress,,,151,500,309,2010-07-27,2009,jpg,,,,,,,,,
2009.005g.tif,Q106567702,2009.005g,primary,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.005h.jpg,Q106567647,2009.005h,suppress,,,131,500,290,2010-07-27,2009,jpg,,,,,,,,,
2009.005h.tif,Q106567647,2009.005h,primary,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.005i.jpg,Q106567701,2009.005i,suppress,,,148,500,292,2010-07-27,2009,jpg,,,,,,,,,
2009.005i.tif,Q106567701,2009.005i,primary,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.005j.jpg,Q106567608,2009.005j,suppress,,,153,500,295,2010-07-27,2009,jpg,,,,,,,,,
2009.005j.tif,Q106567608,2009.005j,primary,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.005k.jpg,Q106567713,2009.005k,suppress,,,145,500,300,2010-07-27,2009,jpg,,,,,,,,,
2009.005k.tif,Q106567713,2009.005k,primary,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.005l.jpg,Q106566900,2009.005l,suppress,,,158,500,309,2010-07-27,2009,jpg,,,,,,,,,
2009.005l.tif,Q106566900,2009.005l,primary,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.005m.jpg,Q106567644,2009.005m,suppress,,,155,500,314,2010-07-27,2009,jpg,,,,,,,,,
2009.005m.tif,Q106567644,2009.005m,primary,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.005n.jpg,Q106567645,2009.005n,suppress,,,145,500,291,2010-07-27,2009,jpg,,,,,,,,,
2009.005n.tif,Q106567645,2009.005n,primary,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.005o.jpg,Q106567648,2009.005o,suppress,,,136,500,294,2010-07-27,2009,jpg,,,,,,,,,
2009.005o.tif,Q106567648,2009.005o,primary,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.005p.jpg,Q106566605,2009.005p,suppress,,,145,500,310,2010-07-27,2009,jpg,,,,,,,,,
2009.005p.tif,Q106566605,2009.005p,primary,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.006a.jpg,Q106566604,2009.006a,,,,220,478,500,2010-07-29,2009,jpg,,,,,,,,,
2009.006a193.tif,Q106566604,2009.006a,,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.006b.jpg,Q106567727,2009.006b,,,,107,500,381,2010-07-29,2009,jpg,,,,,,,,,
2009.006b194.tif,Q106567727,2009.006b,,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.006c.jpg,Q106566736,2009.006c,,,,134,500,381,2010-07-29,2009,jpg,,,,,,,,,
2009.006c195.tif,Q106566736,2009.006c,,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.006d.jpg,Q106566618,2009.006d,,,,134,500,381,2010-07-29,2009,jpg,,,,,,,,,
2009.006d196.tif,Q106566618,2009.006d,,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.006e.jpg,Q106566738,2009.006e,,,,141,500,381,2010-07-29,2009,jpg,,,,,,,,,
2009.006e197.tif,Q106566738,2009.006e,,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.006f.jpg,Q106566619,2009.006f,,,,133,500,381,2010-07-29,2009,jpg,,,,,,,,,
2009.006f198.tif,Q106566619,2009.006f,,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.006g.jpg,Q106566839,2009.006g,,,,132,500,381,2010-07-29,2009,jpg,,,,,,,,,
2009.006g199.tif,Q106566839,2009.006g,,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.006h.jpg,Q106566624,2009.006h,,,,134,500,381,2010-07-29,2009,jpg,,,,,,,,,
2009.006h200.tif,Q106566624,2009.006h,,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.006i.jpg,Q106566620,2009.006i,,,,132,500,381,2010-07-29,2009,jpg,,,,,,,,,
2009.006i201.tif,Q106566620,2009.006i,,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.006j.jpg,Q106567688,2009.006j,,,,132,500,381,2010-07-29,2009,jpg,,,,,,,,,
2009.006j202.tif,Q106567688,2009.006j,,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.006k.jpg,Q106567671,2009.006k,,,,132,500,381,2010-07-29,2009,jpg,,,,,,,,,
2009.006k203.tif,Q106567671,2009.006k,,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.006l.jpg,Q106566825,2009.006l,,,,137,500,381,2010-07-29,2009,jpg,,,,,,,,,
2009.006l204.tif,Q106566825,2009.006l,,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.006m.jpg,Q106567721,2009.006m,,,,129,500,381,2010-07-29,2009,jpg,,,,,,,,,
2009.006m205.tif,Q106567721,2009.006m,,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.006n.jpg,Q106566603,2009.006n,,,,138,500,381,2010-07-29,2009,jpg,,,,,,,,,
2009.006n206.tif,Q106566603,2009.006n,,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.006o.jpg,Q106566761,2009.006o,,,,141,500,381,2010-07-29,2009,jpg,,,,,,,,,
2009.006o207.tif,Q106566761,2009.006o,,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.007a.jpg,Q106566575,2009.007a,suppress,,,153,500,319,2010-07-27,2009,jpg,,,,,,,,,
2009.007a.tif,Q106566575,2009.007a,primary,,,22149,2400,3150,2010-07-20,2009,tif,,,,,,,,,
2009.007b.jpg,Q106566924,2009.007b,suppress,,,139,500,305,2010-07-27,2009,jpg,,,,,,,,,
2009.007b.tif,Q106566924,2009.007b,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.007c.jpg,Q106566920,2009.007c,suppress,,,151,500,323,2010-07-27,2009,jpg,,,,,,,,,
2009.007c.tif,Q106566920,2009.007c,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.007d.jpg,Q106566957,2009.007d,suppress,,,143,500,308,2010-07-27,2009,jpg,,,,,,,,,
2009.007d.tif,Q106566957,2009.007d,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.007e.jpg,Q106566946,2009.007e,suppress,,,156,500,318,2010-07-27,2009,jpg,,,,,,,,,
2009.007e.tif,Q106566946,2009.007e,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.007f.jpg,Q106566597,2009.007f,suppress,,,163,500,318,2010-07-27,2009,jpg,,,,,,,,,
2009.007f.tif,Q106566597,2009.007f,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.007g.jpg,Q106567668,2009.007g,suppress,,,144,500,322,2010-07-27,2009,jpg,,,,,,,,,
2009.007g.tif,Q106567668,2009.007g,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.007h.jpg,Q106566746,2009.007h,suppress,,,145,500,305,2010-07-27,2009,jpg,,,,,,,,,
2009.007h.tif,Q106566746,2009.007h,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.007i.jpg,Q106567574,2009.007i,suppress,,,148,500,323,2010-07-27,2009,jpg,,,,,,,,,
2009.007i.tif,Q106567574,2009.007i,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.007j.jpg,Q106567690,2009.007j,suppress,,,144,500,320,2010-07-27,2009,jpg,,,,,,,,,
2009.007j.tif,Q106567690,2009.007j,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.007k.jpg,Q106567589,2009.007k,suppress,,,163,500,321,2010-07-27,2009,jpg,,,,,,,,,
2009.007k.tif,Q106567589,2009.007k,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.007l.jpg,Q106566922,2009.007l,suppress,,,143,500,313,2010-07-27,2009,jpg,,,,,,,,,
2009.007l.tif,Q106566922,2009.007l,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.007m.jpg,Q106567722,2009.007m,suppress,,,156,500,306,2010-07-27,2009,jpg,,,,,,,,,
2009.007m.tif,Q106567722,2009.007m,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.007n.jpg,Q106567603,2009.007n,suppress,,,151,500,318,2010-07-27,2009,jpg,,,,,,,,,
2009.007n.tif,Q106567603,2009.007n,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.007o.jpg,Q106567623,2009.007o,suppress,,,152,500,317,2010-07-27,2009,jpg,,,,,,,,,
2009.007o.tif,Q106567623,2009.007o,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.007p.jpg,Q106567621,2009.007p,suppress,,,149,500,314,2010-07-27,2009,jpg,,,,,,,,,
2009.007p.tif,Q106567621,2009.007p,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.008a.jpg,Q106566576,2009.008a,suppress,,,172,500,393,2010-07-22,2009,jpg,,,,,,,,,
2009.008a.tif,Q106566576,2009.008a,primary,,,6736,1707,1341,2010-07-20,2009,tif,,,,,,,,,
2009.008aa.jpg,Q106567719,2009.008aa,suppress,,,142,500,301,2010-07-22,2009,jpg,,,,,,,,,
2009.008aa.tif,Q106567719,2009.008aa,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.008b.jpg,Q106567676,2009.008b,suppress,,,135,500,295,2010-07-22,2009,jpg,,,,,,,,,
2009.008b.tif,Q106567676,2009.008b,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.008bb.jpg,Q106567624,2009.008bb,suppress,,,128,500,281,2010-07-22,2009,jpg,,,,,,,,,
2009.008bb.tif,Q106567624,2009.008bb,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.008c.jpg,Q106567696,2009.008c,suppress,,,126,500,264,2010-07-22,2009,jpg,,,,,,,,,
2009.008c.tif,Q106567696,2009.008c,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.008cc.jpg,Q106566842,2009.008cc,suppress,,,134,500,286,2010-07-22,2009,jpg,,,,,,,,,
2009.008cc.tif,Q106566842,2009.008cc,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.008d.jpg,Q106567698,2009.008d,suppress,,,129,500,251,2010-07-22,2009,jpg,,,,,,,,,
2009.008d.tif,Q106567698,2009.008d,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.008dd.jpg,Q106567705,2009.008dd,suppress,,,139,500,285,2010-07-22,2009,jpg,,,,,,,,,
2009.008dd.tif,Q106567705,2009.008dd,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.008e.jpg,Q106567711,2009.008e,suppress,,,139,500,260,2010-07-22,2009,jpg,,,,,,,,,
2009.008e.tif,Q106567711,2009.008e,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.008ee.jpg,Q106567620,2009.008ee,suppress,,,127,500,268,2010-07-22,2009,jpg,,,,,,,,,
2009.008ee.tif,Q106567620,2009.008ee,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.008f.jpg,Q106567613,2009.008f,suppress,,,152,500,283,2010-07-22,2009,jpg,,,,,,,,,
2009.008f.tif,Q106567613,2009.008f,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.008g.jpg,Q106566958,2009.008g,suppress,,,162,500,287,2010-07-22,2009,jpg,,,,,,,,,
2009.008g.tif,Q106566958,2009.008g,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.008h.jpg,Q106566590,2009.008h,suppress,,,152,500,294,2010-07-22,2009,jpg,,,,,,,,,
2009.008h.tif,Q106566590,2009.008h,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.008i.jpg,Q106567593,2009.008i,suppress,,,148,500,276,2010-07-27,2009,jpg,,,,,,,,,
2009.008i.tif,Q106567593,2009.008i,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.008j.jpg,Q106566948,2009.008j,suppress,,,136,500,260,2010-07-29,2009,jpg,,,,,,,,,
2009.008j.tif,Q106566948,2009.008j,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.008k.jpg,Q106566581,2009.008k,suppress,,,170,500,321,2010-07-27,2009,jpg,,,,,,,,,
2009.008k.tif,Q106566581,2009.008k,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.008l.jpg,Q106567617,2009.008l,suppress,,,142,500,273,2010-07-27,2009,jpg,,,,,,,,,
2009.008l.tif,Q106567617,2009.008l,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.008m.jpg,Q106566942,2009.008m,suppress,,,148,500,276,2010-07-27,2009,jpg,,,,,,,,,
2009.008m.tif,Q106566942,2009.008m,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.008n.jpg,Q106567654,2009.008n,suppress,,,148,500,278,2010-07-27,2009,jpg,,,,,,,,,
2009.008n.tif,Q106567654,2009.008n,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.008o.jpg,Q106567693,2009.008o,suppress,,,151,500,277,2010-07-27,2009,jpg,,,,,,,,,
2009.008o.tif,Q106567693,2009.008o,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.008p.jpg,Q106567718,2009.008p,suppress,,,137,500,291,2010-07-27,2009,jpg,,,,,,,,,
2009.008p.tif,Q106567718,2009.008p,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.008q.jpg,Q106566577,2009.008q,suppress,,,184,500,356,2010-07-27,2009,jpg,,,,,,,,,
2009.008q.tif,Q106566577,2009.008q,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.008r.jpg,Q106567746,2009.008r,suppress,,,142,500,278,2010-07-27,2009,jpg,,,,,,,,,
2009.008r.tif,Q106567746,2009.008r,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.008s.jpg,Q106567716,2009.008s,suppress,,,146,500,287,2010-07-27,2009,jpg,,,,,,,,,
2009.008s.tif,Q106567716,2009.008s,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.008t.jpg,Q106567683,2009.008t,suppress,,,143,500,291,2010-07-27,2009,jpg,,,,,,,,,
2009.008t.tif,Q106567683,2009.008t,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.008u.jpg,Q106566588,2009.008u,suppress,,,195,500,379,2010-07-27,2009,jpg,,,,,,,,,
2009.008u.tif,Q106566588,2009.008u,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.008v.jpg,Q106567745,2009.008v,suppress,,,140,500,294,2010-07-27,2009,jpg,,,,,,,,,
2009.008v.tif,Q106567745,2009.008v,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.008w.jpg,Q106567653,2009.008w,suppress,,,2955,2199,1177,2010-07-27,2009,jpg,,,,,,,,,
2009.008w.tif,Q106567653,2009.008w,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.008x.jpg,Q106567692,2009.008x,suppress,,,134,500,267,2010-07-27,2009,jpg,,,,,,,,,
2009.008x.tif,Q106567692,2009.008x,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.008y.jpg,Q106566611,2009.008y,suppress,,,143,500,282,2010-07-27,2009,jpg,,,,,,,,,
2009.008y.tif,Q106566611,2009.008y,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.008z.jpg,Q106566578,2009.008z,suppress,,,179,500,366,2010-07-27,2009,jpg,,,,,,,,,
2009.008z.tif,Q106566578,2009.008z,primary,,,21097,2371,3037,2010-07-20,2009,tif,,,,,,,,,
2009.009a.jpg,Q106567744,2009.009a,suppress,,,220,500,442,2010-07-29,2009,jpg,,,,,,,,,
2009.009a.tif,Q106567744,2009.009a,primary,,,5391,1275,1443,2010-07-22,2009,tif,,,,,,,,,
2009.009b.jpg,Q106567723,2009.009b,suppress,,,149,500,317,2010-07-29,2009,jpg,,,,,,,,,
2009.009b.tif,Q106567723,2009.009b,primary,,,10785,1528,2409,2010-07-22,2009,tif,,,,,,,,,
2009.009c.jpg,Q106567695,2009.009c,suppress,,,150,500,317,2010-07-29,2009,jpg,,,,,,,,,
2009.009c.tif,Q106567695,2009.009c,primary,,,10785,1528,2409,2010-07-22,2009,tif,,,,,,,,,
2009.009d.jpg,Q106566574,2009.009d,suppress,,,150,500,317,2010-07-29,2009,jpg,,,,,,,,,
2009.009d.tif,Q106566574,2009.009d,primary,,,10785,1528,2409,2010-07-22,2009,tif,,,,,,,,,
2009.009e.jpg,Q106566735,2009.009e,suppress,,,195,442,500,2010-07-29,2009,jpg,,,,,,,,,
2009.009e.tif,Q106566735,2009.009e,primary,,,6044,1528,1350,2010-07-22,2009,tif,,,,,,,,,
2009.009f.jpg,Q106567682,2009.009f,suppress,,,176,500,337,2010-07-29,2009,jpg,,,,,,,,,
2009.009f.tif,Q106567682,2009.009f,primary,,,10154,1528,2268,2010-07-22,2009,tif,,,,,,,,,
2009.009g.jpg,Q106566719,2009.009g,suppress,,,162,500,337,2010-07-29,2009,jpg,,,,,,,,,
2009.009g.tif,Q106566719,2009.009g,primary,,,10154,1528,2268,2010-07-22,2009,tif,,,,,,,,,
2009.009h.jpg,Q106566729,2009.009h,suppress,,,225,472,500,2010-07-29,2009,jpg,,,,,,,,,
2009.009h.tif,Q106566729,2009.009h,primary,,,6461,1528,1443,2010-07-22,2009,tif,,,,,,,,,
2009.009i.jpg,Q106566600,2009.009i,suppress,,,169,500,337,2010-07-29,2009,jpg,,,,,,,,,
2009.009i.tif,Q106566600,2009.009i,primary,,,10154,1528,2268,2010-07-22,2009,tif,,,,,,,,,
2009.009j.jpg,Q106566646,2009.009j,suppress,,,174,500,337,2010-07-29,2009,jpg,,,,,,,,,
2009.009j.tif,Q106566646,2009.009j,primary,,,10154,1528,2268,2010-07-22,2009,tif,,,,,,,,,
2009.009k.jpg,Q106566728,2009.009k,suppress,,,206,475,500,2010-07-29,2009,jpg,,,,,,,,,
2009.009k.tif,Q106566728,2009.009k,primary,,,6505,1528,1453,2010-07-22,2009,tif,,,,,,,,,
2009.009l.jpg,Q106566740,2009.009l,suppress,,,151,500,325,2010-07-29,2009,jpg,,,,,,,,,
2009.009l.tif,Q106566740,2009.009l,primary,,,10534,1528,2353,2010-07-22,2009,tif,,,,,,,,,
2009.009m.jpg,Q106566928,2009.009m,suppress,,,155,500,325,2010-07-29,2009,jpg,,,,,,,,,
2009.009m.tif,Q106566928,2009.009m,primary,,,10534,1528,2353,2010-07-22,2009,tif,,,,,,,,,
2009.009n.jpg,Q106567591,2009.009n,suppress,,,153,500,325,2010-07-29,2009,jpg,,,,,,,,,
2009.009n.tif,Q106567591,2009.009n,primary,,,10534,1528,2353,2010-07-22,2009,tif,,,,,,,,,
2009.009o.jpg,Q106566633,2009.009o,suppress,,,188,454,500,2010-07-29,2009,jpg,,,,,,,,,
2009.009o.tif,Q106566633,2009.009o,primary,,,6210,1528,1387,2010-07-22,2009,tif,,,,,,,,,
2009.009p.jpg,Q106567674,2009.009p,suppress,,,154,500,337,2010-07-29,2009,jpg,,,,,,,,,
2009.009p.tif,Q106567674,2009.009p,primary,,,10154,1528,2268,2010-07-22,2009,tif,,,,,,,,,
2009.009q.jpg,Q106566807,2009.009q,suppress,,,166,500,337,2010-07-29,2009,jpg,,,,,,,,,
2009.009q.tif,Q106566807,2009.009q,primary,,,10154,1528,2268,2010-07-22,2009,tif,,,,,,,,,
2009.009r.jpg,Q106566573,2009.009r,suppress,,,156,500,337,2010-07-29,2009,jpg,,,,,,,,,
2009.009r.tif,Q106566573,2009.009r,primary,,,10154,1528,2268,2010-07-22,2009,tif,,,,,,,,,
2009.009s.jpg,Q106566686,2009.009s,suppress,,,198,454,500,2010-07-29,2009,jpg,,,,,,,,,
2009.009s.tif,Q106566686,2009.009s,primary,,,6210,1528,1387,2010-07-22,2009,tif,,,,,,,,,
2009.009t.jpg,Q106567689,2009.009t,suppress,,,159,500,331,2010-07-29,2009,jpg,,,,,,,,,
2009.009t.tif,Q106567689,2009.009t,primary,,,10324,1528,2306,2010-07-22,2009,tif,,,,,,,,,
2009.009u.jpg,Q106566967,2009.009u,suppress,,,160,500,331,2010-07-29,2009,jpg,,,,,,,,,
2009.009u.tif,Q106566967,2009.009u,primary,,,10324,1528,2306,2010-07-22,2009,tif,,,,,,,,,
2009.009v.jpg,Q106567715,2009.009v,suppress,,,160,500,331,2010-07-29,2009,jpg,,,,,,,,,
2009.009v.tif,Q106567715,2009.009v,primary,,,10324,1528,2306,2010-07-22,2009,tif,,,,,,,,,
2009.009w.jpg,Q106567733,2009.009w,suppress,,,216,478,500,2010-07-29,2009,jpg,,,,,,,,,
2009.009w.tif,Q106567733,2009.009w,primary,,,6546,1528,1462,2010-07-22,2009,tif,,,,,,,,,
2009.009x.jpg,Q106566677,2009.009x,suppress,,,159,500,334,2010-07-29,2009,jpg,,,,,,,,,
2009.009x.tif,Q106566677,2009.009x,primary,,,10239,1528,2287,2010-07-22,2009,tif,,,,,,,,,
2009.009y.jpg,Q103550944,2009.009y,suppress,,,161,500,334,2010-07-29,2009,jpg,,,,,,,,,
2009.009y.tif,Q103550944,2009.009y,primary,,,10239,1528,2287,2010-07-22,2009,tif,,,,,,,,,
2009.009z.jpg,Q106567639,2009.009z,suppress,,,163,500,334,2010-07-29,2009,jpg,,,,,,,,,
2009.009z.tif,Q106567639,2009.009z,primary,,,10239,1528,2287,2010-07-22,2009,tif,,,,,,,,,
2009.010a.jpg,Q106566584,2009.010a,suppress,,,176,383,500,2010-07-29,2009,jpg,,,,,,,,,
2009.010a.tif,Q106566584,2009.010a,primary,,,5243,1528,1171,2010-07-22,2009,tif,,,,,,,,,
2009.010b.jpg,Q106566594,2009.010b,suppress,,,181,500,325,2010-07-29,2009,jpg,,,,,,,,,
2009.010b.tif,Q106566594,2009.010b,primary,,,10534,1528,2353,2010-07-22,2009,tif,,,,,,,,,
