qid,commons_id,local_identifier,label_en,directory,local_filename,rank,image_name,iiif_manifest,notes
Q94701366,,1969.062,Seated Warrior,1969,1969.062.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.062.json,
Q102971512,,1974.001,Simón Bolívar,1974,1974.001.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1974/1974.001.json,
Q102973110,,1983.010,Spherical ojime (bead) in the form of mice,1983,1983.010.TIF,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1983/1983.010.json,
Q102973236,,1983.020,St. Jerome,1983,1983.020.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1983/1983.020.json,
Q103308879,,1994.496,Standing corn goddess with elaborate headdress and ear of corn,1994,1994.496.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1994/1994.496.json,
Q103309095,,2001.002,Stone seal,2001,2001.002.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2001/2001.002.json,
Q103309586,,1979.0525P,The Blacksmith,1979,1979.0525P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0525P.json,
Q103309592,,1993.002,The Bronco Buster (reproduction),1993,1993.002.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1993/1993.002.json,
Q103309763,,1981.014,"The Grand Dauphin, son of Louis XIV",1981,1981.014.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1981/1981.014.json,
Q103310315,,1977.005,Theseus Battling the Minotaur,1977,1977.005.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1977/1977.005.json,
Q103310486,,1985.024,Torso of Christ,1985,1985.024.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1985/1985.024.json,
Q103312301,,1994.369,Whistle in form of a human,1994,1994.369.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1994/1994.369.json,
Q106582851,,1997.004,Wine pouring vessel in the shape of a snail with dragon-shaped handle,1997,1997.004.TIF,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1997/1997.004.json,
Q103312469,,1971.016,Woman's Head,1971,1971.016.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1971/1971.016.json,
Q103312603,,1978.036,Young Groom,1978,1978.036.png,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.036.json,
Q102975314,,1979.0608P,Top of a ceremonial shield showing priest with two attendants,1979,1979.0608P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0608P.json,
Q94543371,,1985.012,"Saint Barbara, in the shape of a roundel, with the four corners of the work added at a later date",1985,1985.012.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1985/1985.012.json,
Q104030936,,1979.1031P,Arrowhead,1979,1979.1031P.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1031P.json,
Q104032538,,1979.1030P,Stone artifact,1979,1979.1030P.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1030P.json,
Q104032546,,1979.1034P,Stone artifact,1979,1979.1034P.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1034P.json,
Q102973456,,1979.1028P,Stone tool with wooden handle,1979,1979.1028P.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1028P.json,
Q106582662,,1979.0072,Collar from a woman's robe,1979,1979.0072.TIF,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0072.json,
Q102964604,,1979.0071,Draw-string bag,1979,1979.0071.TIF,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0071.json,
Q103312489,,1979.0070,Woman's shoes,1979,1979.0070.TIF,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0070.json,
Q103309106,,1979.1018P,Stone tool,1979,1979.1018P.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1018P.json,
Q103310478,,1979.1015P,Tool head,1979,1979.1015P.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1015P.json,
Q94826345,,1999.171,Ding ware vessel with incised designs of lilies,1999,1999.171.TIF,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.171.json,
Q103297175,,1979.1019P,Axe head,1979,1979.1019P.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1019P.json,
Q103298278,,1979.0601P,Ceremonial hatchet with a copper handle,1979,1979.0601P.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0601P.json,
Q103298626,,1979.0462P,Club,1979,1979.0462P.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0462P.json,
Q106568700,,1979.1022P,Spear point with notches,1979,1979.1022P.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1022P.json,
Q103296715,,1999.232,"Altar vase, triangular shaped vessel in the shape of a gu (antique bronze) Decorated in low relief of clouds and dancing leopards",1999,1999.232.TIF,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.232.json,
Q102962062,,1999.240,Belt hook in the shape of two facing dragons,1999,1999.240.TIF,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.240.json,
Q102962750,,2002.037,Bronze dragon handled vessel,2002,2002.037.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2002/2002.037.json,
Q105095960,,1999.235,"Brush holder with eight cloud bracket feet, carved and pierced in deep bas-relief scenes",1999,1999.235.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.235.json,
Q102962863,,1993.178,Buddhist bell,1993,1993.178.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1993/1993.178.json,
Q105096000,,1980.032,Cabinet door from the Imperial Palace in Beijing with a design of Imperial Dragons,1980,1980.032.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1980/1980.032.json,
Q102963004,,1979.0085,Carpenter's plumb line,1979,1979.0085.TIF,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0085.json,
Q102963026,,1992.232,Carved Container with a Ceremonial Tea Scoop,1992,1992.232.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.232.json,
Q106582649,,1991.016,Carved white jade disc or pendant with a rosewood stand,1991,1991.016.TIF,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1991/1991.016.json,
Q103298214,,1999.243,"Censer in the shape of a chicken and a fish, antique style design",1999,1999.243.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.243.json,
Q102963138,,1999.242,Censer in the shape of a duck with a hinged lid (dark patina),1999,1999.242.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.242.json,
Q106582659,,1992.228,"Circular Mirror With a Design of Taoist Immortals, a Pavilion, a Deer, a Crane, and a Conch Shell",1992,1992.228.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.228.json,
Q106582660,,1992.229,Circular Mirror with a Mythical Beast in the Center,1992,1992.229.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.229.json,
Q104031914,,1988.104,Cloisonne candlestick,1988,1988.104.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.104.json,
Q102963763,,1994.219,Container in the form of a Buddhist god's head on three legs with inlaid semi-precious red stones (incense burner),1994,1994.219.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1994/1994.219.json,
Q103298738,,1994.432,Container in the shape of a llama,1994,1994.432.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1994/1994.432.json,
Q102964318,,2000.114,Ding (vessel),2000,2000.114.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2000/2000.114.json,
Q102964524,,1995.019,Divination instrument in the shape of an animal with long protruding head and tail with small rubbing staff attached,1995,1995.019.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1995/1995.019.json,
Q103299325,,1994.480,Door knocker in the shape of a hand,1994,1994.480.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1994/1994.480.json,
Q102964585,,1993.004,Dragon Pin,1993,1993.004.TIF,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1993/1993.004.json,
Q102964666,,2006.011,Eagle pendant with detailed head,2006,2006.011.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2006/2006.011.json,
Q104031960,,1988.108,Ewer with brass inlay,1988,1988.108.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1988/1988.108.json,
Q104031993,,1986.029,Flower basket,1986,1986.029.TIF,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1986/1986.029.json,
Q103300226,,2006.012,Frog pendant,2006,2006.012.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2006/2006.012.json,
Q102965841,,1985.036,Green bowl with encrustations,1985,1985.036.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1985/1985.036.json,
Q106582683,,1979.0553,Green glass bottle,1979,1979.0553.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0553.json,
Q106582684,,1986.066,Hand mirror with a lotus design on back,1986,1986.066.TIF,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1986/1986.066.json,
Q103300865,,1986.067,Hand mirror with flowers and birds,1986,1986.067.TIF,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1986/1986.067.json,
Q103301295,,1987.007,Hot water heater and teapot,1987,1987.007.TIF,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1987/1987.007.json,
Q102966811,,1993.191,Kama (cast iron tea kettle) with Paulownia leaves and flower design,1993,1993.191.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1993/1993.191.json,
Q102966911,,1994.226,Kettle for tea with a knob in the shape of two No masks from Morioka,1994,1994.226.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1994/1994.226.json,
Q102968066,,1993.108,Lidded container with a design of the Seven Lucky Gods,1993,1993.108.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1993/1993.108.json,
Q103304616,,1999.228,Lidded rectangular vessel on four tall round legs in the form of fang ting (bronze vessel) Traditional mask carving to the front of vessel,1999,1999.228.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.228.json,
Q102968507,,2000.117,Medicine steamer,2000,2000.117.TIF,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2000/2000.117.json,
Q102968623,,1994.152,Mirror with eight petaled rim with a design of a phoenix,1994,1994.152.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1994/1994.152.json,
Q102968838,,1996.201,"Natsume (tea caddy) with a design of salt making sheds, pines, and fish nets",1996,1996.201.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1996/1996.201.json,
Q102969245,,2000.116,Oil lamp in the form of a bird,2000,2000.116.TIF,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2000/2000.116.json,
Q106582790,,1992.337a,One of a Pair of Carved Oval Wooden Picture Frames,1992,1992.337a.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.337a.json,
Q106582791,,1992.337b,One of a Pair of Carved Oval Wooden Picture Frames,1992,1992.337b.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.337b.json,
Q106568663,,1985.047,Pair of opium weights in the form of lions,1985,1985.047.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1985/1985.047.json,
Q103306316,,1973.023,Palm Wine Cup with incised design of Royal Insignia,1973,1973.023.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1973/1973.023.json,
Q106582800,,1999.227,"Pi disc, with center hole carved in antique design style. The verso is carved with Dao designs.",1999,1999.227.TIF,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.227.json,
Q103307388,,1981.012,Rectangular Pi Ring (fang pi) with display stand,1981,1981.012.TIF,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1981/1981.012.json,
Q102970390,,1992.452A&B,Rice Cake Mold (2 parts) with a Design of a Diamond-Shaped Flower,1992,1992.452.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.452A%26B.json,
Q102970411,,1992.448,Rice Cake Mold with a Circular Design of Three Wisteria Blossoms,1992,1992.448.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.448.json,
Q103308021,,1999.241,"Seated Buddha with reliquary, in dhyna pose",1999,1999.241.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1999/1999.241.json,
Q103308515,,1985.032,Signature seal with a dragon motif,1985,1985.032.TIF,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1985/1985.032.json,
Q102971652,,2006.013,Small frog pendant,2006,2006.013.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2006/2006.013.json,
Q102973605,,1986.034,Suiteki (water dropper),1986,1986.034.TIF,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1986/1986.034.json,
Q102973741,,1978.002,Suzuribako (writing case) consisting of seven parts,1978,1978.002.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1978/1978.002.json,
Q102973889,,1996.200,Tea caddy (natsume) with design of paulownia flowers and leaves (kiri) & 16-petaled chrysanthemums,1996,1996.200.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1996/1996.200.json,
Q102975364,,1992.496,Tray with a design of Buddha's fingers fruit and calligraphy,1992,1992.496.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.496.json,
Q102977416,,1993.021,Yatate (Ink Horn) with a fan-shaped design with an inlaid pattern on lid,1993,1993.021.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1993/1993.021.json,
Q102977424,,1992.489,Yatate (Ink Horn) With Ink Pot in the Form of a Basket,1992,1992.489.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.489.json,
Q102977480,,1993.015,Yatate with crab design,1993,1993.015.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1993/1993.015.json,
Q102977512,,2002.040,Yi (Bronze vessel with animal spout),2002,2002.040.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2002/2002.040.json,
Q106582606,,1979.0459P,Ball of coarse yarn,1979,1979.0459P.JPG,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0459P.json,
Q106566448,,2009.002e,--and to Sing Songs to the Lute (--und singen Lautenlieder) From the portfolio Felixmüller—Woodcuts (Felixmüller—Holzschnitte.),2009,2009.002e.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2009/2009.002e.json,
Q103296127,,2007.035,"""For the Mighty One has done great things for me: and holy is his name"", Luke 1:49, after Guidi Reni",2007,2007.035.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2007/2007.035.json,
Q102958387,,1992.139 a-c,"(An Imaginary) Night Attack in the War Between the Hogen, Heiji, Minamoto, Yoshitomo, and Shirakawa [Forces]",1992,1992.139a-c.med.jpg,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.139_a-c.json,
Q103296317,,1979.1228P,"$170,500,000.00 November 11 to 18. He Serves.",1979,1979.1228P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.1228P.json,
Q102961202,,1991.007,19th-Century Representations of 17th-Century Fireplaces of the Louis XIV Period,1991,1991.007.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1991/1991.007.json,
Q103296413,,1971.052,A Church Tower,1971,1971-052.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1971/1971.052.json,
Q103296424,,2004.012,A Connemara Peasant,2004,2004.012.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2004/2004.012.json,
Q102961230,,2004.029,A Craggy Landscape,2004,2004.029.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/2004/2004.029.json,
Q102961239,,1992.141,A Famous View of Ise - The Marriage Rocks at Futami-ga-ura at Sunrise,1992,1992.141.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.141.json,
Q103296446,,1956.002,A Flower Piece (after Jan van Huysum),1956,1956.002.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.002.json,
Q102961245,,1992.083,"A Ghost Painting Coming to Life in the Studio of the Painter Okyō, from the series Yoshitoshi ryakuga (Sketches by Yoshitoshi)",1992,1992.083.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1992/1992.083.json,
Q103296455,,1979.0707P,A Good Story,1979,1979.0707P.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1979/1979.0707P.json,
Q102961253,,1956.001,A group of muffs and other articles of dress on a table,1956,1956-001.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1956/1956.001.json,
Q103550883,,1969.020,A Harlot's Progress,1969,1969.020.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.020.json,
Q106577242,,1969.022,A Harlot's Progress: Apprehended by a Magistrate,1969,1969.022.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.022.json,
Q102961265,,1969.023,A Harlot's Progress: Scene in Bridewell,1969,1969.023.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.023.json,
Q106577243,,1969.024,"A Harlot's Progress: She Expires, While the Doctors are Quarreling",1969,1969.024.tif,primary,,https://iiif-manifest.library.vanderbilt.edu/gallery/1969/1969.024.json,
