commons_template,label_en,label_commons,description_en,act_uuid,act,act_ref1_hash,act_ref1_retrieved_nodeId,act_ref1_retrieved_val,act_ref1_retrieved_prec,inventory_number_uuid,inventory_number,inventory_number_collection,inventory_number_ref1_hash,inventory_number_ref1_referenceUrl,inventory_number_ref1_retrieved_nodeId,inventory_number_ref1_retrieved_val,inventory_number_ref1_retrieved_prec,title_uuid,title,title_ref1_hash,title_ref1_referenceUrl,title_ref1_retrieved_nodeId,title_ref1_retrieved_val,title_ref1_retrieved_prec,creator_uuid,creator,"creator_object_has_role,creator_ref1_hash",creator_ref1_referenceUrl,creator_ref1_retrieved_nodeId,creator_ref1_retrieved_val,creator_ref1_retrieved_prec,instance_of_uuid,instance_of,instance_of_ref1_hash,instance_of_ref1_referenceUrl,instance_of_ref1_retrieved_nodeId,instance_of_ref1_retrieved_val,instance_of_ref1_retrieved_prec,inception_uuid,inception_nodeId,inception_val,inception_prec,inception_earliest_date_nodeId,inception_earliest_date_val,inception_earliest_date_prec,inception_latest_date_nodeId,inception_latest_date_val,inception_latest_date_prec,inception_sourcing_circumstances,inception_ref1_hash,inception_ref1_referenceUrl,inception_ref1_retrieved_nodeId,inception_ref1_retrieved_val,inception_ref1_retrieved_prec,country_of_origin_uuid,country_of_origin,country_of_origin_ref1_hash,country_of_origin_ref1_referenceUrl,country_of_origin_ref1_retrieved_nodeId,country_of_origin_ref1_retrieved_val,country_of_origin_ref1_retrieved_prec,copyright_status_uuid,copyright_status,copyright_status_applies_to_jurisdiction,copyright_status_determination_method,copyright_status_ref1_hash,copyright_status_ref1_referenceUrl,copyright_status_ref1_retrieved_nodeId,copyright_status_ref1_retrieved_val,copyright_status_ref1_retrieved_prec,image_uuid,image,image_ref1_hash,image_ref1_referenceUrl,image_ref1_retrieved_nodeId,image_ref1_retrieved_val,image_ref1_retrieved_prec,collection_uuid,collection,collection_ref1_hash,collection_ref1_referenceUrl,collection_ref1_retrieved_nodeId,collection_ref1_retrieved_val,collection_ref1_retrieved_prec
information,Living Cross,"Living Cross, Stained Glass Window by Sarah Hall.",Stained glass by Sarah Hall,,56472,,,2022-03-30,,,,,,,,,,,Living Cross,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56472,,2022-03-30,,,Q7422361,,,,,,,Q1473346,,,,,,,,2050-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56472,,2022-03-30,,,,,,,,,,,,,,,,,,,Living Cross by Sarah Hall.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56472,,2022-03-30,,,,,,,,
information,"Sophia with her daughters, Faith, Hope, and Love","saint Sofia with daughters. Вера, Надежда, Любовь и мать их София","painting by anonimous, Bulgaria",,56481,,,2022-03-30,,,,,,,,,,,"Sophia with her daughters, Faith, Hope, and Love",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56481,,2022-03-30,,,anon,,,,,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56481,,2022-03-30,,,,1850-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56481,,2022-03-30,,,,,,,,,,,,,,,,,,,Saint sofia bulgaria icon.gif,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56481,,2022-03-30,,,,,,,,
artwork,Faith,Faith and Charity,sculpture by Felix Lecomte,,56488,,,2022-03-30,,,,,,,,,,,Faith,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56488,,2022-03-30,,,Q3092512,,,,,,,Q860861,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56488,,2022-03-30,,,,1792-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56488,,2022-03-30,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56488,,2022-03-30,,,Q19652,,,,https://commons.wikimedia.org/wiki/File:Faith_and_Charity_MET_ES4850.jpg,,2022-03-30,,,Faith and Charity MET ES4850.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56488,,2022-03-30,,,,,,,,
artwork,Healing of a Leper,,painting by Niels Larsen Stevns,,56490,,,2022-03-30,,,,,,,,,,,Healing of a Leper,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56490,,2022-03-30,,,Q4977505,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56490,,2022-03-30,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56490,,2022-03-30,,,,1913-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56490,,2022-03-30,,,,,,,,,,,,,,,,,,,Niels Larsen Stevns- Spedalske.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56490,,2022-03-30,,,,,,,,
information,Cleansing of the Temple,"The Rossano Gospels (Cathedral of Rossano, Calabria, Italy, Archepiscopal Treasury, s.n.) is a 6th century Byzantine Gospel Book and is believed to be the oldest surviving illustrated New Testament manuscript.",manuscript by artist unknown,,56497,,,2022-03-30,,,,,,,,,,,Cleansing of the Temple,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56497,,2022-03-30,,,anon,,https://commons.wikimedia.org/wiki/File:Rossano_Gospels_-_Cleansing_of_the_Temple.jpg,,2022-03-30,,,Q87167,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56497,,2022-03-30,,,,0550-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56497,,2022-03-30,,,Q38,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56497,,2022-03-30,,,,,,,,,,,,Rossano Gospels - Cleansing of the Temple.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56497,,2022-03-30,,,,,,,,
information,Japanese Madonna,A japanese madonna - 1900 - Helen Hyde,painting by Helen Hyde,,56516,,,2022-03-30,,,,,,,,,,,Japanese Madonna,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56516,,2022-03-30,,,Q3609561,,,,,,,Q3305213,,,,,,,,1900-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56516,,2022-03-30,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56516,,2022-03-30,,,,,,,,,,,,A japanese madonna - 1900 - Helen Hyde.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56516,,2022-03-30,,,,,,,,
artwork,Angel with the Eternal Gospel,"An Angel with the Eternal Gospel title QS:P1476,en:""An Angel with the Eternal Gospel"" label QS:Len,""An Angel with the Eternal Gospel""",manuscript by artist unknown,,56594,,,2022-03-30,,,,,,,,,,,Angel with the Eternal Gospel,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56594,,2022-03-30,,,anon,,https://commons.wikimedia.org/wiki/File:An_Angel_with_the_Eternal_Gospel_-_Google_Art_Project.jpg,,2022-03-30,,,Q87167,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56594,,2022-03-30,,,,1257-01-01T00:00:00Z,9,,1255-01-01T00:00:00Z,9,,1260-01-01T00:00:00Z,9,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56594,,2022-03-30,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56594,,2022-03-30,,,,,,,,,,,,An Angel with the Eternal Gospel - Google Art Project.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56594,,2022-03-30,,,,,,,,
artwork,Christ Preaching to the Multitudes,Christ preaching to the multitudes,painting by James Smetham,,56597,,,2022-03-30,,,,,,,,,,,Christ Preaching to the Multitudes,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56597,,2022-03-30,,,Q6143295,,,,,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56597,,2022-03-30,,,,1850-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56597,,2022-03-30,,,,,,,,,,,,,,,,,,,James Smetham - Christ preaching to the multitudes.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56597,,2022-03-30,,,,,,,,
information,Song of Solomon - 'Arise my love ... and come away...',"Virgin's Monastery (benedictine nuns), Petrópolis, Rio de Janeiro State, Brazil",mural by Cláudio Pastro,,56599,,,2022-03-30,,,,,,,,,,,"Song of Solomon - ""Arise my love ... and come away...""",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56599,,2022-03-30,,,Q14459343,,,,,,,Q219423,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56599,,2022-03-30,,,,1950-01-01T00:00:00Z,7,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56599,,2022-03-30,,,Q155,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56599,,2022-03-30,,,,,,,,,,,,"Virgin's Monastery (benedictine nuns), Petrópolis, Rio de Janeiro State, Brazil10.JPG",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56599,,2022-03-30,,,,,,,,
artwork,Bethlehem Girl,Young girl of Bethlehem,painting by Charles Verlat,,56611,,,2022-03-30,,,,,,,,,,,Bethlehem Girl,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56611,,2022-03-30,,,Q175257,,,,,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56611,,2022-03-30,,,,1876-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56611,,2022-03-30,,,,,,,,,,,,,,,,,,,Charles Verlat - Jeune fille de Bethlehem.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56611,,2022-03-30,,,,,,,,
information,Symbol of Wisdom,"statue Symbool van Wijsheid (Symbol of wisdom) by Pieter d'Hont in 1943, placed only in 1951, because the Spinozabridge was not finished yet. It was his first assignment from the city of Utrecht.",sculpture by Pieter d'Hont,,56612,,,2022-03-30,,,,,,,,,,,Symbol of Wisdom,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56612,,2022-03-30,,,Q2745879,,,,,,,Q860861,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56612,,2022-03-30,,,,1943-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56612,,2022-03-30,,,Q55,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56612,,2022-03-30,,,,,,,,,,,,Symbool wijsheid dHont detail.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56612,,2022-03-30,,,,,,,,
information,Poster of Red Cross Nurse with Soldier and Child,"The painting is a design for a poster. image: Three figures dominate the image. A Red Cross nurse stands in the centre. A wounded soldier with a crutch and
bandaged head leans on her right arm. On her left a small child in a red dress clings to her skirts; the nurse has her hand resting reassuringly on the child's shoulder. There is the ruin of a building in the background.","print by Hatherell, William",,56620,,,2022-03-30,,,,,,,,,,,Poster of Red Cross Nurse with Soldier and Child,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56620,,2022-03-30,,,Q19594788,,,,,,,Q11060274,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56620,,2022-03-30,,,,1915-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56620,,2022-03-30,,,Q145,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56620,,2022-03-30,,,,,,,,,,,,The painting is a design for a poster. Art.IWMART5194.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56620,,2022-03-30,,,,,,,,
artwork,Coral Tree by Black Point,,painting by Arman Manookian,,56621,,,2022-03-30,,,,,,,,,,,Coral Tree by Black Point,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56621,,2022-03-30,,,Q3246977,,,,,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56621,,2022-03-30,,,,1930-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56621,,2022-03-30,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56621,,2022-03-30,,,,,,,,,,,,"Arman Manookian - 'Coral Tree by Black Point, Honolulu, O'ahu', 1930.JPG",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56621,,2022-03-30,,,,,,,,
artwork,Saint Verena washes the hair of a plague patient,,painting by artist unknown,,56623,,,2022-03-30,,,,,,,,,,,Saint Verena washes the hair of a plague patient,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56623,,2022-03-30,,,anon,,https://commons.wikimedia.org/wiki/File:1525_Heilige_Verena_w%C3%A4scht_einem_Pestkranken_die_Haare_anagoria.JPG,,2022-03-30,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56623,,2022-03-30,,,,1525-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56623,,2022-03-30,,,Q183,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56623,,2022-03-30,,,,,,,,,,,,1525 Heilige Verena wäscht einem Pestkranken die Haare anagoria.JPG,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56623,,2022-03-30,,,,,,,,
artwork,Christ Teaching the Disciples,"Christ Teaching the Disciples, 2, from Das Plenarium",print by Hans Schäufelein,,56624,,,2022-03-30,,,,,,,,,,,Christ Teaching the Disciples,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56624,,2022-03-30,,,Q675272,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56624,,2022-03-30,,,Q11060274,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56624,,2022-03-30,,,,1517-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56624,,2022-03-30,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56624,,2022-03-30,,,Q19652,,,,"https://commons.wikimedia.org/wiki/File:Christ_Teaching_the_Disciples,_2,_from_Das_Plenarium_MET_DP849939.jpg",,2022-03-30,,,"Christ Teaching the Disciples, 2, from Das Plenarium MET DP849939.jpg",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56624,,2022-03-30,,,,,,,,
artwork,Christ Teaching the Disciples,Right Diptych Panel with Virgin and Child Flanked by Archangels,painting by artist unknown,,56625,,,2022-03-30,,,,,,,,,,,Christ Teaching the Disciples,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56625,,2022-03-30,,,anon,,https://commons.wikimedia.org/wiki/File:Ethiopian_-_Right_Diptych_Panel_with_Virgin_and_Child_Flanked_by_Archangels_-_Walters_363_-_Open.jpg,,2022-03-30,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56625,,2022-03-30,,,,1700-01-01T00:00:00Z,7,,1650-01-01T00:00:00Z,7,,1750-01-01T00:00:00Z,7,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56625,,2022-03-30,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56625,,2022-03-30,,,,,,,,,,,,Ethiopian - Right Diptych Panel with Virgin and Child Flanked by Archangels - Walters 363 - Open.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56625,,2022-03-30,,,,,,,,
information,Christ Teaching the Disciples,Jesus teaching his disciples,manuscript by Ilyas Basim Khuri Bazzi Rahib,,56626,,,2022-03-30,,,,,,,,,,,Christ Teaching the Disciples,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56626,,2022-03-30,,,Q57964810,,,,,,,Q87167,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56626,,2022-03-30,,,,1684-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56626,,2022-03-30,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56626,,2022-03-30,,,,,,,,,,,,Jesus teaching his disciples.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56626,,2022-03-30,,,,,,,,
artwork,"Maistre Robert, a Blind Healer, Healing by Laying-On of Hands","""Maistre Robert"" healing by laying-on of hands. Oil painting",painting by artist unknown,,56633,,,2022-03-30,,,,,,,,,,,"Maistre Robert, a Blind Healer, Healing by Laying-On of Hands",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56633,,2022-03-30,,,anon,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56633,,2022-03-30,,,Q3305213,,,,,,,,,,,,,,,,,,,,,,,Q145,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56633,,2022-03-30,,,,,,,,,,,,"""Maistre Robert"" healing by laying-on of hands. Oil painting Wellcome V0018251.jpg",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56633,,2022-03-30,,,,,,,,
information,Chinese Jesus,"Chinese depiction of Jesus and the rich man (Mark 10) - 1879, Beijing, China",painting by artist unknown,,56648,,,2022-03-30,,,,,,,,,,,Chinese Jesus,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56648,,2022-03-30,,,anon,,,,,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56648,,2022-03-30,,,,1879-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56648,,2022-03-30,,,,,,,,,,,,,,,,,,,ChineseJesus.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56648,,2022-03-30,,,,,,,,
artwork,Poor Widow,The poor widow,painting by Maarten de Vos,,56664,,,2022-03-30,,,,,,,,,,,Poor Widow,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56664,,2022-03-30,,,Q555022,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56664,,2022-03-30,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56664,,2022-03-30,,,,1602-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56664,,2022-03-30,,,Q31,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56664,,2022-03-30,,,Q19652,Q60332278,Q29940705,,,,,,,Maerten de Vos - The poor widow.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56664,,2022-03-30,,,Q1471477,,https://commons.wikimedia.org/wiki/File:Maerten_de_Vos_-_The_poor_widow.jpg,,2022-03-30,
information,Icon of the Second Coming,"Icon of Second Coming (also used for All Saints Sunday ). Christ is enthroned in the center surrounded by the angels and saints, Paradise is at the bottom, with the Bosom of Abraham (left) and the Good Thief (right) holding his cross. Greece. Around 1700 Wood, gesso, tempera. Size - 34.5 x 27 cm Private Collection. Bibliography Sotheby's: Icons, Russian Pictures and Works of Art. London, 1991, p 155. Второе пришествие.
Греция.
Около 1700 г.
Дерево, левкас, темпера.
Размер - 34,5 х 27 см. 
Иконография
Рай
Лоно Авраамово
Все святые
Христос в Славе
Второе пришествие 
Происхождение
Неизвестно. 
Местонахождение
Частная коллекция. 
Библиография Sotheby's: Icons, Russian Pictures and Works of Art. London, thursday 28th november 1991. Страница 155",painting by artist unknown,,56666,,,2022-03-30,,,,,,,,,,,Icon of the Second Coming,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56666,,2022-03-30,,,anon,,https://commons.wikimedia.org/wiki/File:Icon_second_coming.jpg,,2022-03-30,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56666,,2022-03-30,,,,1700-01-01T00:00:00Z,9,,,,,,,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56666,,2022-03-30,,,,,,,,,,,,,,,,,,,Icon second coming.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56666,,2022-03-30,,,,,,,,
artwork,Hannah Bears a Child,Top: Hannah Prays in the Temple (1 Samuel 1:9-17),manuscript by de Brailes William,,56673,,,2022-03-30,,,,,,,,,,,Hannah Bears a Child,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56673,,2022-03-30,,,Q8020766,,,,,,,Q87167,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56673,,2022-03-30,,,,1250-01-01T00:00:00Z,9,,,,,,,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56673,,2022-03-30,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56673,,2022-03-30,,,,,,,,,,,,William de Brailes - Top - Hannah Prays in the Temple (1 Samuel 1 -9-17) - Walters W10617R - Full Page.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56673,,2022-03-30,,,,,,,,
none,"Christ before Pilate, study",,painting by Mihály Munkácsy,,56681,,,2022-03-30,,,,,,,,,,,"Christ before Pilate, study",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56681,,2022-03-30,,,Q551652,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56681,,2022-03-30,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56681,,2022-03-30,,,,1882-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56681,,2022-03-30,,,,,,,,,,Q19652,Q60332278,Q29940705,,,,,,,Munkacsy jesus.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56681,,2022-03-30,,,,,,,,
artwork,Ancient of Days,The Ancient of Days,watercolor by William Blake,,56684,,,2022-03-30,,,,,,,,,,,Ancient of Days,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56684,,2022-03-30,,,Q41513,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56684,,2022-03-30,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56684,,2022-03-30,,,,1827-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56684,,2022-03-30,,,Q145,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56684,,2022-03-30,,,Q19652,Q60332278,Q29940705,,,,,,,The Ancient of Days - etching with pen & ink wc Whitworth Art Gallery The University of Manchester UK The Bridgeman Art Library.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56684,,2022-03-30,,,,,,,,
artwork,World War I: The Red Cross in the trenches,World War I: The Red Cross in the trenches. Oil painting by,painting by Cyrus Cuneo,,56700,,,2022-03-30,,,,,,,,,,,World War I: The Red Cross in the trenches,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56700,,2022-03-30,,,Q21466176,,,,,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56700,,2022-03-30,,,,1917-01-01T00:00:00Z,9,,1914-01-01T00:00:00Z,9,,1920-01-01T00:00:00Z,9,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56700,,2022-03-30,,,,,,,,,,,,,,,,,,,World War I; The Red Cross in the trenches. Oil painting by Wellcome V0018242.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56700,,2022-03-30,,,,,,,,
information,Christmas Eve,Christmas Eve,painting by Carlton Alfred Smith,,56707,,,2022-03-30,,,,,,,,,,,Christmas Eve,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56707,,2022-03-30,,,Q20639998,,,,,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56707,,2022-03-30,,,,1901-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56707,,2022-03-30,,,,,,,,,,,,,,,,,,,Carlton Alfred Smith - Christmas Eve.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56707,,2022-03-30,,,,,,,,
information,Saint Christopher with the Christ Child,"St Christopher with the Christ Child, illuminated plate from a Book of Hours, Ghent",manuscript by active 1410-1445 Master of Guillebert de Mets,,56710,,,2022-03-30,,,,,,,,,,,Saint Christopher with the Christ Child,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56710,,2022-03-30,,,Q7257786,,,,,,,Q87167,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56710,,2022-03-30,,,,1420-01-01T00:00:00Z,9,,,,,,,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56710,,2022-03-30,,,Q30,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56710,,2022-03-30,,,,,,,,,,,,St-Chrisopher-Christ-Child-Ghent-1420-Book-Hours-Master-of-Guillebert-de-Mets.png,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56710,,2022-03-30,,,,,,,,
artwork,John the Baptist Preaching,Saint John the Baptist Preaching,painting by Francesco Zuccarelli,,56714,,,2022-03-30,,,,,,,,,,,John the Baptist Preaching,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56714,,2022-03-30,,,Q919093,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56714,,2022-03-30,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56714,,2022-03-30,,,,1740-01-01T00:00:00Z,9,,1735-01-01T00:00:00Z,9,,1745-01-01T00:00:00Z,9,Q5727902,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56714,,2022-03-30,,,Q145,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56714,,2022-03-30,,,Q19652,Q60332278,Q29940705,,,,,,,"Zuccarelli, Saint John the Baptist Preaching.jpg",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56714,,2022-03-30,,,,,,,,
information,Holy Family,"Holy Family, water colour, 35x50 cm, WV·Nr.5834",painting by Margret Hofheinz-Döring,,56749,,,2022-03-30,,,,,,,,,,,Holy Family,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56749,,2022-03-30,,,Q1895422,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56749,,2022-03-30,,,Q3305213,,,,,,,,1973-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56749,,2022-03-30,,,,,,,,,,,,,,,,,,,"Stern von Bethlehem, Margret Hofheinz-Döring, Aquarell1973 (WV-Nr.5834).jpg",,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56749,,2022-03-30,,,,,,,,
artwork,Annunciation to the Shepherds,,painting by Heinrich Vogeler,,56750,,,2022-03-30,,,,,,,,,,,Annunciation to the Shepherds,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56750,,2022-03-30,,,Q213734,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56750,,2022-03-30,,,Q3305213,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56750,,2022-03-30,,,,1902-01-01T00:00:00Z,9,,,,,,,,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56750,,2022-03-30,,,Q183,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56750,,2022-03-30,,,,,,,,,,,,Heinrich Vogeler Verkündigung an die Hirten 1902.jpg,,http://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=56750,,2022-03-30,,,,,,,,
