qid,label_en,description_en,act_uuid,act,act_ref1_hash,act_ref1_retrieved_nodeId,act_ref1_retrieved_val,act_ref1_retrieved_prec,inventory_number_uuid,inventory_number,inventory_number_collection,inventory_number_ref1_hash,inventory_number_ref1_referenceUrl,inventory_number_ref1_retrieved_nodeId,inventory_number_ref1_retrieved_val,inventory_number_ref1_retrieved_prec,title_uuid,title,title_ref1_hash,title_ref1_referenceUrl,title_ref1_retrieved_nodeId,title_ref1_retrieved_val,title_ref1_retrieved_prec,creator_uuid,creator,creator_object_has_role,creator_ref1_hash,creator_ref1_referenceUrl,creator_ref1_retrieved_nodeId,creator_ref1_retrieved_val,creator_ref1_retrieved_prec,instance_of_uuid,instance_of,instance_of_ref1_hash,instance_of_ref1_referenceUrl,instance_of_ref1_retrieved_nodeId,instance_of_ref1_retrieved_val,instance_of_ref1_retrieved_prec,inception_uuid,inception,inception_nodeId,inception_val,inception_prec,inception_earliest_date_nodeId,inception_earliest_date_val,inception_earliest_date_prec,inception_latest_date_nodeId,inception_latest_date_val,inception_latest_date_prec,inception_sourcing_circumstances,inception_ref1_hash,inception_ref1_referenceUrl,inception_ref1_retrieved_nodeId,inception_ref1_retrieved_val,inception_ref1_retrieved_prec,country_of_origin_uuid,country_of_origin,country_of_origin_ref1_hash,country_of_origin_ref1_referenceUrl,country_of_origin_ref1_retrieved_nodeId,country_of_origin_ref1_retrieved_val,country_of_origin_ref1_retrieved_prec,copyright_status_uuid,copyright_status,copyright_status_applies_to_jurisdiction,copyright_status_determination_method,copyright_status_ref1_hash,copyright_status_ref1_referenceUrl,copyright_status_ref1_retrieved_nodeId,copyright_status_ref1_retrieved_val,copyright_status_ref1_retrieved_prec,image_uuid,image,image_ref1_hash,image_ref1_referenceUrl,image_ref1_retrieved_nodeId,image_ref1_retrieved_val,image_ref1_retrieved_prec,collection_uuid,collection,collection_ref1_hash,collection_ref1_referenceUrl,collection_ref1_retrieved_nodeId,collection_ref1_retrieved_val,collection_ref1_retrieved_prec,iiif_manifest_uuid,iiif_manifest,iiif_manifest_ref1_hash,iiif_manifest_ref1_referenceUrl,iiif_manifest_ref1_retrieved_nodeId,iiif_manifest_ref1_retrieved_val,iiif_manifest_ref1_retrieved_prec,part_of,part_of_ref1_hash,part_of_ref1_referenceUrl,part_of_ref1_retrieved_nodeId,part_of_ref1_retrieved_val,part_of_ref1_retrieved_prec
,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",relief sculpture ACT ID: 53926,,53926,,,2023-10-06,,,,,,,,,,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53926,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53926,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53926,,2023-10-06,,,,,1130-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53926,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53926,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q611944,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53926,,2023-10-06,
,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",relief sculpture ACT ID: 53927,,53927,,,2023-10-06,,,,,,,,,,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53927,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53927,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53927,,2023-10-06,,,,,1130-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53927,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53927,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q611944,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53927,,2023-10-06,
,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",relief sculpture ACT ID: 53928,,53928,,,2023-10-06,,,,,,,,,,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53928,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53928,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53928,,2023-10-06,,,,,1130-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53928,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53928,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q611944,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53928,,2023-10-06,
,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",relief sculpture ACT ID: 53929,,53929,,,2023-10-06,,,,,,,,,,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53929,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53929,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53929,,2023-10-06,,,,,1130-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53929,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53929,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q611944,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53929,,2023-10-06,
,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",relief sculpture ACT ID: 53930,,53930,,,2023-10-06,,,,,,,,,,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53930,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53930,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53930,,2023-10-06,,,,,1130-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53930,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53930,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q611944,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53930,,2023-10-06,
,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",relief sculpture ACT ID: 53931,,53931,,,2023-10-06,,,,,,,,,,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53931,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53931,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53931,,2023-10-06,,,,,1130-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53931,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53931,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q611944,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53931,,2023-10-06,
,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",relief sculpture ACT ID: 53932,,53932,,,2023-10-06,,,,,,,,,,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53932,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53932,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53932,,2023-10-06,,,,,1130-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53932,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53932,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q611944,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53932,,2023-10-06,
,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",relief sculpture ACT ID: 53933,,53933,,,2023-10-06,,,,,,,,,,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53933,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53933,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53933,,2023-10-06,,,,,1130-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53933,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53933,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q611944,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53933,,2023-10-06,
,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",relief sculpture ACT ID: 53934,,53934,,,2023-10-06,,,,,,,,,,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53934,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53934,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53934,,2023-10-06,,,,,1130-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53934,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53934,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q611944,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53934,,2023-10-06,
,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",relief sculpture ACT ID: 53935,,53935,,,2023-10-06,,,,,,,,,,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53935,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53935,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53935,,2023-10-06,,,,,1130-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53935,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53935,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q611944,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53935,,2023-10-06,
,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",relief sculpture ACT ID: 53936,,53936,,,2023-10-06,,,,,,,,,,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53936,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53936,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53936,,2023-10-06,,,,,1130-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53936,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53936,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q611944,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53936,,2023-10-06,
,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",relief sculpture ACT ID: 53937,,53937,,,2023-10-06,,,,,,,,,,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53937,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53937,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53937,,2023-10-06,,,,,1130-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53937,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53937,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q611944,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53937,,2023-10-06,
,"Jesus Washing Feet, Cathedral of St. Lazare, Autun, France -- Relief sculpture",relief sculpture ACT ID: 53938,,53938,,,2023-10-06,,,,,,,,,,,"Jesus Washing Feet, Cathedral of St. Lazare, Autun, France -- Relief sculpture",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53938,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53938,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53938,,2023-10-06,,,,,1130-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53938,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53938,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q611944,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53938,,2023-10-06,
,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",relief sculpture ACT ID: 53939,,53939,,,2023-10-06,,,,,,,,,,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53939,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53939,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53939,,2023-10-06,,,,,1130-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53939,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53939,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q611944,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53939,,2023-10-06,
,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",relief sculpture ACT ID: 53940,,53940,,,2023-10-06,,,,,,,,,,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53940,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53940,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53940,,2023-10-06,,,,,1130-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53940,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53940,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q611944,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53940,,2023-10-06,
,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",relief sculpture ACT ID: 53941,,53941,,,2023-10-06,,,,,,,,,,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53941,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53941,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53941,,2023-10-06,,,,,1130-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53941,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53941,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q611944,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53941,,2023-10-06,
,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",relief sculpture ACT ID: 53942,,53942,,,2023-10-06,,,,,,,,,,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53942,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53942,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53942,,2023-10-06,,,,,1130-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53942,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53942,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q611944,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53942,,2023-10-06,
,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",relief sculpture ACT ID: 53943,,53943,,,2023-10-06,,,,,,,,,,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53943,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53943,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53943,,2023-10-06,,,,,1130-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53943,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53943,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q611944,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53943,,2023-10-06,
,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",relief sculpture ACT ID: 53944,,53944,,,2023-10-06,,,,,,,,,,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53944,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53944,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53944,,2023-10-06,,,,,1130-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53944,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53944,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q611944,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53944,,2023-10-06,
,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",relief sculpture ACT ID: 53945,,53945,,,2023-10-06,,,,,,,,,,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53945,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53945,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53945,,2023-10-06,,,,,1130-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53945,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53945,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q611944,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53945,,2023-10-06,
,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",relief sculpture ACT ID: 53946,,53946,,,2023-10-06,,,,,,,,,,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53946,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53946,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53946,,2023-10-06,,,,,1130-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53946,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53946,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q611944,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53946,,2023-10-06,
,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",relief sculpture ACT ID: 53947,,53947,,,2023-10-06,,,,,,,,,,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53947,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53947,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53947,,2023-10-06,,,,,1130-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53947,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53947,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q611944,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53947,,2023-10-06,
,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",relief sculpture ACT ID: 53948,,53948,,,2023-10-06,,,,,,,,,,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53948,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53948,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53948,,2023-10-06,,,,,1130-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53948,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53948,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q611944,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53948,,2023-10-06,
,"Anointing of Jesus, Cathedral of St. Lazare, Autun, France -- Relief sculpture",relief sculpture ACT ID: 53949,,53949,,,2023-10-06,,,,,,,,,,,"Anointing of Jesus, Cathedral of St. Lazare, Autun, France -- Relief sculpture",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53949,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53949,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53949,,2023-10-06,,,,,1130-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53949,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53949,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q611944,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53949,,2023-10-06,
,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",relief sculpture ACT ID: 53950,,53950,,,2023-10-06,,,,,,,,,,,"Cathedral of St. Lazare, Autun, France -- Relief sculpture",,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53950,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53950,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53950,,2023-10-06,,,,,1130-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q142,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53950,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53950,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q611944,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=53950,,2023-10-06,
,The Macklin Bible -- The Angel Binding Satan,print ACT ID: 54038,,54038,,,2023-10-06,,,,,,,,,,,The Macklin Bible -- The Angel Binding Satan,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54038,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54038,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54038,,2023-10-06,,,,,1797-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q30,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54038,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54038,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q122705056,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54038,,2023-10-06,
,The Macklin Bible -- The Vision of the White Horse,print ACT ID: 54040,,54040,,,2023-10-06,,,,,,,,,,,The Macklin Bible -- The Vision of the White Horse,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54040,,2023-10-06,,,_:,Q4233718,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54040,,2023-10-06,,,Q838948,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54040,,2023-10-06,,,,,1800-01-01T00:00:00Z,9,,,,,,,,,,,,,,Q30,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54040,,2023-10-06,,,Q19652,Q60332278,Q29940705,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54040,,2023-10-06,,,,,,,,,,,,,,,,,,,,,,,Q122705056,,https://diglib.library.vanderbilt.edu/act-imagelink.pl?RC=54040,,2023-10-06,
