RecordNumber,filename,commons_uri,commons_page_url
57371,The Great Isaiah Scroll MS A (1QIsa) - Google Art Project-x4-y0.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Great%20Isaiah%20Scroll%20MS%20A%20%281QIsa%29%20-%20Google%20Art%20Project-x4-y0.jpg,https://commons.wikimedia.org/wiki/File:The_Great_Isaiah_Scroll_MS_A_(1QIsa)_-_Google_Art_Project-x4-y0.jpg
58106,The Harvest Auguste-Xavier Leprince.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Harvest%20Auguste-Xavier%20Leprince.jpg,https://commons.wikimedia.org/wiki/File:The_Harvest_Auguste-Xavier_Leprince.jpg
58792,"The Holy Trinity from the Philippines, 19th century, wood, gesso, polychrone, Honolulu Museum of Art.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/The%20Holy%20Trinity%20from%20the%20Philippines%2C%2019th%20century%2C%20wood%2C%20gesso%2C%20polychrone%2C%20Honolulu%20Museum%20of%20Art.jpg,"https://commons.wikimedia.org/wiki/File:The_Holy_Trinity_from_the_Philippines,_19th_century,_wood,_gesso,_polychrone,_Honolulu_Museum_of_Art.jpg"
55387,The Hunger March in Copenhagen (dk).JPG,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Hunger%20March%20in%20Copenhagen%20%28dk%29.JPG,https://commons.wikimedia.org/wiki/File:The_Hunger_March_in_Copenhagen_(dk).JPG
54170,The Incredulity of Saint Thomas by Caravaggio.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Incredulity%20of%20Saint%20Thomas%20by%20Caravaggio.jpg,https://commons.wikimedia.org/wiki/File:The_Incredulity_of_Saint_Thomas_by_Caravaggio.jpg
57391,The Inquisition of St. George by the Emperor Diocletian - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Inquisition%20of%20St.%20George%20by%20the%20Emperor%20Diocletian%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:The_Inquisition_of_St._George_by_the_Emperor_Diocletian_-_Google_Art_Project.jpg
58166,"The Last Supper (1886), by Fritz von Uhde.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/The%20Last%20Supper%20%281886%29%2C%20by%20Fritz%20von%20Uhde.jpg,"https://commons.wikimedia.org/wiki/File:The_Last_Supper_(1886),_by_Fritz_von_Uhde.jpg"
54139,The Last Supper MET sf32-100-143s1.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Last%20Supper%20MET%20sf32-100-143s1.jpg,https://commons.wikimedia.org/wiki/File:The_Last_Supper_MET_sf32-100-143s1.jpg
54999,"The Leighton Fresco, St Michael and All Angels church, Lyndhurst - geograph.org.uk - 343747.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/The%20Leighton%20Fresco%2C%20St%20Michael%20and%20All%20Angels%20church%2C%20Lyndhurst%20-%20geograph.org.uk%20-%20343747.jpg,"https://commons.wikimedia.org/wiki/File:The_Leighton_Fresco,_St_Michael_and_All_Angels_church,_Lyndhurst_-_geograph.org.uk_-_343747.jpg"
57704,The Lord Answering Job Out of the Whirlwind Butts set.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Lord%20Answering%20Job%20Out%20of%20the%20Whirlwind%20Butts%20set.jpg,https://commons.wikimedia.org/wiki/File:The_Lord_Answering_Job_Out_of_the_Whirlwind_Butts_set.jpg
58401,The Magic Apple Tree.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Magic%20Apple%20Tree.jpg,https://commons.wikimedia.org/wiki/File:The_Magic_Apple_Tree.jpg
55983,The Marriage Feast by Millais.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Marriage%20Feast%20by%20Millais.jpg,https://commons.wikimedia.org/wiki/File:The_Marriage_Feast_by_Millais.jpg
55481,The Master of the Furies - Tormented Figure - Walters 71435.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Master%20of%20the%20Furies%20-%20Tormented%20Figure%20-%20Walters%2071435.jpg,https://commons.wikimedia.org/wiki/File:The_Master_of_the_Furies_-_Tormented_Figure_-_Walters_71435.jpg
55216,"The Millennium Chapel of Peace and Forgiveness, at the National Memorial Arboretum, Alrewas, Staffordshire. - geograph.org.uk - 814782.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/The%20Millennium%20Chapel%20of%20Peace%20and%20Forgiveness%2C%20at%20the%20National%20Memorial%20Arboretum%2C%20Alrewas%2C%20Staffordshire.%20-%20geograph.org.uk%20-%20814782.jpg,"https://commons.wikimedia.org/wiki/File:The_Millennium_Chapel_of_Peace_and_Forgiveness,_at_the_National_Memorial_Arboretum,_Alrewas,_Staffordshire._-_geograph.org.uk_-_814782.jpg"
57319,"The Miracle of Raising Lazarus from the Dead, 1120-1140, Spain, The Cloisters Museum (3220269616).jpg",http://commons.wikimedia.org/wiki/Special:FilePath/The%20Miracle%20of%20Raising%20Lazarus%20from%20the%20Dead%2C%201120-1140%2C%20Spain%2C%20The%20Cloisters%20Museum%20%283220269616%29.jpg,"https://commons.wikimedia.org/wiki/File:The_Miracle_of_Raising_Lazarus_from_the_Dead,_1120-1140,_Spain,_The_Cloisters_Museum_(3220269616).jpg"
56177,The Miracle of the Gadarene Swine - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Miracle%20of%20the%20Gadarene%20Swine%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:The_Miracle_of_the_Gadarene_Swine_-_Google_Art_Project.jpg
57157,The Mustard Seed. Inc. Pak-mng Free Clinic.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Mustard%20Seed.%20Inc.%20Pak-mng%20Free%20Clinic.jpg,https://commons.wikimedia.org/wiki/File:The_Mustard_Seed._Inc._Pak-mng_Free_Clinic.jpg
55965,"The narrow way and the broad ways, showing the steps in evil from God and return to Him free of evil (HS85-10-9089).jpg",http://commons.wikimedia.org/wiki/Special:FilePath/The%20narrow%20way%20and%20the%20broad%20ways%2C%20showing%20the%20steps%20in%20evil%20from%20God%20and%20return%20to%20Him%20free%20of%20evil%20%28HS85-10-9089%29.jpg,"https://commons.wikimedia.org/wiki/File:The_narrow_way_and_the_broad_ways,_showing_the_steps_in_evil_from_God_and_return_to_Him_free_of_evil_(HS85-10-9089).jpg"
56056,The New Song - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/The%20New%20Song%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:The_New_Song_-_Google_Art_Project.jpg
54483,"The North Stelae Park, Axum, Ethiopia (2812686646).jpg",http://commons.wikimedia.org/wiki/Special:FilePath/The%20North%20Stelae%20Park%2C%20Axum%2C%20Ethiopia%20%282812686646%29.jpg,"https://commons.wikimedia.org/wiki/File:The_North_Stelae_Park,_Axum,_Ethiopia_(2812686646).jpg"
56205,The nuns of the Christian Care Centre. (10729767853).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/The%20nuns%20of%20the%20Christian%20Care%20Centre.%20%2810729767853%29.jpg,https://commons.wikimedia.org/wiki/File:The_nuns_of_the_Christian_Care_Centre._(10729767853).jpg
56620,The painting is a design for a poster. Art.IWMART5194.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/The%20painting%20is%20a%20design%20for%20a%20poster.%20Art.IWMART5194.jpg,https://commons.wikimedia.org/wiki/File:The_painting_is_a_design_for_a_poster._Art.IWMART5194.jpg
57429,The parable of the sower.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/The%20parable%20of%20the%20sower.jpg,https://commons.wikimedia.org/wiki/File:The_parable_of_the_sower.jpg
58621,"The Pass of St. Gotthard, near Faido by J. M. W. Turner, 1843, watercolor.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/The%20Pass%20of%20St.%20Gotthard%2C%20near%20Faido%20by%20J.%20M.%20W.%20Turner%2C%201843%2C%20watercolor.jpg,"https://commons.wikimedia.org/wiki/File:The_Pass_of_St._Gotthard,_near_Faido_by_J._M._W._Turner,_1843,_watercolor.jpg"
57278,The Queen of Sheba (2131716999).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Queen%20of%20Sheba%20%282131716999%29.jpg,https://commons.wikimedia.org/wiki/File:The_Queen_of_Sheba_(2131716999).jpg
58644,The Resurrected Christ Appearing to Mary Magdelene in the Garden MET sf56-47d2.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Resurrected%20Christ%20Appearing%20to%20Mary%20Magdelene%20in%20the%20Garden%20MET%20sf56-47d2.jpg,https://commons.wikimedia.org/wiki/File:The_Resurrected_Christ_Appearing_to_Mary_Magdelene_in_the_Garden_MET_sf56-47d2.jpg
57073,"The Rich Man in Hell and the Poor Lazarus in Abraham's Lap, from Das Plenarium MET DP849940.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/The%20Rich%20Man%20in%20Hell%20and%20the%20Poor%20Lazarus%20in%20Abraham%27s%20Lap%2C%20from%20Das%20Plenarium%20MET%20DP849940.jpg,"https://commons.wikimedia.org/wiki/File:The_Rich_Man_in_Hell_and_the_Poor_Lazarus_in_Abraham%27s_Lap,_from_Das_Plenarium_MET_DP849940.jpg"
54823,The Sacrifice of Isaac by Caravaggio.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Sacrifice%20of%20Isaac%20by%20Caravaggio.jpg,https://commons.wikimedia.org/wiki/File:The_Sacrifice_of_Isaac_by_Caravaggio.jpg
58441,The separation of Light from Darkness. Wellcome M0005781.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/The%20separation%20of%20Light%20from%20Darkness.%20Wellcome%20M0005781.jpg,https://commons.wikimedia.org/wiki/File:The_separation_of_Light_from_Darkness._Wellcome_M0005781.jpg
55346,"The Sermon on the Mount by Jan Brueghel the Elder, Getty Center.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/The%20Sermon%20on%20the%20Mount%20by%20Jan%20Brueghel%20the%20Elder%2C%20Getty%20Center.jpg,"https://commons.wikimedia.org/wiki/File:The_Sermon_on_the_Mount_by_Jan_Brueghel_the_Elder,_Getty_Center.jpg"
56296,The Sermon on the Mount Károly Ferenczy.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Sermon%20on%20the%20Mount%20K%C3%A1roly%20Ferenczy.jpg,https://commons.wikimedia.org/wiki/File:The_Sermon_on_the_Mount_K%C3%A1roly_Ferenczy.jpg
56819,"The temptation of Christ, by Jacob Cornelisz van Oostsanen.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/The%20temptation%20of%20Christ%2C%20by%20Jacob%20Cornelisz%20van%20Oostsanen.jpg,"https://commons.wikimedia.org/wiki/File:The_temptation_of_Christ,_by_Jacob_Cornelisz_van_Oostsanen.jpg"
55252,The Ten Commandments (Bible Card).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Ten%20Commandments%20%28Bible%20Card%29.jpg,https://commons.wikimedia.org/wiki/File:The_Ten_Commandments_(Bible_Card).jpg
57596,The thrones and palaces of Babylon and Ninevah from sea to sea; a thousand miles on horseback (1876) (14591339829).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/The%20thrones%20and%20palaces%20of%20Babylon%20and%20Ninevah%20from%20sea%20to%20sea%3B%20a%20thousand%20miles%20on%20horseback%20%281876%29%20%2814591339829%29.jpg,https://commons.wikimedia.org/wiki/File:The_thrones_and_palaces_of_Babylon_and_Ninevah_from_sea_to_sea;_a_thousand_miles_on_horseback_(1876)_(14591339829).jpg
56416,The Transfiguration - Google Art Project (715792).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Transfiguration%20-%20Google%20Art%20Project%20%28715792%29.jpg,https://commons.wikimedia.org/wiki/File:The_Transfiguration_-_Google_Art_Project_(715792).jpg
57260,The Tribute Money Masaccio Cappella Brancacci.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Tribute%20Money%20Masaccio%20Cappella%20Brancacci.jpg,https://commons.wikimedia.org/wiki/File:The_Tribute_Money_Masaccio_Cappella_Brancacci.jpg
56024,The Triumphant Christ.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Triumphant%20Christ.jpg,https://commons.wikimedia.org/wiki/File:The_Triumphant_Christ.jpg
57176,The Unjust Judge and the Importunate Widow (The Parables of Our Lord and Saviour Jesus Christ) MET DP835791.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Unjust%20Judge%20and%20the%20Importunate%20Widow%20%28The%20Parables%20of%20Our%20Lord%20and%20Saviour%20Jesus%20Christ%29%20MET%20DP835791.jpg,https://commons.wikimedia.org/wiki/File:The_Unjust_Judge_and_the_Importunate_Widow_(The_Parables_of_Our_Lord_and_Saviour_Jesus_Christ)_MET_DP835791.jpg
57860,The Virgin and Child with the Archangels Michael and Gabriel - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Virgin%20and%20Child%20with%20the%20Archangels%20Michael%20and%20Gabriel%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:The_Virgin_and_Child_with_the_Archangels_Michael_and_Gabriel_-_Google_Art_Project.jpg
58776,"The Virgin Mary and Infant Jesus, Lalibela, Ethiopia (3218392819).jpg",http://commons.wikimedia.org/wiki/Special:FilePath/The%20Virgin%20Mary%20and%20Infant%20Jesus%2C%20Lalibela%2C%20Ethiopia%20%283218392819%29.jpg,"https://commons.wikimedia.org/wiki/File:The_Virgin_Mary_and_Infant_Jesus,_Lalibela,_Ethiopia_(3218392819).jpg"
57706,The Vision of Christ Butts set.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Vision%20of%20Christ%20Butts%20set.jpg,https://commons.wikimedia.org/wiki/File:The_Vision_of_Christ_Butts_set.jpg
57698,The Vision of Eliphaz Butts set.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Vision%20of%20Eliphaz%20Butts%20set.jpg,https://commons.wikimedia.org/wiki/File:The_Vision_of_Eliphaz_Butts_set.jpg
55991,"The War Refugees' Camp, Earl's Court 1918 Art.IWMART2449.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/The%20War%20Refugees%27%20Camp%2C%20Earl%27s%20Court%201918%20Art.IWMART2449.jpg,"https://commons.wikimedia.org/wiki/File:The_War_Refugees%27_Camp,_Earl%27s_Court_1918_Art.IWMART2449.jpg"
57701,The Wrath of Elihu Butts set.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Wrath%20of%20Elihu%20Butts%20set.jpg,https://commons.wikimedia.org/wiki/File:The_Wrath_of_Elihu_Butts_set.jpg
54254,The-Maesta-Altarpiece-The-Incredulity-of-Saint-Thomas-1461 Duccio.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/The-Maesta-Altarpiece-The-Incredulity-of-Saint-Thomas-1461%20Duccio.jpg,https://commons.wikimedia.org/wiki/File:The-Maesta-Altarpiece-The-Incredulity-of-Saint-Thomas-1461_Duccio.jpg
56828,TheKingSaul.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/TheKingSaul.jpg,https://commons.wikimedia.org/wiki/File:TheKingSaul.jpg
58729,Theodor Schnell dJ Schmalegg Hochaltar Gnadenstuhl.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Theodor%20Schnell%20dJ%20Schmalegg%20Hochaltar%20Gnadenstuhl.jpg,https://commons.wikimedia.org/wiki/File:Theodor_Schnell_dJ_Schmalegg_Hochaltar_Gnadenstuhl.jpg
55620,Théodule-Augustin Ribot - The Good Samaritan - WGA19393.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Th%C3%A9odule-Augustin%20Ribot%20-%20The%20Good%20Samaritan%20-%20WGA19393.jpg,https://commons.wikimedia.org/wiki/File:Th%C3%A9odule-Augustin_Ribot_-_The_Good_Samaritan_-_WGA19393.jpg
58328,"There Will Be No MIracles Here, Edinburgh.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/There%20Will%20Be%20No%20MIracles%20Here%2C%20Edinburgh.jpg,"https://commons.wikimedia.org/wiki/File:There_Will_Be_No_MIracles_Here,_Edinburgh.jpg"
53079,Thomas Cole - A View of the Mountain Pass Called the Notch of the White Mountains.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Cole%20-%20A%20View%20of%20the%20Mountain%20Pass%20Called%20the%20Notch%20of%20the%20White%20Mountains.jpg,https://commons.wikimedia.org/wiki/File:Thomas_Cole_-_A_View_of_the_Mountain_Pass_Called_the_Notch_of_the_White_Mountains.jpg
56947,Thomas Cole The Garden of Eden Amon Carter Museum.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Cole%20The%20Garden%20of%20Eden%20Amon%20Carter%20Museum.jpg,https://commons.wikimedia.org/wiki/File:Thomas_Cole_The_Garden_of_Eden_Amon_Carter_Museum.jpg
58314,Thomas the Doubter by Eduard von Gebhardt.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20the%20Doubter%20by%20Eduard%20von%20Gebhardt.jpg,https://commons.wikimedia.org/wiki/File:Thomas_the_Doubter_by_Eduard_von_Gebhardt.jpg
55670,Thomas Webster - A Village Choir.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Thomas%20Webster%20-%20A%20Village%20Choir.jpg,https://commons.wikimedia.org/wiki/File:Thomas_Webster_-_A_Village_Choir.jpg
55545,Thorma Alms.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Thorma%20Alms.jpg,https://commons.wikimedia.org/wiki/File:Thorma_Alms.jpg
57416,"Three Friends, by William H. Johnson.jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Three%20Friends%2C%20by%20William%20H.%20Johnson.jpg,"https://commons.wikimedia.org/wiki/File:Three_Friends,_by_William_H._Johnson.jpg"
55614,Tiffany Education (center).JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Tiffany%20Education%20%28center%29.JPG,https://commons.wikimedia.org/wiki/File:Tiffany_Education_(center).JPG
55594,Tihanyi Gipsy Woman with Child.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Tihanyi%20Gipsy%20Woman%20with%20Child.jpg,https://commons.wikimedia.org/wiki/File:Tihanyi_Gipsy_Woman_with_Child.jpg
55655,Tijuana-san diego border deaths.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Tijuana-san%20diego%20border%20deaths.jpg,https://commons.wikimedia.org/wiki/File:Tijuana-san_diego_border_deaths.jpg
58823,Tintoretto - The Visit of the Queen of Sheba to Solomon.gif,http://commons.wikimedia.org/wiki/Special:FilePath/Tintoretto%20-%20The%20Visit%20of%20the%20Queen%20of%20Sheba%20to%20Solomon.gif,https://commons.wikimedia.org/wiki/File:Tintoretto_-_The_Visit_of_the_Queen_of_Sheba_to_Solomon.gif
55998,Tissot Deborah Beneath the Palm Tree.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Tissot%20Deborah%20Beneath%20the%20Palm%20Tree.jpg,https://commons.wikimedia.org/wiki/File:Tissot_Deborah_Beneath_the_Palm_Tree.jpg
55535,Tissot God's Promises to Abram.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Tissot%20God%27s%20Promises%20to%20Abram.jpg,https://commons.wikimedia.org/wiki/File:Tissot_God%27s_Promises_to_Abram.jpg
57393,Tissot Hagar and the Angel in the Desert.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Tissot%20Hagar%20and%20the%20Angel%20in%20the%20Desert.jpg,https://commons.wikimedia.org/wiki/File:Tissot_Hagar_and_the_Angel_in_the_Desert.jpg
56474,Tissot The Pharisee and the publican Brooklyn.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Tissot%20The%20Pharisee%20and%20the%20publican%20Brooklyn.jpg,https://commons.wikimedia.org/wiki/File:Tissot_The_Pharisee_and_the_publican_Brooklyn.jpg
55444,Tissot The Signs on the Door.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Tissot%20The%20Signs%20on%20the%20Door.jpg,https://commons.wikimedia.org/wiki/File:Tissot_The_Signs_on_the_Door.jpg
55459,Titian - Christ Carrying the Cross - WGA22841.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Titian%20-%20Christ%20Carrying%20the%20Cross%20-%20WGA22841.jpg,https://commons.wikimedia.org/wiki/File:Titian_-_Christ_Carrying_the_Cross_-_WGA22841.jpg
55221,To annihilate the Self-hood of Deceit and Fals Forgiveness 1804.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/To%20annihilate%20the%20Self-hood%20of%20Deceit%20and%20Fals%20Forgiveness%201804.jpg,https://commons.wikimedia.org/wiki/File:To_annihilate_the_Self-hood_of_Deceit_and_Fals_Forgiveness_1804.jpg
55469,Tobarra-monumento-al-tambor-2.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Tobarra-monumento-al-tambor-2.jpg,https://commons.wikimedia.org/wiki/File:Tobarra-monumento-al-tambor-2.jpg
55719,Tom Paine's nightly pest.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Tom%20Paine%27s%20nightly%20pest.jpg,https://commons.wikimedia.org/wiki/File:Tom_Paine%27s_nightly_pest.jpg
55993,Tom Thomson - Autumn Foliage - Google Art Project.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Tom%20Thomson%20-%20Autumn%20Foliage%20-%20Google%20Art%20Project.jpg,https://commons.wikimedia.org/wiki/File:Tom_Thomson_-_Autumn_Foliage_-_Google_Art_Project.jpg
57225,Torah case.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Torah%20case.jpg,https://commons.wikimedia.org/wiki/File:Torah_case.jpg
49129,Tornabuoni Adoration of the Three Kings by Domenico Ghirlandaio.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Tornabuoni%20Adoration%20of%20the%20Three%20Kings%20by%20Domenico%20Ghirlandaio.jpg,https://commons.wikimedia.org/wiki/File:Tornabuoni_Adoration_of_the_Three_Kings_by_Domenico_Ghirlandaio.jpg
55378,Transfiguracion salvador del mundo4 2011.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Transfiguracion%20salvador%20del%20mundo4%202011.JPG,https://commons.wikimedia.org/wiki/File:Transfiguracion_salvador_del_mundo4_2011.JPG
55374,Transfiguration Christ Louvre ML145.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Transfiguration%20Christ%20Louvre%20ML145.jpg,https://commons.wikimedia.org/wiki/File:Transfiguration_Christ_Louvre_ML145.jpg
58648,Transfiguration-Sinai.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Transfiguration-Sinai.jpg,https://commons.wikimedia.org/wiki/File:Transfiguration-Sinai.jpg
58787,Transluscence (2846120100).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Transluscence%20%282846120100%29.jpg,https://commons.wikimedia.org/wiki/File:Transluscence_(2846120100).jpg
55745,"Traumgesicht, Albrecht Dürer dokumentiert einen seiner Albträume (1525).jpg",http://commons.wikimedia.org/wiki/Special:FilePath/Traumgesicht%2C%20Albrecht%20D%C3%BCrer%20dokumentiert%20einen%20seiner%20Albtr%C3%A4ume%20%281525%29.jpg,"https://commons.wikimedia.org/wiki/File:Traumgesicht,_Albrecht_D%C3%BCrer_dokumentiert_einen_seiner_Albtr%C3%A4ume_(1525).jpg"
57623,Traversi Job mocked by his wife 02.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Traversi%20Job%20mocked%20by%20his%20wife%2002.jpg,https://commons.wikimedia.org/wiki/File:Traversi_Job_mocked_by_his_wife_02.jpg
55399,"Tree of Life memorial, Birmingham.JPG",http://commons.wikimedia.org/wiki/Special:FilePath/Tree%20of%20Life%20memorial%2C%20Birmingham.JPG,"https://commons.wikimedia.org/wiki/File:Tree_of_Life_memorial,_Birmingham.JPG"
56160,Triel Saint-Martin Vitrail 14 692.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Triel%20Saint-Martin%20Vitrail%2014%20692.jpg,https://commons.wikimedia.org/wiki/File:Triel_Saint-Martin_Vitrail_14_692.jpg
58402,Trier 10 Jh Diptychon Moses Thomas.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Trier%2010%20Jh%20Diptychon%20Moses%20Thomas.jpg,https://commons.wikimedia.org/wiki/File:Trier_10_Jh_Diptychon_Moses_Thomas.jpg
54318,Trinity College Chapel Mural (2).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Trinity%20College%20Chapel%20Mural%20%282%29.jpg,https://commons.wikimedia.org/wiki/File:Trinity_College_Chapel_Mural_(2).jpg
57351,Trinity College Chapel Mural (2).jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Trinity%20College%20Chapel%20Mural%20%282%29.jpg,https://commons.wikimedia.org/wiki/File:Trinity_College_Chapel_Mural_(2).jpg
54525,Triptych Harbaville Louvre OA3247 n3.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Triptych%20Harbaville%20Louvre%20OA3247%20n3.jpg,https://commons.wikimedia.org/wiki/File:Triptych_Harbaville_Louvre_OA3247_n3.jpg
56393,Tullow Church of the Most Holy Rosary South Transept Window Mysteries of Light and Pope John Paul II Detail Bicentennial 2013 09 06.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Tullow%20Church%20of%20the%20Most%20Holy%20Rosary%20South%20Transept%20Window%20Mysteries%20of%20Light%20and%20Pope%20John%20Paul%20II%20Detail%20Bicentennial%202013%2009%2006.jpg,https://commons.wikimedia.org/wiki/File:Tullow_Church_of_the_Most_Holy_Rosary_South_Transept_Window_Mysteries_of_Light_and_Pope_John_Paul_II_Detail_Bicentennial_2013_09_06.jpg
58694,Tullow Church of the Most Holy Rosary South Transept Window Mysteries of Light and Pope John Paul II Detail Eucharist 2013 09 06.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Tullow%20Church%20of%20the%20Most%20Holy%20Rosary%20South%20Transept%20Window%20Mysteries%20of%20Light%20and%20Pope%20John%20Paul%20II%20Detail%20Eucharist%202013%2009%2006.jpg,https://commons.wikimedia.org/wiki/File:Tullow_Church_of_the_Most_Holy_Rosary_South_Transept_Window_Mysteries_of_Light_and_Pope_John_Paul_II_Detail_Eucharist_2013_09_06.jpg
58696,Tullow Church of the Most Holy Rosary South Transept Window Mysteries of Light and Pope John Paul II Detail Proclamation of the Kingdom of God 2013 09 06.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Tullow%20Church%20of%20the%20Most%20Holy%20Rosary%20South%20Transept%20Window%20Mysteries%20of%20Light%20and%20Pope%20John%20Paul%20II%20Detail%20Proclamation%20of%20the%20Kingdom%20of%20God%202013%2009%2006.jpg,https://commons.wikimedia.org/wiki/File:Tullow_Church_of_the_Most_Holy_Rosary_South_Transept_Window_Mysteries_of_Light_and_Pope_John_Paul_II_Detail_Proclamation_of_the_Kingdom_of_God_2013_09_06.jpg
57353,Tullow Church of the Most Holy Rosary South Transept Window Mysteries of Light and Pope John Paul II Detail Transfiguration 2013 09 06.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Tullow%20Church%20of%20the%20Most%20Holy%20Rosary%20South%20Transept%20Window%20Mysteries%20of%20Light%20and%20Pope%20John%20Paul%20II%20Detail%20Transfiguration%202013%2009%2006.jpg,https://commons.wikimedia.org/wiki/File:Tullow_Church_of_the_Most_Holy_Rosary_South_Transept_Window_Mysteries_of_Light_and_Pope_John_Paul_II_Detail_Transfiguration_2013_09_06.jpg
